"Player";"Short Name";"Player ID";"Birthdate";"Team";"Team ID";"Competition";"Competition ID";"Season";"Season ID";"Position Group";"Minutes";"Minutes BIP";"Minutes TIP";"Minutes OTIP";"Count Performances (Physical Check passed)";"Count Performances (Physical Check failed)";"Distance";"M/min";"Running Distance";"HSR Distance";"HSR Count";"Sprint Distance";"Sprint Count";"HI Distance";"HI Count";"PSV-99";"TOP 5 PSV-99";"Medium Acceleration Count";"High Acceleration Count";"Medium Deceleration Count";"High Deceleration Count";"Explosive Acceleration to HSR Count";"TOP 3 Time to HSR";"TOP 3 Time to HSR post-COD";"Explosive Acceleration to Sprint Count";"TOP 3 Time to Sprint";"TOP 3 Time to Sprint post-COD";"Change of Direction Count";"TOP 3 Time to 505 around 90";"TOP 3 Time to 505 around 180";"Distance P90";"M/min P90";"Running Distance P90";"HSR Distance P90";"HSR Count P90";"Sprint Distance P90";"Sprint Count P90";"HI Distance P90";"HI Count P90";"Medium Acceleration Count P90";"High Acceleration Count P90";"Medium Deceleration Count P90";"High Deceleration Count P90";"Explosive Acceleration to HSR Count P90";"Explosive Acceleration to Sprint Count P90";"Change of Direction Count P90";"Distance P60BIP";"M/min BIP P60BIP";"Running Distance P60BIP";"HSR Distance P60BIP";"HSR Count P60BIP";"Sprint Distance P60BIP";"Sprint Count P60BIP";"HI Distance BIP P60BIP";"HI Count BIP P60BIP";"Medium Acceleration Count P60BIP";"High Acceleration Count P60BIP";"Medium Deceleration Count P60BIP";"High Deceleration Count P60BIP";"Distance TIP";"M/min TIP";"Running Distance TIP";"HSR Distance TIP";"HSR Count TIP";"Sprint Distance TIP";"Sprint Count TIP";"HI Distance TIP";"HI Count TIP";"Medium Acceleration Count TIP";"High Acceleration Count TIP";"Medium Deceleration Count TIP";"High Deceleration Count TIP";"Explosive Acceleration to HSR Count TIP";"Explosive Acceleration to Sprint Count TIP";"Change of Direction Count TIP";"Distance OTIP";"M/min OTIP";"Running Distance OTIP";"HSR Distance OTIP";"HSR Count OTIP";"Sprint Distance OTIP";"Sprint Count OTIP";"HI Distance OTIP";"HI Count OTIP";"Medium Acceleration Count OTIP";"High Acceleration Count OTIP";"Medium Deceleration Count OTIP";"High Deceleration Count OTIP";"Explosive Acceleration to HSR Count OTIP";"Explosive Acceleration to Sprint Count OTIP";"Change of Direction Count OTIP";"Distance TIP P30TIP";"M/min TIP P30TIP";"Running Distance TIP P30TIP";"HSR Distance TIP P30TIP";"HSR Count TIP P30TIP";"Sprint Distance TIP P30TIP";"Sprint Count TIP P30TIP";"HI Distance TIP P30TIP";"HI Count TIP P30TIP";"Medium Acceleration Count TIP P30TIP";"High Acceleration Count TIP P30TIP";"Medium Deceleration Count TIP P30TIP";"High Deceleration Count TIP P30TIP";"Explosive Acceleration to HSR Count TIP P30TIP";"Explosive Acceleration to Sprint Count TIP P30TIP";"Change of Direction Count TIP P30TIP";"Distance OTIP P30OTIP";"M/min OTIP P30OTIP";"Running Distance OTIP P30OTIP";"HSR Distance OTIP P30OTIP";"HSR Count OTIP P30OTIP";"Sprint Distance OTIP P30OTIP";"Sprint Count OTIP P30OTIP";"HI Distance OTIP P30OTIP";"HI Count OTIP P30OTIP";"Medium Acceleration Count OTIP P30OTIP";"High Acceleration Count OTIP P30OTIP";"Medium Deceleration Count OTIP P30OTIP";"High Deceleration Count OTIP P30OTIP";"Explosive Acceleration to HSR Count OTIP P30OTIP";"Explosive Acceleration to Sprint Count OTIP P30OTIP";"Change of Direction Count OTIP P30OTIP";"Explosive Acceleration to Sprint Count P60BIP";"Explosive Acceleration to HSR Count P60BIP";"Change of Direction Count P60BIP"
"Oliver Pettersson";"O. Pettersson";"611965";"2003-05-13";"Tampereen Ilves";"591";"FIN - Veikkausliiga";"323";"2026/2026";"130";"Full Back";"75,77";"48,52";"23,1";"25,43";"6";"0";"9824,67";"129,66";"1718,0";"702,33";"57,17";"195,17";"10,67";"897,5";"67,83";"29,68";"30,28";"99,0";"5,83";"88,5";"14,0";"4,33";"0,73";"0,78";"2,0";"1,48";"1,5";"42,0";"2,02";"2,89";"11669,45";"129,66";"2040,59";"834,21";"67,9";"231,81";"12,67";"1066,02";"80,57";"117,59";"6,93";"105,12";"16,63";"5,15";"2,38";"49,89";"9193,61";"153,23";"1836,37";"795,05";"64,91";"232,66";"11,13";"1027,72";"76,04";"92,12";"5,56";"70,69";"9,89";"3442,67";"149,03";"623,67";"267,5";"23,17";"122,83";"5,17";"390,33";"28,33";"31,5";"2,67";"23,5";"3,5";"2,17";"0,83";"14,5";"3992,67";"157,04";"861,5";"375,5";"29,33";"65,33";"3,83";"440,83";"33,17";"43,0";"1,83";"33,67";"4,5";"1,17";"0,67";"23,0";"4471,0";"149,03";"809,96";"347,4";"30,09";"159,52";"6,71";"506,93";"36,8";"40,91";"3,46";"30,52";"4,55";"2,81";"1,08";"18,83";"4711,11";"157,04";"1016,52";"443,07";"34,61";"77,09";"4,52";"520,16";"39,13";"50,74";"2,16";"39,72";"5,31";"1,38";"0,79";"27,14";"1,85";"4,12";"46,37"
"Oliver Pettersson";"O. Pettersson";"611965";"2003-05-13";"IF Gnistan";"5281";"FIN - Veikkausliiga";"323";"2025/2025";"128";"Full Back";"81,65";"42,47";"18,24";"24,23";"16";"2";"9910,12";"121,38";"1644,62";"746,25";"60,81";"253,38";"13,25";"999,62";"74,06";"29,01";"30,16";"105,62";"8,06";"88,69";"17,12";"6,31";"0,61";"0,71";"1,44";"1,27";"1,58";"44,12";"1,79";"2,59";"10923,87";"121,38";"1812,86";"822,59";"67,03";"279,29";"14,61";"1101,88";"81,64";"116,43";"8,89";"97,76";"18,88";"6,96";"1,58";"48,64";"9442,47";"157,37";"1947,28";"947,99";"75,94";"329,8";"15,98";"1277,79";"91,92";"99,87";"6,45";"73,55";"12,72";"2861,62";"156,91";"584,56";"292,88";"24,88";"127,19";"5,88";"420,06";"30,75";"27,94";"2,25";"20,56";"3,62";"1,56";"0,75";"14,31";"3821,88";"157,73";"793,75";"378,12";"28,88";"106,25";"5,44";"484,38";"34,31";"42,75";"2,31";"31,5";"5,38";"1,75";"0,12";"24,44";"4707,27";"156,91";"961,58";"481,77";"40,92";"209,22";"9,66";"690,99";"50,58";"45,96";"3,7";"33,82";"5,96";"2,57";"1,23";"23,54";"4731,75";"157,73";"982,72";"468,15";"35,75";"131,55";"6,73";"599,69";"42,48";"52,93";"2,86";"39,0";"6,65";"2,17";"0,15";"30,26";"1,24";"4,68";"54,75"
"Miika Koskela";"M. Koskela";"611967";"2003-07-12";"AC Oulu";"5278";"FIN - Veikkausliiga";"323";"2025/2025";"128";"Central Defender";"96,7";"53,64";"26,76";"26,88";"12";"0";"10373,25";"107,27";"1222,17";"397,0";"37,17";"106,17";"5,67";"503,17";"42,83";"28,5";"29,66";"101,58";"5,0";"82,75";"9,33";"2,5";"0,65";"0,74";"0,33";"null";"null";"17,75";"2,64";"3,01";"9654,66";"107,27";"1137,5";"369,5";"34,59";"98,81";"5,27";"468,31";"39,87";"94,55";"4,65";"77,02";"8,69";"2,33";"0,31";"16,52";"8087,44";"134,79";"1158,42";"382,75";"35,8";"110,37";"5,22";"493,13";"41,02";"80,35";"3,64";"60,03";"5,97";"3408,67";"127,37";"410,17";"91,5";"9,33";"21,67";"1,0";"113,17";"10,33";"25,58";"1,25";"21,58";"1,75";"0,5";"0,0";"3,75";"3821,17";"142,18";"625,42";"250,67";"22,67";"77,0";"3,67";"327,67";"26,33";"46,25";"2,0";"32,08";"3,58";"0,92";"0,08";"12,08";"3821,22";"127,37";"459,81";"102,57";"10,46";"24,29";"1,12";"126,86";"11,58";"28,68";"1,4";"24,2";"1,96";"0,56";"0,0";"4,2";"4265,27";"142,18";"698,1";"279,8";"25,3";"85,95";"4,09";"365,75";"29,39";"51,63";"2,23";"35,81";"4,0";"1,02";"0,09";"13,49";"0,09";"1,58";"17,71"
"Emmanuel Maker Lam Patut";"E. Patut";"611968";"2003-06-19";"IFK Mariehamn";"5280";"FIN - Veikkausliiga";"323";"2025/2025";"128";"Midfield";"84,32";"49,28";"20,97";"28,31";"19";"2";"10507,89";"124,63";"1725,37";"618,89";"53,95";"123,05";"7,84";"741,95";"61,79";"27,31";"29,26";"116,32";"4,37";"104,89";"14,26";"2,68";"0,63";"0,63";"0,47";"1,35";"null";"34,95";"1,95";"2,77";"11216,29";"124,63";"1841,69";"660,62";"57,58";"131,35";"8,37";"791,97";"65,96";"124,16";"4,66";"111,97";"15,22";"2,87";"0,51";"37,3";"9494,76";"158,25";"1919,0";"705,77";"58,5";"139,25";"7,63";"845,02";"66,13";"104,0";"3,65";"82,66";"10,96";"3182,26";"151,72";"604,58";"142,95";"12,16";"27,16";"1,32";"170,11";"13,47";"32,63";"1,37";"24,21";"2,53";"0,37";"0,11";"7,84";"4616,21";"163,08";"971,58";"436,74";"35,89";"87,21";"4,95";"523,95";"40,84";"52,79";"1,63";"43,68";"6,47";"1,11";"0,21";"24,63";"4551,6";"151,72";"864,73";"204,46";"17,39";"38,84";"1,88";"243,3";"19,27";"46,67";"1,96";"34,63";"3,61";"0,53";"0,15";"11,22";"4892,45";"163,08";"1029,72";"462,87";"38,04";"92,43";"5,24";"555,3";"43,29";"55,95";"1,73";"46,3";"6,86";"1,17";"0,22";"26,11";"0,38";"1,79";"39,54"
"Emmanuel Maker Lam Patut";"E. Patut";"611968";"2003-06-19";"IFK Mariehamn";"5280";"FIN - Veikkausliiga";"323";"2026/2026";"130";"Midfield";"92,69";"53,94";"26,04";"27,9";"7";"0";"11949,86";"128,92";"2184,14";"883,29";"74,43";"240,43";"13,29";"1123,71";"87,71";"28,19";"28,72";"132,57";"5,0";"118,14";"15,29";"3,86";"0,66";"0,76";"0,29";"null";"null";"45,43";"1,92";"2,85";"11603,0";"128,92";"2120,74";"857,65";"72,27";"233,45";"12,9";"1091,1";"85,17";"128,72";"4,85";"114,71";"14,84";"3,75";"0,28";"44,11";"10009,57";"166,83";"2246,54";"935,04";"77,07";"238,85";"13,67";"1173,89";"90,74";"111,08";"4,13";"86,29";"11,28";"4003,0";"153,71";"793,57";"201,29";"19,14";"32,14";"2,57";"233,43";"21,71";"40,57";"1,86";"31,86";"3,29";"1,29";"0,14";"12,57";"4995,29";"179,07";"1226,0";"639,29";"50,14";"182,57";"9,71";"821,86";"59,86";"59,29";"1,86";"45,71";"6,86";"1,29";"0,14";"30,57";"4611,25";"153,71";"914,15";"231,87";"22,05";"37,03";"2,96";"268,9";"25,01";"46,74";"2,14";"36,7";"3,78";"1,48";"0,16";"14,48";"5372,19";"179,07";"1318,5";"687,52";"53,93";"196,35";"10,45";"883,87";"64,37";"63,76";"2,0";"49,16";"7,37";"1,38";"0,15";"32,88";"0,32";"2,86";"47,99"
"Lasse Ikonen";"L. Ikonen";"611970";"2003-01-19";"Turun Palloseura";"5208";"FIN - Veikkausliiga";"323";"2026/2026";"130";"Midfield";"83,06";"42,32";"19,19";"23,13";"5";"0";"10244,4";"123,33";"1678,2";"529,6";"47,8";"138,4";"7,8";"668,0";"55,6";"28,08";"28,08";"88,6";"3,6";"75,2";"7,6";"2,4";"0,88";"0,89";"0,6";"1,93";"1,95";"51,2";"1,87";"2,8";"11099,92";"123,33";"1818,35";"573,83";"51,79";"149,96";"8,45";"723,79";"60,24";"96,0";"3,9";"81,48";"8,23";"2,6";"0,65";"55,48";"10032,7";"167,21";"2157,84";"678,26";"58,98";"181,76";"9,36";"860,02";"68,34";"88,75";"3,4";"64,65";"6,81";"3005,0";"156,56";"534,4";"97,2";"8,2";"23,2";"1,4";"120,4";"9,6";"22,2";"1,4";"16,6";"1,8";"0,6";"0,0";"11,2";"4071,4";"176,05";"987,6";"381,2";"33,4";"105,0";"5,2";"486,2";"38,6";"40,4";"1,0";"29,0";"3,0";"0,6";"0,4";"36,0";"4696,94";"156,56";"835,29";"151,93";"12,82";"36,26";"2,19";"188,19";"15,01";"34,7";"2,19";"25,95";"2,81";"0,94";"0,0";"17,51";"5281,44";"176,05";"1281,12";"494,49";"43,33";"136,21";"6,75";"630,7";"50,07";"52,41";"1,3";"37,62";"3,89";"0,78";"0,52";"46,7";"0,57";"1,7";"66,92"
"Otto Kemppainen";"O. Kemppainen";"611971";"2003-10-27";"AC Oulu";"5278";"FIN - Veikkausliiga";"323";"2025/2025";"128";"Full Back";"91,2";"51,79";"23,28";"28,5";"4";"0";"11098,0";"121,69";"1697,75";"714,25";"70,0";"329,75";"16,75";"1044,0";"86,75";"31,5";"31,5";"118,25";"12,25";"103,75";"23,0";"8,5";"0,73";"0,74";"2,5";"1,42";"null";"38,0";"2,27";"2,7";"10951,97";"121,69";"1675,41";"704,85";"69,08";"325,41";"16,53";"1030,26";"85,61";"116,69";"12,09";"102,38";"22,7";"8,39";"2,47";"37,5";"9002,17";"150,04";"1712,09";"764,66";"71,83";"361,19";"17,96";"1125,85";"89,79";"101,38";"8,69";"74,73";"16,22";"3531,75";"151,69";"648,25";"332,75";"30,5";"185,5";"8,5";"518,25";"39,0";"37,25";"3,5";"26,75";"6,25";"3,0";"0,75";"13,75";"4238,25";"148,69";"829,5";"327,25";"31,5";"126,25";"7,0";"453,5";"38,5";"50,25";"4,0";"37,75";"7,75";"2,5";"0,75";"22,75";"4550,57";"151,69";"835,25";"428,74";"39,3";"239,01";"10,95";"667,75";"50,25";"48,0";"4,51";"34,47";"8,05";"3,87";"0,97";"17,72";"4460,66";"148,69";"873,03";"344,42";"33,15";"132,88";"7,37";"477,3";"40,52";"52,89";"4,21";"39,73";"8,16";"2,63";"0,79";"23,94";"1,74";"6,37";"42,29"
"Otto Kemppainen";"O. Kemppainen";"611971";"2003-10-27";"AC Oulu";"5278";"FIN - Veikkausliiga";"323";"2026/2026";"130";"Full Back";"83,27";"48,77";"22,09";"26,68";"8";"0";"9814,5";"117,86";"1419,88";"581,0";"52,62";"169,88";"9,0";"750,88";"61,62";"28,38";"29,04";"107,5";"6,25";"96,62";"14,38";"4,5";"0,64";"0,78";"1,0";"1,28";"null";"29,38";"2,2";"2,95";"10607,35";"117,86";"1534,58";"627,94";"56,88";"183,6";"9,73";"811,53";"66,6";"116,18";"6,75";"104,43";"15,54";"4,86";"1,08";"31,75";"8695,23";"144,92";"1516,15";"651,67";"57,2";"175,6";"9,99";"827,27";"67,2";"97,33";"5,69";"76,58";"10,61";"3194,5";"144,59";"537,38";"242,25";"19,38";"64,5";"4,0";"306,75";"23,38";"32,5";"2,12";"25,88";"3,88";"1,25";"0,25";"8,88";"3874,0";"145,2";"695,12";"287,5";"27,12";"78,25";"4,12";"365,75";"31,25";"46,62";"2,5";"36,38";"4,75";"1,75";"0,5";"18,88";"4337,65";"144,59";"729,67";"328,94";"26,31";"87,58";"5,43";"416,52";"31,74";"44,13";"2,89";"35,13";"5,26";"1,7";"0,34";"12,05";"4355,87";"145,2";"781,59";"323,26";"30,5";"87,98";"4,64";"411,24";"35,14";"52,42";"2,81";"40,9";"5,34";"1,97";"0,56";"21,22";"0,92";"3,69";"34,14"
"Vilmer Rönnberg";"V. Rönnberg";"618626";"2002-03-28";"Vaasan Palloseura";"3603";"FIN - Veikkausliiga";"323";"2025/2025";"128";"Central Defender";"81,83";"41,95";"22,03";"19,92";"6";"2";"9232,17";"112,82";"1363,83";"497,67";"45,67";"159,0";"9,17";"656,67";"54,83";"28,23";"28,68";"100,17";"4,83";"77,5";"10,67";"3,33";"0,66";"0,79";"0,0";"null";"null";"24,67";"2,1";"3,04";"10153,85";"112,82";"1499,99";"547,35";"50,23";"174,87";"10,08";"722,22";"60,31";"110,17";"5,32";"85,24";"11,73";"3,67";"0,0";"27,13";"8922,89";"148,71";"1641,85";"610,69";"53,87";"205,95";"10,25";"816,63";"64,12";"101,78";"3,81";"79,61";"9,53";"3245,83";"147,31";"566,83";"201,17";"17,33";"85,67";"3,67";"286,83";"21,0";"33,83";"1,0";"26,83";"3,5";"0,83";"0,0";"8,0";"2993,17";"150,26";"581,17";"225,83";"20,33";"58,33";"3,5";"284,17";"23,83";"37,33";"1,67";"28,83";"3,17";"0,67";"0,0";"14,0";"4419,44";"147,31";"771,79";"273,9";"23,6";"116,64";"4,99";"390,54";"28,59";"46,07";"1,36";"36,54";"4,77";"1,13";"0,0";"10,89";"4507,91";"150,26";"875,28";"340,12";"30,62";"87,85";"5,27";"427,97";"35,89";"56,23";"2,51";"43,42";"4,77";"1,0";"0,0";"21,08";"0,0";"2,15";"31,46"
"Vilmer Rönnberg";"V. Rönnberg";"618626";"2002-03-28";"Vaasan Palloseura";"3603";"FIN - Veikkausliiga";"323";"2026/2026";"130";"Central Defender";"96,37";"53,76";"24,16";"29,61";"3";"0";"11314,33";"117,4";"1575,33";"595,0";"50,67";"208,67";"8,0";"803,67";"58,67";"29,37";"29,37";"112,67";"5,67";"91,33";"10,33";"4,33";"0,82";"null";"0,33";"null";"null";"26,33";"2,05";"null";"10566,22";"117,4";"1471,17";"555,66";"47,32";"194,87";"7,47";"750,53";"54,79";"105,22";"5,29";"85,29";"9,65";"4,05";"0,31";"24,59";"8892,3";"148,21";"1510,39";"585,93";"49,85";"207,58";"7,81";"793,51";"57,66";"88,54";"4,09";"71,06";"6,7";"3427,33";"141,89";"542,67";"158,33";"13,33";"33,0";"1,67";"191,33";"15,0";"26,33";"1,33";"23,0";"2,0";"0,33";"0,0";"6,33";"4540,33";"153,36";"810,67";"366,67";"31,33";"153,0";"5,33";"519,67";"36,67";"53,0";"2,33";"40,67";"4,0";"1,67";"0,33";"17,33";"4256,58";"141,89";"673,97";"196,64";"16,56";"40,98";"2,07";"237,63";"18,63";"32,7";"1,66";"28,56";"2,48";"0,41";"0,0";"7,87";"4600,83";"153,36";"821,47";"371,55";"31,75";"155,04";"5,4";"526,59";"37,16";"53,71";"2,36";"41,21";"4,05";"1,69";"0,34";"17,56";"0,37";"2,23";"26,41"
"Yassine El Ouatki";"Y. El Ouatki";"618633";"1998-11-10";"Vaasan Palloseura";"3603";"FIN - Veikkausliiga";"323";"2025/2025";"128";"Midfield";"88,26";"45,99";"23,24";"22,75";"19";"3";"11496,26";"130,26";"2378,84";"1011,16";"84,84";"255,21";"15,32";"1266,37";"100,16";"28,04";"29,3";"121,63";"6,05";"106,37";"20,0";"4,58";"0,6";"0,61";"1,37";"1,45";"1,64";"53,63";"1,86";"2,64";"11723,19";"130,26";"2425,8";"1031,12";"86,52";"260,25";"15,62";"1291,37";"102,13";"124,03";"6,17";"108,47";"20,39";"4,67";"1,4";"54,69";"10634,16";"177,24";"2779,85";"1227,31";"98,75";"312,46";"17,51";"1539,77";"116,26";"113,86";"5,7";"87,42";"16,28";"3938,95";"169,51";"925,63";"399,79";"33,63";"103,21";"6,26";"503,0";"39,89";"39,63";"2,16";"30,32";"4,53";"1,58";"0,37";"15,32";"4211,26";"185,13";"1204,89";"540,84";"42,05";"136,26";"7,16";"677,11";"49,21";"47,63";"2,21";"36,68";"7,95";"1,63";"0,42";"33,89";"5085,2";"169,51";"1194,99";"516,13";"43,42";"133,25";"8,09";"649,38";"51,5";"51,16";"2,79";"39,14";"5,84";"2,04";"0,48";"19,77";"5553,96";"185,13";"1589,06";"713,28";"55,46";"179,71";"9,44";"892,99";"64,9";"62,82";"2,92";"48,38";"10,48";"2,15";"0,56";"44,7";"1,03";"4,19";"64,21"
"Franck Landry Elle Essouma";"F. Elle Essouma";"627224";"2000-06-16";"Kotkan Työväen Palloilijat";"5279";"FIN - Veikkausliiga";"323";"2025/2025";"128";"Midfield";"61,72";"34,45";"16,04";"18,41";"7";"0";"7256,86";"117,57";"1147,14";"352,71";"30,43";"89,14";"3,86";"441,86";"34,29";"28,86";"29,98";"86,43";"4,0";"74,14";"11,14";"2,57";"0,65";"0,73";"0,29";"null";"null";"24,86";"2,13";"2,89";"10581,28";"117,57";"1672,66";"514,3";"44,37";"129,98";"5,62";"644,28";"49,99";"126,02";"5,83";"108,11";"16,25";"3,75";"0,42";"36,24";"9182,75";"153,05";"1815,05";"574,75";"48,52";"148,79";"4,48";"723,53";"53,0";"107,73";"3,73";"79,12";"10,7";"2242,29";"139,77";"345,29";"54,43";"5,43";"7,86";"0,29";"62,29";"5,71";"24,29";"0,86";"18,14";"1,86";"0,43";"0,0";"6,0";"3030,14";"164,62";"696,86";"275,57";"22,43";"77,57";"2,29";"353,14";"24,71";"37,57";"1,29";"27,29";"4,29";"0,86";"0,0";"16,86";"4193,05";"139,77";"645,68";"101,78";"10,15";"14,69";"0,53";"116,47";"10,69";"45,41";"1,6";"33,93";"3,47";"0,8";"0,0";"11,22";"4938,53";"164,62";"1135,74";"449,13";"36,55";"126,43";"3,73";"575,55";"40,28";"61,23";"2,1";"44,47";"6,98";"1,4";"0,0";"27,47";"0,0";"2,24";"39,81"
"Henri Salomaa";"H. Salomaa";"641168";"2003-02-14";"FC Inter Turku";"1769";"FIN - Veikkausliiga";"323";"2026/2026";"130";"Wide Attacker";"58,29";"30,92";"17,02";"13,91";"3";"0";"6938,0";"119,03";"1052,0";"542,0";"53,67";"224,33";"13,67";"766,33";"67,33";"30,6";"30,6";"76,67";"5,67";"60,33";"14,33";"3,0";"null";"null";"0,0";"null";"null";"35,33";"2,07";"null";"10712,5";"119,03";"1624,32";"836,87";"82,86";"346,38";"21,1";"1183,24";"103,96";"118,38";"8,75";"93,16";"22,13";"4,63";"0,0";"54,56";"9330,51";"155,51";"1783,83";"948,83";"93,14";"402,3";"23,28";"1351,13";"116,42";"107,37";"6,47";"67,91";"16,82";"2528,67";"148,6";"447,33";"250,33";"26,0";"123,67";"7,67";"374,0";"33,67";"30,33";"2,0";"18,33";"3,0";"1,0";"0,0";"18,33";"2280,0";"163,96";"472,0";"238,67";"22,0";"83,67";"4,33";"322,33";"26,33";"25,0";"1,33";"16,67";"5,67";"1,0";"0,0";"12,67";"4457,98";"148,6";"788,64";"441,33";"45,84";"218,02";"13,52";"659,35";"59,35";"53,48";"3,53";"32,32";"5,29";"1,76";"0,0";"32,32";"4918,9";"163,96";"1018,3";"514,9";"47,46";"180,5";"9,35";"695,41";"56,81";"53,94";"2,88";"35,96";"12,23";"2,16";"0,0";"27,33";"0,0";"3,88";"60,15"
"Yiandro Raap";"Y. Raap";"657198";"2006-07-25";"Tampereen Ilves";"591";"FIN - Veikkausliiga";"323";"2026/2026";"130";"Midfield";"62,22";"38,39";"15,38";"23,01";"6";"1";"8135,0";"130,74";"1553,0";"401,5";"36,17";"72,0";"4,0";"473,5";"40,17";"27,08";"27,56";"77,5";"2,5";"69,33";"8,17";"1,5";"0,7";"0,8";"0,17";"null";"null";"32,83";"1,99";"2,83";"11766,7";"130,74";"2246,3";"580,74";"52,31";"104,14";"5,79";"684,88";"58,1";"112,1";"3,62";"100,29";"11,81";"2,17";"0,24";"47,49";"9751,6";"162,53";"2249,97";"585,8";"53,4";"107,58";"5,21";"693,38";"58,61";"94,81";"3,13";"78,4";"8,07";"2375,67";"154,49";"518,0";"109,83";"10,83";"27,17";"1,17";"137,0";"12,0";"21,33";"1,0";"18,5";"1,67";"0,5";"0,0";"10,17";"3864,0";"167,9";"921,67";"265,0";"23,33";"41,67";"2,17";"306,67";"25,5";"39,33";"1,0";"31,67";"3,5";"0,5";"0,17";"21,0";"4634,61";"154,49";"1010,55";"214,27";"21,13";"53,0";"2,28";"267,27";"23,41";"41,62";"1,95";"36,09";"3,25";"0,98";"0,0";"19,83";"5036,96";"167,9";"1201,45";"345,44";"30,42";"54,32";"2,82";"399,76";"33,24";"51,27";"1,3";"41,28";"4,56";"0,65";"0,22";"27,37";"0,26";"1,56";"48,71"
"Alenis Vargas";"A. Vargas";"666532";"2003-12-04";"Seinäjoen Jalkapallokerho";"2507";"FIN - Veikkausliiga";"323";"2025/2025";"128";"Full Back";"71,79";"37,35";"16,34";"21,01";"4";"0";"7801,75";"108,68";"1017,75";"502,0";"56,75";"325,25";"15,75";"827,25";"72,5";"32,67";"32,67";"91,75";"10,0";"70,5";"22,5";"8,0";"0,71";"0,72";"3,5";"1,38";"1,38";"32,75";"2,16";"2,91";"9781,06";"108,68";"1275,95";"629,36";"71,15";"407,77";"19,75";"1037,12";"90,89";"115,03";"12,54";"88,39";"28,21";"10,03";"4,39";"41,06";"8424,36";"140,41";"1378,96";"736,06";"81,52";"498,34";"23,29";"1234,4";"104,81";"103,6";"10,44";"71,08";"20,88";"2315,75";"141,71";"370,0";"240,0";"27,75";"215,5";"9,0";"455,5";"36,75";"27,75";"3,0";"18,75";"5,0";"2,75";"1,0";"11,0";"2929,0";"139,39";"488,5";"218,25";"23,0";"94,75";"5,5";"313,0";"28,5";"36,75";"3,5";"25,5";"8,0";"2,25";"1,25";"18,5";"4251,25";"141,71";"679,25";"440,59";"50,94";"395,61";"16,52";"836,21";"67,47";"50,94";"5,51";"34,42";"9,18";"5,05";"1,84";"20,19";"4181,8";"139,39";"697,44";"311,6";"32,84";"135,28";"7,85";"446,88";"40,69";"52,47";"5,0";"36,41";"11,42";"3,21";"1,78";"26,41";"3,61";"8,03";"47,38"
"Alenis Vargas";"A. Vargas";"666532";"2003-12-04";"Seinäjoen Jalkapallokerho";"2507";"FIN - Veikkausliiga";"323";"2025/2025";"128";"Midfield";"69,51";"45,04";"20,46";"24,58";"3";"0";"8003,0";"115,14";"1022,0";"508,0";"58,0";"313,0";"15,0";"821,0";"73,0";"34,73";"34,73";"91,0";"8,0";"79,0";"21,0";"5,33";"0,75";"null";"2,33";"1,31";"null";"34,0";"2,37";"2,84";"10362,77";"115,14";"1323,35";"657,79";"75,1";"405,29";"19,42";"1063,08";"94,52";"117,83";"10,36";"102,29";"27,19";"6,91";"3,02";"44,03";"8147,18";"135,79";"1205,62";"641,67";"70,16";"361,02";"17,76";"1002,69";"87,92";"97,69";"7,1";"75,49";"17,76";"2758,0";"134,83";"373,0";"244,0";"27,33";"174,33";"8,0";"418,33";"35,33";"30,33";"3,0";"21,33";"4,33";"2,33";"1,33";"11,67";"3357,67";"136,58";"532,0";"237,67";"25,33";"96,67";"5,33";"334,33";"30,67";"43,0";"2,33";"35,33";"9,0";"1,33";"0,67";"19,0";"4044,87";"134,83";"547,04";"357,85";"40,09";"255,68";"11,73";"613,53";"51,82";"44,49";"4,4";"31,29";"6,36";"3,42";"1,96";"17,11";"4097,49";"136,58";"649,22";"290,03";"30,92";"117,97";"6,51";"408,0";"37,42";"52,47";"2,85";"43,12";"10,98";"1,63";"0,81";"23,19";"2,66";"4,88";"40,85"
