"Player";"Short Name";"Player ID";"Birthdate";"Team";"Team ID";"Competition";"Competition ID";"Season";"Season ID";"Position Group";"Minutes";"Minutes BIP";"Minutes TIP";"Minutes OTIP";"Count Performances (Physical Check passed)";"Count Performances (Physical Check failed)";"Distance";"M/min";"Running Distance";"HSR Distance";"HSR Count";"Sprint Distance";"Sprint Count";"HI Distance";"HI Count";"PSV-99";"TOP 5 PSV-99";"Medium Acceleration Count";"High Acceleration Count";"Medium Deceleration Count";"High Deceleration Count";"Explosive Acceleration to HSR Count";"TOP 3 Time to HSR";"TOP 3 Time to HSR post-COD";"Explosive Acceleration to Sprint Count";"TOP 3 Time to Sprint";"TOP 3 Time to Sprint post-COD";"Change of Direction Count";"TOP 3 Time to 505 around 90";"TOP 3 Time to 505 around 180";"Distance P90";"M/min P90";"Running Distance P90";"HSR Distance P90";"HSR Count P90";"Sprint Distance P90";"Sprint Count P90";"HI Distance P90";"HI Count P90";"Medium Acceleration Count P90";"High Acceleration Count P90";"Medium Deceleration Count P90";"High Deceleration Count P90";"Explosive Acceleration to HSR Count P90";"Explosive Acceleration to Sprint Count P90";"Change of Direction Count P90";"Distance P60BIP";"M/min BIP P60BIP";"Running Distance P60BIP";"HSR Distance P60BIP";"HSR Count P60BIP";"Sprint Distance P60BIP";"Sprint Count P60BIP";"HI Distance BIP P60BIP";"HI Count BIP P60BIP";"Medium Acceleration Count P60BIP";"High Acceleration Count P60BIP";"Medium Deceleration Count P60BIP";"High Deceleration Count P60BIP";"Distance TIP";"M/min TIP";"Running Distance TIP";"HSR Distance TIP";"HSR Count TIP";"Sprint Distance TIP";"Sprint Count TIP";"HI Distance TIP";"HI Count TIP";"Medium Acceleration Count TIP";"High Acceleration Count TIP";"Medium Deceleration Count TIP";"High Deceleration Count TIP";"Explosive Acceleration to HSR Count TIP";"Explosive Acceleration to Sprint Count TIP";"Change of Direction Count TIP";"Distance OTIP";"M/min OTIP";"Running Distance OTIP";"HSR Distance OTIP";"HSR Count OTIP";"Sprint Distance OTIP";"Sprint Count OTIP";"HI Distance OTIP";"HI Count OTIP";"Medium Acceleration Count OTIP";"High Acceleration Count OTIP";"Medium Deceleration Count OTIP";"High Deceleration Count OTIP";"Explosive Acceleration to HSR Count OTIP";"Explosive Acceleration to Sprint Count OTIP";"Change of Direction Count OTIP";"Distance TIP P30TIP";"M/min TIP P30TIP";"Running Distance TIP P30TIP";"HSR Distance TIP P30TIP";"HSR Count TIP P30TIP";"Sprint Distance TIP P30TIP";"Sprint Count TIP P30TIP";"HI Distance TIP P30TIP";"HI Count TIP P30TIP";"Medium Acceleration Count TIP P30TIP";"High Acceleration Count TIP P30TIP";"Medium Deceleration Count TIP P30TIP";"High Deceleration Count TIP P30TIP";"Explosive Acceleration to HSR Count TIP P30TIP";"Explosive Acceleration to Sprint Count TIP P30TIP";"Change of Direction Count TIP P30TIP";"Distance OTIP P30OTIP";"M/min OTIP P30OTIP";"Running Distance OTIP P30OTIP";"HSR Distance OTIP P30OTIP";"HSR Count OTIP P30OTIP";"Sprint Distance OTIP P30OTIP";"Sprint Count OTIP P30OTIP";"HI Distance OTIP P30OTIP";"HI Count OTIP P30OTIP";"Medium Acceleration Count OTIP P30OTIP";"High Acceleration Count OTIP P30OTIP";"Medium Deceleration Count OTIP P30OTIP";"High Deceleration Count OTIP P30OTIP";"Explosive Acceleration to HSR Count OTIP P30OTIP";"Explosive Acceleration to Sprint Count OTIP P30OTIP";"Change of Direction Count OTIP P30OTIP";"Explosive Acceleration to Sprint Count P60BIP";"Explosive Acceleration to HSR Count P60BIP";"Change of Direction Count P60BIP"
"Asen Chandarov";"A. Chandarov";"719349";"1998-11-13";"PFK Cherno More Varna";"3654";"BGR - First League";"332";"2025/2026";"129";"Center Forward";"77,38";"40,89";"20,26";"20,63";"4";"0";"9260,25";"119,68";"1421,25";"489,25";"45,75";"127,0";"8,5";"616,25";"54,25";"29,35";"29,35";"87,75";"6,0";"75,75";"14,0";"4,5";"0,77";"0,94";"1,25";"2,09";"null";"36,25";"2,04";"null";"10771,21";"119,68";"1653,15";"569,08";"53,21";"147,72";"9,89";"716,8";"63,1";"102,07";"6,98";"88,11";"16,28";"5,23";"1,45";"42,16";"9386,26";"156,44";"1896,11";"662,48";"60,89";"174,61";"9,17";"837,09";"70,06";"93,17";"6,24";"70,43";"12,47";"3121,0";"154,03";"564,25";"239,0";"20,75";"70,25";"3,5";"309,25";"24,25";"34,5";"2,25";"25,25";"3,25";"1,25";"0,75";"14,5";"3276,0";"158,8";"728,0";"212,5";"20,75";"48,75";"2,75";"261,25";"23,5";"29,0";"2,0";"22,75";"5,25";"1,5";"0,25";"18,0";"4620,85";"154,03";"835,41";"353,86";"30,72";"104,01";"5,18";"457,87";"35,9";"51,08";"3,33";"37,38";"4,81";"1,85";"1,11";"21,47";"4764,13";"158,8";"1058,7";"309,03";"30,18";"70,89";"4,0";"379,92";"34,17";"42,17";"2,91";"33,08";"7,63";"2,18";"0,36";"26,18";"1,47";"4,04";"47,69"
"Asen Chandarov";"A. Chandarov";"719349";"1998-11-13";"PFK Cherno More Varna";"3654";"BGR - First League";"332";"2025/2026";"129";"Midfield";"89,48";"46,36";"24,13";"22,23";"22";"1";"10323,86";"115,38";"1655,32";"540,86";"50,14";"131,91";"7,73";"672,77";"57,86";"27,6";"29,72";"103,86";"5,64";"91,36";"13,68";"3,5";"0,61";"0,65";"0,86";"1,44";"1,79";"36,32";"1,92";"2,65";"10384,26";"115,38";"1665,0";"544,03";"50,43";"132,68";"7,77";"676,71";"58,2";"104,47";"5,67";"91,9";"13,76";"3,52";"0,87";"36,53";"9376,55";"156,28";"1980,31";"665,04";"60,36";"163,3";"8,18";"828,35";"68,53";"98,24";"5,06";"73,83";"10,71";"3543,68";"146,84";"627,05";"196,05";"18,41";"49,73";"2,5";"245,77";"20,91";"33,14";"1,82";"25,05";"3,14";"1,18";"0,32";"12,55";"3701,36";"166,52";"903,09";"317,82";"28,23";"76,45";"3,82";"394,27";"32,05";"42,77";"2,09";"32,0";"5,14";"1,09";"0,14";"21,27";"4405,27";"146,84";"779,5";"243,71";"22,88";"61,82";"3,11";"305,53";"25,99";"41,19";"2,26";"31,13";"3,9";"1,47";"0,4";"15,6";"4995,54";"166,52";"1218,85";"428,94";"38,1";"103,19";"5,15";"532,13";"43,25";"57,73";"2,82";"43,19";"6,93";"1,47";"0,18";"28,71";"0,59";"2,94";"43,77"
"Fedor Predragović";"F. Predragović";"719359";"1995-04-08";"FK Sloga Doboj";"3833";"BIH - Premier League";"408";"2025/2026";"129";"Midfield";"72,13";"37,63";"17,19";"20,44";"18";"3";"8187,94";"113,52";"1153,61";"456,0";"39,39";"125,56";"6,39";"581,56";"45,78";"28,27";"29,64";"84,28";"3,5";"72,56";"12,17";"2,22";"0,71";"0,76";"0,61";"1,63";"1,75";"27,0";"1,99";"2,8";"10217,06";"113,52";"1439,5";"569,0";"49,15";"156,67";"7,97";"725,68";"57,12";"105,16";"4,37";"90,54";"15,18";"2,77";"0,76";"33,69";"8900,66";"148,34";"1626,88";"653,87";"56,51";"180,52";"8,15";"834,39";"64,66";"93,27";"3,72";"71,22";"10,72";"2394,28";"139,26";"388,39";"149,83";"12,5";"38,78";"1,56";"188,61";"14,06";"23,67";"1,11";"18,0";"2,17";"0,39";"0,0";"7,83";"3188,28";"155,98";"632,0";"260,28";"22,94";"74,44";"3,56";"334,72";"26,5";"34,83";"1,22";"26,67";"4,56";"0,78";"0,22";"16,5";"4177,87";"139,26";"677,71";"261,45";"21,81";"67,66";"2,71";"329,11";"24,53";"41,3";"1,94";"31,41";"3,78";"0,68";"0,0";"13,67";"4679,51";"155,98";"927,6";"382,02";"33,68";"109,26";"5,22";"491,28";"38,89";"51,13";"1,79";"39,14";"6,69";"1,14";"0,33";"24,22";"0,35";"1,86";"38,8"
"David Vuković";"D. Vuković";"719361";"2003-12-21";"FK Borac Banja Luka";"1784";"BIH - Premier League";"408";"2025/2026";"129";"Wide Attacker";"78,44";"39,98";"20,08";"19,9";"13";"0";"8360,54";"106,58";"1187,92";"491,38";"47,69";"147,08";"8,15";"638,46";"55,85";"28,32";"29,6";"91,23";"5,38";"72,38";"16,85";"3,85";"0,68";"0,75";"1,0";"1,5";"1,55";"34,85";"1,88";"2,66";"9592,07";"106,58";"1362,91";"563,77";"54,72";"168,74";"9,35";"732,51";"64,07";"104,67";"6,18";"83,05";"19,33";"4,41";"1,15";"39,98";"8457,45";"140,96";"1584,48";"684,88";"63,95";"201,9";"10,39";"886,78";"74,34";"100,89";"5,89";"68,8";"14,31";"2765,69";"137,71";"496,85";"241,31";"22,85";"82,85";"4,15";"324,15";"27,0";"36,46";"2,15";"22,0";"4,38";"1,08";"0,31";"15,92";"2870,08";"144,23";"559,0";"215,08";"19,77";"51,69";"2,77";"266,77";"22,54";"30,77";"1,77";"23,85";"5,15";"1,23";"0,15";"16,23";"4131,32";"137,71";"742,18";"360,46";"34,13";"123,75";"6,2";"484,21";"40,33";"54,47";"3,22";"32,86";"6,55";"1,61";"0,46";"23,79";"4327,03";"144,23";"842,77";"324,26";"29,8";"77,93";"4,17";"402,19";"33,98";"46,39";"2,67";"35,95";"7,77";"1,86";"0,23";"24,47";"0,69";"3,46";"48,25"
"Axel Kayombo";"A. Kayombo";"719398";"2006-02-25";"SK Sturm Graz";"428";"AUT - Bundesliga";"88";"2025/2026";"129";"Center Forward";"41,27";"18,09";"9,81";"8,28";"5";"0";"4482,0";"108,59";"586,8";"315,2";"34,2";"163,4";"9,6";"478,6";"43,8";"31,06";"31,06";"46,6";"4,6";"37,2";"9,4";"4,2";"0,7";"0,72";"1,4";"1,42";"1,44";"23,4";"2,36";"3,05";"9773,38";"108,59";"1279,57";"687,32";"74,58";"356,31";"20,93";"1043,63";"95,51";"101,62";"10,03";"81,12";"20,5";"9,16";"3,05";"51,03";"9402,06";"156,7";"1718,39";"930,85";"99,52";"490,97";"27,2";"1421,82";"126,72";"96,87";"9,29";"70,99";"14,6";"1473,0";"150,15";"246,2";"130,4";"13,8";"81,4";"4,0";"211,8";"17,8";"17,2";"1,4";"12,0";"1,8";"1,0";"0,4";"11,0";"1361,2";"164,46";"271,8";"150,2";"16,2";"66,6";"4,2";"216,8";"20,4";"12,0";"1,4";"9,4";"2,6";"1,2";"0,4";"9,4";"4504,59";"150,15";"752,91";"398,78";"42,2";"248,93";"12,23";"647,71";"54,43";"52,6";"4,28";"36,7";"5,5";"3,06";"1,22";"33,64";"4933,87";"164,46";"985,18";"544,42";"58,72";"241,4";"15,22";"785,82";"73,94";"43,5";"5,07";"34,07";"9,42";"4,35";"1,45";"34,07";"2,65";"7,3";"67,67"
"Axel Kayombo";"A. Kayombo";"719398";"2006-02-25";"SK Sturm Graz";"428";"AUT - Bundesliga";"88";"2025/2026";"129";"Wide Attacker";"58,0";"26,11";"15,3";"10,81";"5";"0";"6437,6";"110,99";"929,4";"436,4";"51,0";"192,8";"12,8";"629,2";"63,8";"30,92";"30,92";"69,4";"7,0";"53,4";"15,4";"5,6";"0,62";"0,7";"2,4";"1,27";"1,39";"37,2";"2,2";"2,91";"9989,38";"110,99";"1442,17";"677,17";"79,14";"299,17";"19,86";"976,34";"99,0";"107,69";"10,86";"82,86";"23,9";"8,69";"3,72";"57,72";"9551,44";"159,19";"1881,8";"907,12";"103,85";"402,55";"24,36";"1309,68";"128,21";"102,94";"9,65";"67,09";"17,0";"2309,6";"150,92";"406,8";"195,2";"22,2";"107,4";"5,4";"302,6";"27,6";"27,2";"2,4";"17,4";"3,8";"2,2";"1,0";"17,8";"1847,4";"170,9";"412,2";"199,6";"23,0";"67,8";"5,2";"267,4";"28,2";"17,6";"1,8";"11,8";"3,6";"1,2";"0,4";"15,6";"4527,64";"150,92";"797,47";"382,66";"43,52";"210,54";"10,59";"593,2";"54,11";"53,32";"4,7";"34,11";"7,45";"4,31";"1,96";"34,89";"5126,92";"170,9";"1143,94";"553,93";"63,83";"188,16";"14,43";"742,09";"78,26";"48,84";"5,0";"32,75";"9,99";"3,33";"1,11";"43,29";"3,22";"7,81";"76,74"
"Michel Ayvazyan";"M. Ayvazyan";"719436";"2005-06-21";"Banaki Kentronakan Marzakan Akumb";"5447";"ARM - IDBank Premier League";"532";"2025/2026";"129";"Midfield";"71,36";"36,72";"18,66";"18,07";"18";"2";"8131,33";"113,94";"1228,22";"435,44";"38,28";"92,56";"5,67";"528,0";"43,94";"27,46";"29,14";"76,56";"3,0";"71,72";"8,0";"1,5";"0,65";"0,65";"0,39";"1,27";"null";"25,28";"1,78";"2,78";"10254,63";"113,94";"1548,94";"549,15";"48,27";"116,72";"7,15";"665,87";"55,42";"96,55";"3,78";"90,45";"10,09";"1,89";"0,49";"31,88";"9205,04";"153,42";"1807,35";"667,05";"57,64";"140,69";"8,26";"807,74";"65,9";"90,77";"3,27";"72,89";"8,35";"2727,0";"146,15";"479,33";"173,72";"15,28";"42,11";"2,5";"215,83";"17,78";"24,61";"1,06";"20,0";"2,0";"0,5";"0,22";"9,72";"2907,11";"160,92";"626,89";"234,56";"20,0";"44,0";"2,56";"278,56";"22,56";"30,94";"0,94";"24,61";"3,11";"0,56";"0,0";"14,17";"4384,64";"146,15";"770,7";"279,32";"24,56";"67,71";"4,02";"347,03";"28,58";"39,57";"1,7";"32,16";"3,22";"0,8";"0,36";"15,63";"4827,55";"160,92";"1041,01";"389,5";"33,21";"73,07";"4,24";"462,57";"37,46";"51,39";"1,57";"40,87";"5,17";"0,92";"0,0";"23,53";"0,36";"1,72";"39,03"
"Mathew Gbomadu";"M. Gbomadu";"719437";"2004-10-16";"FC Ararat-Armenia";"1758";"ARM - IDBank Premier League";"532";"2025/2026";"129";"Center Forward";"35,4";"16,09";"8,8";"7,29";"3";"0";"3621,33";"102,3";"422,67";"204,67";"24,67";"132,67";"7,33";"337,33";"32,0";"31,6";"31,6";"36,67";"5,0";"29,33";"5,33";"4,0";"0,65";"null";"1,67";"null";"null";"13,67";"null";"null";"9206,78";"102,3";"1074,58";"520,34";"62,71";"337,29";"18,64";"857,63";"81,36";"93,22";"12,71";"74,58";"13,56";"10,17";"4,24";"34,75";"8491,57";"141,53";"1358,7";"711,05";"84,53";"478,59";"24,86";"1189,64";"109,39";"104,42";"12,43";"72,1";"13,67";"1229,67";"139,73";"197,0";"122,67";"14,67";"97,67";"4,67";"220,33";"19,33";"17,0";"2,67";"11,33";"2,67";"2,0";"0,67";"6,67";"1047,33";"143,69";"167,33";"68,0";"8,0";"30,67";"2,0";"98,67";"10,0";"11,0";"0,67";"8,0";"1,0";"0,67";"0,33";"5,33";"4192,05";"139,73";"671,59";"418,18";"50,0";"332,95";"15,91";"751,14";"65,91";"57,95";"9,09";"38,64";"9,09";"6,82";"2,27";"22,73";"4310,67";"143,69";"688,72";"279,88";"32,93";"126,22";"8,23";"406,1";"41,16";"45,27";"2,74";"32,93";"4,12";"2,74";"1,37";"21,95";"3,73";"9,94";"44,75"
"Mathew Gbomadu";"M. Gbomadu";"719437";"2004-10-16";"FC Ararat-Armenia";"1758";"ARM - IDBank Premier League";"532";"2025/2026";"129";"Wide Attacker";"44,42";"22,02";"13,98";"8,03";"3";"1";"4563,67";"102,73";"533,0";"262,0";"32,0";"143,67";"7,67";"405,67";"39,67";"31,93";"31,93";"42,33";"4,67";"36,0";"9,0";"3,33";"0,67";"0,69";"1,67";"1,76";"null";"20,67";"2,14";"3,34";"9246,05";"102,73";"1079,86";"530,82";"64,83";"291,07";"15,53";"821,89";"80,37";"85,77";"9,45";"72,94";"18,23";"6,75";"3,38";"41,87";"8290,08";"138,17";"1329,9";"652,23";"80,85";"360,64";"19,08";"1012,87";"99,92";"82,66";"9,99";"56,32";"17,26";"1918,33";"137,19";"324,67";"157,0";"20,0";"96,0";"5,33";"253,0";"25,33";"20,67";"2,33";"13,33";"3,33";"2,0";"1,33";"12,0";"1123,67";"139,88";"163,33";"82,33";"9,67";"36,33";"1,67";"118,67";"11,33";"9,67";"1,33";"7,33";"3,0";"1,0";"0,0";"8,0";"4115,61";"137,19";"696,54";"336,83";"42,91";"205,96";"11,44";"542,79";"54,35";"44,34";"5,01";"28,61";"7,15";"4,29";"2,86";"25,74";"4196,27";"139,88";"609,96";"307,47";"36,1";"135,68";"6,22";"443,15";"42,32";"36,1";"4,98";"27,39";"11,2";"3,73";"0,0";"29,88";"3,63";"8,18";"54,5"
"Karen Nalbandyan";"K. Nalbandyan";"719440";"2002-04-14";"Alashkert";"455";"ARM - IDBank Premier League";"532";"2025/2026";"129";"Center Forward";"97,89";"52,58";"27,3";"25,27";"4";"0";"10581,25";"108,1";"1374,75";"492,5";"50,25";"193,75";"9,0";"686,25";"59,25";"30,1";"30,1";"96,5";"7,0";"79,75";"12,25";"4,5";"0,78";"0,98";"1,0";"null";"null";"40,25";"2,29";"null";"9728,64";"108,1";"1263,98";"452,82";"46,2";"178,14";"8,27";"630,95";"54,48";"88,72";"6,44";"73,32";"11,26";"4,14";"0,92";"37,01";"8425,68";"140,43";"1447,08";"536,38";"52,78";"217,4";"8,27";"753,78";"61,06";"88,45";"5,71";"61,63";"9,13";"3733,5";"136,76";"623,75";"258,25";"26,5";"126,25";"4,5";"384,5";"31,0";"45,75";"2,75";"27,5";"4,25";"1,75";"0,0";"18,25";"3649,5";"144,39";"644,25";"211,75";"19,75";"64,25";"2,75";"276,0";"22,5";"31,75";"2,25";"26,5";"3,75";"1,5";"0,5";"19,75";"4102,75";"136,76";"685,44";"283,79";"29,12";"138,74";"4,95";"422,53";"34,07";"50,27";"3,02";"30,22";"4,67";"1,92";"0,0";"20,05";"4331,75";"144,39";"764,69";"251,34";"23,44";"76,26";"3,26";"327,6";"26,71";"37,69";"2,67";"31,45";"4,45";"1,78";"0,59";"23,44";"0,57";"3,71";"43,37"
"Karen Nalbandyan";"K. Nalbandyan";"719440";"2002-04-14";"Alashkert";"455";"ARM - IDBank Premier League";"532";"2025/2026";"129";"Midfield";"92,02";"46,63";"26,43";"20,2";"21";"0";"9816,19";"106,67";"1306,05";"518,71";"44,48";"157,52";"7,1";"676,24";"51,57";"28,59";"30,22";"89,62";"4,0";"76,86";"7,19";"2,62";"0,67";"0,71";"0,48";"1,38";"null";"29,29";"1,91";"2,67";"9600,56";"106,67";"1277,36";"507,32";"43,5";"154,06";"6,94";"661,38";"50,44";"87,65";"3,91";"75,17";"7,03";"2,56";"0,47";"28,64";"8694,95";"144,92";"1543,04";"628,31";"53,36";"188,64";"8,03";"816,95";"61,39";"85,53";"3,43";"63,35";"6,43";"3616,57";"136,84";"601,62";"251,0";"20,24";"68,0";"2,9";"319,0";"23,14";"36,0";"1,81";"25,81";"2,38";"1,24";"0,19";"12,24";"3141,33";"155,48";"597,67";"237,33";"21,24";"78,62";"3,33";"315,95";"24,57";"30,48";"0,86";"23,43";"2,62";"0,43";"0,1";"15,24";"4105,17";"136,84";"682,9";"284,91";"22,97";"77,19";"3,3";"362,1";"26,27";"40,86";"2,05";"29,3";"2,7";"1,41";"0,22";"13,89";"4664,43";"155,48";"887,45";"352,41";"31,54";"116,74";"4,95";"469,14";"36,49";"45,25";"1,27";"34,79";"3,89";"0,64";"0,14";"22,63";"0,37";"2,14";"35,35"
"Sodiq Olamilekan Fatai";"S. Fatai";"719441";"1996-06-04";"Omonia FC Aradippou";"3923";"CYP - 1. Division";"223";"2025/2026";"129";"Wide Attacker";"55,0";"26,65";"11,39";"15,26";"10";"0";"5940,4";"108,01";"821,9";"341,3";"34,8";"118,3";"6,8";"459,6";"41,6";"28,64";"30,06";"60,8";"3,8";"50,1";"10,0";"2,9";"0,66";"0,68";"1,2";"1,47";"1,6";"24,6";"1,94";"2,76";"9720,95";"108,01";"1344,97";"558,51";"56,95";"193,59";"11,13";"752,1";"68,07";"99,49";"6,22";"81,98";"16,36";"4,75";"1,96";"40,26";"8854,35";"147,57";"1679,56";"712,26";"69,33";"244,7";"13,06";"956,95";"82,39";"98,82";"5,85";"70,24";"12,61";"1686,6";"148,01";"329,1";"155,1";"15,0";"67,5";"3,2";"222,6";"18,2";"19,6";"1,4";"12,1";"2,5";"1,1";"0,5";"10,3";"2246,7";"147,24";"417,0";"161,3";"15,8";"41,2";"2,6";"202,5";"18,4";"24,3";"1,2";"19,1";"3,1";"0,7";"0,2";"12,7";"4440,37";"148,01";"866,43";"408,34";"39,49";"177,71";"8,42";"586,05";"47,92";"51,6";"3,69";"31,86";"6,58";"2,9";"1,32";"27,12";"4417,32";"147,24";"819,88";"317,14";"31,06";"81,0";"5,11";"398,14";"36,18";"47,78";"2,36";"37,55";"6,1";"1,38";"0,39";"24,97";"1,58";"4,05";"51,78"
"Djovkar Doudaev";"D. Doudaev";"720985";"2003-11-10";"Racing White Daring Molenbeek";"2450";"BEL - 1B Pro League";"119";"2025/2026";"129";"Central Defender";"96,32";"56,79";"28,03";"28,76";"19";"0";"9971,63";"103,52";"1194,79";"314,84";"32,79";"73,47";"5,0";"388,32";"37,79";"27,57";"29,38";"100,95";"3,47";"82,79";"9,53";"2,53";"0,67";"0,74";"1,0";"1,45";"1,73";"25,11";"2,05";"2,71";"9316,99";"103,52";"1116,35";"294,17";"30,64";"68,65";"4,67";"362,82";"35,31";"94,32";"3,25";"77,35";"8,9";"2,36";"0,93";"23,46";"7924,07";"132,07";"1141,57";"308,46";"29,81";"71,51";"3,84";"379,97";"33,64";"79,13";"2,06";"61,34";"5,56";"3566,53";"127,22";"471,74";"90,42";"8,42";"16,32";"0,89";"106,74";"9,32";"28,74";"0,68";"24,11";"2,32";"0,16";"0,05";"6,63";"3933,42";"136,79";"608,74";"201,53";"19,79";"51,37";"2,74";"252,89";"22,53";"46,16";"1,26";"33,95";"2,95";"1,0";"0,58";"16,58";"3816,73";"127,22";"504,83";"96,76";"9,01";"17,46";"0,96";"114,22";"9,97";"30,75";"0,73";"25,8";"2,48";"0,17";"0,06";"7,1";"4103,69";"136,79";"635,09";"210,25";"20,65";"53,59";"2,86";"263,84";"23,5";"48,16";"1,32";"35,42";"3,07";"1,04";"0,6";"17,3";"0,67";"1,22";"24,52"
"Maximilian Entrup";"M. Entrup";"721212";"1997-07-25";"LASK Linz";"535";"AUT - Bundesliga";"88";"2025/2026";"129";"Center Forward";"51,4";"25,71";"13,3";"12,41";"11";"0";"5807,27";"112,98";"902,64";"331,64";"32,36";"92,45";"5,73";"424,09";"38,09";"28,22";"29,32";"59,09";"3,45";"49,45";"8,45";"2,09";"0,83";"0,92";"0,45";"1,92";"null";"25,91";"1,87";"3,07";"10168,38";"112,98";"1580,49";"580,69";"56,67";"161,89";"10,03";"742,57";"66,7";"103,47";"6,05";"86,59";"14,8";"3,66";"0,8";"45,37";"9201,16";"153,35";"1857,08";"701,28";"66,42";"198,61";"10,82";"899,89";"77,24";"92,3";"5,94";"70,23";"11,25";"1968,18";"148,02";"372,82";"159,55";"16,18";"60,55";"3,0";"220,09";"19,18";"22,09";"1,45";"14,73";"2,55";"1,0";"0,36";"11,18";"1973,91";"159,07";"422,82";"140,91";"12,27";"24,55";"1,64";"165,45";"13,91";"17,45";"1,09";"15,36";"2,27";"0,18";"0,0";"12,64";"4440,52";"148,02";"841,13";"359,96";"36,51";"136,6";"6,77";"496,56";"43,28";"49,84";"3,28";"33,23";"5,74";"2,26";"0,82";"25,23";"4772,09";"159,07";"1022,2";"340,66";"29,67";"59,34";"3,96";"400,0";"33,63";"42,2";"2,64";"37,14";"5,49";"0,44";"0,0";"30,55";"0,85";"2,76";"55,59"
"Ceyhun Nuriyev";"C. Nuriyev";"722756";"2001-03-30";"Zira IK";"2555";"AZE - Premyer Liqa";"592";"2025/2026";"129";"Midfield";"40,79";"19,98";"10,33";"9,64";"3";"0";"4872,0";"119,44";"850,0";"251,33";"24,33";"65,33";"4,0";"316,67";"28,33";"27,33";"27,33";"57,67";"2,33";"45,33";"11,33";"0,33";"null";"null";"0,33";"null";"null";"22,67";"null";"3,05";"10749,99";"119,44";"1875,51";"554,56";"53,69";"144,16";"8,83";"698,72";"62,52";"127,24";"5,15";"100,03";"25,01";"0,74";"0,74";"50,01";"9704,78";"161,75";"2193,44";"675,75";"66,07";"174,19";"8,01";"849,94";"74,08";"116,13";"4,0";"75,08";"20,02";"1609,33";"155,74";"345,0";"115,67";"11,0";"21,67";"1,33";"137,33";"12,33";"20,0";"0,33";"13,0";"3,0";"0,0";"0,0";"6,67";"1622,0";"168,18";"385,33";"109,33";"11,0";"36,33";"1,33";"145,67";"12,33";"18,67";"1,0";"12,0";"3,67";"0,0";"0,0";"13,0";"4672,26";"155,74";"1001,61";"335,81";"31,94";"62,9";"3,87";"398,71";"35,81";"58,06";"0,97";"37,74";"8,71";"0,0";"0,0";"19,35";"5045,39";"168,18";"1198,62";"340,09";"34,22";"113,02";"4,15";"453,11";"38,36";"58,06";"3,11";"37,33";"11,41";"0,0";"0,0";"40,44";"0,0";"0,0";"59,07"
"Ceyhun Nuriyev";"C. Nuriyev";"722756";"2001-03-30";"Zira IK";"2555";"AZE - Premyer Liqa";"592";"2025/2026";"129";"Wide Attacker";"57,43";"31,77";"18,98";"12,79";"10";"1";"6919,4";"120,48";"1087,9";"420,8";"37,8";"120,5";"7,1";"541,3";"44,9";"27,76";"28,76";"75,1";"4,5";"60,6";"12,8";"3,1";"0,7";"0,77";"0,9";"1,33";"1,73";"30,6";"1,9";"2,7";"10843,57";"120,48";"1704,88";"659,45";"59,24";"188,84";"11,13";"848,28";"70,36";"117,69";"7,05";"94,97";"20,06";"4,86";"1,41";"47,95";"9001,7";"150,03";"1786,4";"713,5";"64,4";"196,6";"10,01";"910,1";"74,41";"105,19";"5,67";"72,71";"12,84";"2644,0";"139,33";"467,2";"182,3";"16,5";"51,7";"2,5";"234,0";"19,0";"33,7";"2,0";"22,4";"3,5";"1,4";"0,4";"12,4";"2122,4";"165,9";"478,7";"195,5";"17,6";"52,4";"2,8";"247,9";"20,4";"22,0";"1,0";"16,1";"3,3";"0,5";"0,1";"14,6";"4179,87";"139,33";"738,59";"288,2";"26,08";"81,73";"3,95";"369,93";"30,04";"53,28";"3,16";"35,41";"5,53";"2,21";"0,63";"19,6";"4976,97";"165,9";"1122,54";"458,44";"41,27";"122,88";"6,57";"581,32";"47,84";"51,59";"2,34";"37,75";"7,74";"1,17";"0,23";"34,24";"0,94";"3,59";"50,99"
"Rahman Dashdamirov";"R. Dashdamirov";"722758";"1999-10-20";"Sabah FK";"3119";"AZE - Premyer Liqa";"592";"2025/2026";"129";"Central Defender";"95,77";"46,6";"28,31";"18,29";"11";"0";"9521,09";"99,41";"1145,73";"380,36";"35,0";"116,0";"6,36";"496,36";"41,36";"29,5";"30,54";"106,0";"5,18";"83,09";"10,82";"3,09";"0,66";"0,8";"0,91";"1,24";"1,52";"26,09";"2,1";"2,74";"8947,35";"99,41";"1076,69";"357,44";"32,89";"109,01";"5,98";"466,45";"38,87";"99,61";"4,87";"78,08";"10,17";"2,9";"0,85";"24,52";"7973,3";"132,89";"1212,09";"419,13";"38,98";"132,49";"5,97";"551,62";"44,94";"90,01";"4,92";"66,01";"7,02";"3518,82";"124,29";"445,18";"121,82";"10,82";"33,82";"1,64";"155,64";"12,45";"33,18";"1,73";"27,0";"2,27";"0,91";"0,18";"8,09";"2674,18";"146,19";"496,27";"203,73";"19,45";"69,09";"3,0";"272,82";"22,45";"36,73";"2,09";"24,27";"3,18";"1,27";"0,36";"13,73";"3728,8";"124,29";"471,75";"129,09";"11,46";"35,84";"1,73";"164,92";"13,2";"35,16";"1,83";"28,61";"2,41";"0,96";"0,19";"8,57";"4385,72";"146,19";"813,9";"334,12";"31,91";"113,31";"4,92";"447,43";"36,83";"60,23";"3,43";"39,81";"5,22";"2,09";"0,6";"22,51";"0,7";"2,81";"28,09"
