"Player";"Short Name";"Player ID";"Birthdate";"Team";"Team ID";"Competition";"Competition ID";"Season";"Season ID";"Position Group";"Minutes";"Minutes BIP";"Minutes TIP";"Minutes OTIP";"Count Performances (Physical Check passed)";"Count Performances (Physical Check failed)";"Distance";"M/min";"Running Distance";"HSR Distance";"HSR Count";"Sprint Distance";"Sprint Count";"HI Distance";"HI Count";"PSV-99";"TOP 5 PSV-99";"Peak Velocity";"TOP 3 Peak Velocity";"Medium Acceleration Count";"High Acceleration Count";"Medium Deceleration Count";"High Deceleration Count";"Explosive Acceleration to HSR Count";"TOP 3 Time to HSR";"TOP 3 Time to HSR post-COD";"Explosive Acceleration to Sprint Count";"TOP 3 Time to Sprint";"TOP 3 Time to Sprint post-COD";"Change of Direction Count";"TOP 3 Time to 505 around 90";"TOP 3 Time to 505 around 180";"Distance P90";"M/min P90";"Running Distance P90";"HSR Distance P90";"HSR Count P90";"Sprint Distance P90";"Sprint Count P90";"HI Distance P90";"HI Count P90";"Medium Acceleration Count P90";"High Acceleration Count P90";"Medium Deceleration Count P90";"High Deceleration Count P90";"Explosive Acceleration to HSR Count P90";"Explosive Acceleration to Sprint Count P90";"Change of Direction Count P90";"Distance P60BIP";"M/min BIP P60BIP";"Running Distance P60BIP";"HSR Distance P60BIP";"HSR Count P60BIP";"Sprint Distance P60BIP";"Sprint Count P60BIP";"HI Distance BIP P60BIP";"HI Count BIP P60BIP";"Medium Acceleration Count P60BIP";"High Acceleration Count P60BIP";"Medium Deceleration Count P60BIP";"High Deceleration Count P60BIP";"Explosive Acceleration to HSR Count P60BIP";"Explosive Acceleration to Sprint Count P60BIP";"Change of Direction Count P60BIP";"Distance TIP";"M/min TIP";"Running Distance TIP";"HSR Distance TIP";"HSR Count TIP";"Sprint Distance TIP";"Sprint Count TIP";"HI Distance TIP";"HI Count TIP";"Medium Acceleration Count TIP";"High Acceleration Count TIP";"Medium Deceleration Count TIP";"High Deceleration Count TIP";"Explosive Acceleration to HSR Count TIP";"Explosive Acceleration to Sprint Count TIP";"Change of Direction Count TIP";"Distance OTIP";"M/min OTIP";"Running Distance OTIP";"HSR Distance OTIP";"HSR Count OTIP";"Sprint Distance OTIP";"Sprint Count OTIP";"HI Distance OTIP";"HI Count OTIP";"Medium Acceleration Count OTIP";"High Acceleration Count OTIP";"Medium Deceleration Count OTIP";"High Deceleration Count OTIP";"Explosive Acceleration to HSR Count OTIP";"Explosive Acceleration to Sprint Count OTIP";"Change of Direction Count OTIP";"Distance TIP P30TIP";"M/min TIP P30TIP";"Running Distance TIP P30TIP";"HSR Distance TIP P30TIP";"HSR Count TIP P30TIP";"Sprint Distance TIP P30TIP";"Sprint Count TIP P30TIP";"HI Distance TIP P30TIP";"HI Count TIP P30TIP";"Medium Acceleration Count TIP P30TIP";"High Acceleration Count TIP P30TIP";"Medium Deceleration Count TIP P30TIP";"High Deceleration Count TIP P30TIP";"Explosive Acceleration to HSR Count TIP P30TIP";"Explosive Acceleration to Sprint Count TIP P30TIP";"Change of Direction Count TIP P30TIP";"Distance OTIP P30OTIP";"M/min OTIP P30OTIP";"Running Distance OTIP P30OTIP";"HSR Distance OTIP P30OTIP";"HSR Count OTIP P30OTIP";"Sprint Distance OTIP P30OTIP";"Sprint Count OTIP P30OTIP";"HI Distance OTIP P30OTIP";"HI Count OTIP P30OTIP";"Medium Acceleration Count OTIP P30OTIP";"High Acceleration Count OTIP P30OTIP";"Medium Deceleration Count OTIP P30OTIP";"High Deceleration Count OTIP P30OTIP";"Explosive Acceleration to HSR Count OTIP P30OTIP";"Explosive Acceleration to Sprint Count OTIP P30OTIP";"Change of Direction Count OTIP P30OTIP"
"Fethi Özer";"F. Özer";"54715";"1996-10-04";"Sarıyer SK";"5127";"TUR - 1. Lig";"120";"2025/2026";"129";"Central Defender";"82.83";"43.01";"21.41";"21.59";"6";"0";"8456.17";"102.09";"952.5";"301.0";"29.67";"73.5";"5.17";"374.5";"34.83";"28.65";"29.14";"30.03";"31.57";"83.0";"4.5";"64.33";"8.17";"3.0";"0.72";"0.75";"1.0";"1.36";"1.59";"19.33";"2.24";"3.18";"9188.09";"102.09";"1034.94";"327.05";"32.23";"79.86";"5.61";"406.92";"37.85";"90.18";"4.89";"69.9";"8.87";"3.26";"1.09";"21.01";"7916.88";"131.95";"1099.63";"362.74";"36.04";"94.64";"5.12";"457.38";"41.16";"86.04";"4.19";"62.32";"6.28";"3.26";"0.93";"25.11";"2765.5";"129.16";"347.83";"76.5";"8.17";"26.0";"1.0";"102.5";"9.17";"24.5";"1.17";"19.33";"1.83";"1.0";"0.33";"5.33";"2909.0";"134.71";"440.33";"183.5";"17.67";"41.83";"2.67";"225.33";"20.33";"37.17";"1.83";"25.33";"2.67";"1.33";"0.33";"12.67";"3874.86";"129.16";"487.36";"107.19";"11.44";"36.43";"1.4";"143.62";"12.84";"34.33";"1.63";"27.09";"2.57";"1.4";"0.47";"7.47";"4041.32";"134.71";"611.73";"254.93";"24.54";"58.12";"3.7";"313.04";"28.25";"51.63";"2.55";"35.19";"3.7";"1.85";"0.46";"17.6"
"Emre Nefiz";"E. Nefiz";"54757";"1994-11-24";"Serik Belediye Spor Kulübü";"5129";"TUR - 1. Lig";"120";"2025/2026";"129";"Midfield";"62.8";"34.57";"15.05";"19.52";"5";"0";"7265.0";"115.69";"1150.6";"311.4";"24.4";"22.4";"1.0";"333.8";"25.4";"24.82";"24.82";"26.32";"26.83";"76.2";"2.4";"63.2";"7.6";"0.4";"null";"null";"0.0";"null";"null";"22.0";"2.14";"3.02";"10412.18";"115.69";"1649.04";"446.3";"34.97";"32.1";"1.43";"478.4";"36.4";"109.21";"3.44";"90.58";"10.89";"0.57";"0.0";"31.53";"8919.11";"148.65";"1780.56";"510.67";"38.53";"38.19";"0.69";"548.85";"39.23";"98.24";"2.08";"73.94";"7.29";"0.35";"0.0";"35.76";"2083.6";"138.48";"424.0";"105.4";"8.0";"7.4";"0.2";"112.8";"8.2";"21.8";"0.6";"14.6";"1.8";"0.2";"0.0";"6.2";"3054.8";"156.5";"601.8";"188.8";"14.2";"14.6";"0.2";"203.4";"14.4";"34.8";"0.6";"28.0";"2.4";"0.0";"0.0";"14.4";"4154.28";"138.48";"845.37";"210.15";"15.95";"14.75";"0.4";"224.9";"16.35";"43.46";"1.2";"29.11";"3.59";"0.4";"0.0";"12.36";"4694.88";"156.5";"924.9";"290.16";"21.82";"22.44";"0.31";"312.6";"22.13";"53.48";"0.92";"43.03";"3.69";"0.0";"0.0";"22.13"
"Sinan Osmanoğlu";"S. Osmanoğlu";"54760";"1990-01-09";"Çorum FK";"3155";"TUR - 1. Lig";"120";"2025/2026";"129";"Central Defender";"99.94";"50.86";"29.52";"21.34";"19";"0";"9293.37";"92.99";"942.53";"269.68";"26.63";"58.0";"3.58";"327.68";"30.21";"27.42";"29.58";"28.78";"31.03";"97.53";"4.42";"77.0";"10.16";"2.26";"0.72";"0.82";"0.58";"1.58";"null";"15.05";"2.27";"2.91";"8368.88";"92.99";"848.77";"242.86";"23.98";"52.23";"3.22";"295.09";"27.21";"87.82";"3.98";"69.34";"9.15";"2.04";"0.52";"13.56";"7317.28";"121.95";"928.03";"288.94";"27.44";"61.28";"2.67";"350.22";"30.11";"78.41";"3.66";"58.05";"6.33";"1.49";"0.43";"16.08";"3328.58";"112.75";"331.79";"70.05";"8.0";"15.16";"0.53";"85.21";"8.53";"29.63";"1.42";"24.74";"2.63";"0.53";"0.16";"4.21";"2874.63";"134.69";"454.95";"174.89";"15.26";"36.79";"1.74";"211.68";"17.0";"36.84";"1.68";"24.47";"2.74";"0.74";"0.21";"9.42";"3382.48";"112.75";"337.16";"71.19";"8.13";"15.4";"0.53";"86.59";"8.66";"30.11";"1.44";"25.14";"2.67";"0.53";"0.16";"4.28";"4040.62";"134.69";"639.48";"245.83";"21.45";"51.71";"2.44";"297.55";"23.9";"51.79";"2.37";"34.4";"3.85";"1.04";"0.3";"13.24"
"Yusuf Can Esendemir";"Y. Esendemir";"54764";"2001-06-14";"Bandirmaspor";"1821";"TUR - 1. Lig";"120";"2025/2026";"129";"Full Back";"68.07";"35.62";"14.97";"20.65";"4";"0";"6976.25";"102.49";"790.5";"306.0";"29.5";"74.75";"5.0";"380.75";"34.5";"27.12";"27.12";"29.25";"29.83";"68.75";"4.0";"59.25";"9.5";"1.75";"0.87";"null";"0.5";"null";"null";"18.5";"2.94";"null";"9224.23";"102.49";"1045.23";"404.6";"39.01";"98.84";"6.61";"503.44";"45.62";"90.9";"5.29";"78.34";"12.56";"2.31";"0.66";"24.46";"7831.73";"130.53";"1131.63";"452.32";"41.27";"113.71";"6.74";"566.03";"48.01";"81.28";"5.47";"58.96";"9.27";"2.53";"0.84";"26.11";"1867.0";"124.71";"236.5";"93.0";"9.0";"23.25";"1.25";"116.25";"10.25";"16.75";"1.25";"12.25";"2.25";"0.5";"0.0";"5.0";"2782.0";"134.75";"435.25";"175.5";"15.5";"44.25";"2.75";"219.75";"18.25";"31.5";"2.0";"22.75";"3.25";"1.0";"0.5";"10.5";"3741.27";"124.71";"473.92";"186.36";"18.04";"46.59";"2.5";"232.95";"20.54";"33.57";"2.5";"24.55";"4.51";"1.0";"0.0";"10.02";"4042.46";"134.75";"632.45";"255.02";"22.52";"64.3";"4.0";"319.31";"26.52";"45.77";"2.91";"33.06";"4.72";"1.45";"0.73";"15.26"
"Kahraman Demirtaş";"K. Demirtaş";"54767";"1994-05-01";"Amed Sportif Faliyetler";"3831";"TUR - 1. Lig";"120";"2025/2026";"129";"Central Defender";"85.72";"45.73";"21.42";"24.32";"9";"0";"8544.33";"99.67";"969.22";"299.0";"28.89";"64.22";"4.22";"363.22";"33.11";"27.6";"28.78";"29.03";"30.43";"93.67";"4.22";"73.11";"11.78";"2.33";"0.69";"null";"1.11";"1.47";"null";"23.0";"1.89";"2.75";"8970.53";"99.67";"1017.57";"313.91";"30.33";"67.43";"4.43";"381.34";"34.76";"98.34";"4.43";"76.76";"12.37";"2.45";"1.17";"24.15";"7616.62";"126.94";"1062.1";"339.94";"33.09";"66.62";"3.35";"406.56";"36.44";"87.9";"3.79";"63.85";"8.31";"1.75";"0.58";"26.38";"2641.0";"123.32";"305.56";"72.44";"7.22";"12.78";"0.67";"85.22";"7.89";"26.44";"1.11";"20.33";"2.0";"0.22";"0.11";"4.44";"3164.56";"130.14";"504.0";"186.67";"18.0";"38.0";"1.89";"224.67";"19.89";"40.56";"1.78";"28.33";"4.33";"1.11";"0.33";"15.67";"3699.46";"123.32";"428.02";"101.48";"10.12";"17.9";"0.93";"119.38";"11.05";"37.04";"1.56";"28.48";"2.8";"0.31";"0.16";"6.23";"3904.18";"130.14";"621.8";"230.29";"22.21";"46.88";"2.33";"277.18";"24.54";"50.03";"2.19";"34.96";"5.35";"1.37";"0.41";"19.33"
"Luka Bobičanec";"L. Bobičanec";"58585";"1993-05-23";"NS Mura";"1770";"SVN - 1. SNL";"235";"2025/2026";"129";"Center Forward";"84.68";"44.41";"21.75";"22.66";"3";"0";"10603.33";"125.22";"1504.67";"630.0";"57.0";"177.33";"10.67";"807.33";"67.67";"27.83";"27.83";"29.67";"29.67";"104.67";"6.67";"86.0";"16.0";"5.0";"0.85";"0.99";"0.67";"null";"null";"35.33";"2.47";"null";"11269.78";"125.22";"1599.24";"669.6";"60.58";"188.48";"11.34";"858.08";"71.92";"111.25";"7.09";"91.41";"17.01";"5.31";"0.71";"37.55";"9540.86";"159.01";"1780.19";"778.63";"69.35";"220.67";"12.16";"999.3";"81.51";"103.13";"5.85";"76.56";"13.06";"4.95";"0.9";"44.13";"3401.0";"156.37";"603.67";"284.0";"24.67";"63.0";"4.33";"347.0";"29.0";"37.33";"2.33";"25.67";"4.0";"1.67";"0.0";"14.0";"3661.0";"161.55";"714.0";"292.33";"26.67";"100.33";"4.67";"392.67";"31.33";"39.0";"2.0";"31.0";"5.67";"2.0";"0.67";"18.67";"4691.03";"156.37";"832.64";"391.72";"34.02";"86.9";"5.98";"478.62";"40.0";"51.49";"3.22";"35.4";"5.52";"2.3";"0.0";"19.31";"4846.63";"161.55";"945.23";"387.01";"35.3";"132.83";"6.18";"519.83";"41.48";"51.63";"2.65";"41.04";"7.5";"2.65";"0.88";"24.71"
"Luka Bobičanec";"L. Bobičanec";"58585";"1993-05-23";"NS Mura";"1770";"SVN - 1. SNL";"235";"2025/2026";"129";"Midfield";"94.15";"46.91";"22.5";"24.41";"4";"0";"11392.25";"121.01";"1824.0";"758.5";"65.25";"214.25";"12.0";"972.75";"77.25";"28.52";"28.52";"30.43";"30.77";"112.5";"5.25";"98.0";"13.0";"4.5";"0.7";"0.77";"1.0";"2.02";"null";"50.25";"2.29";"2.85";"10890.58";"121.01";"1743.68";"725.1";"62.38";"204.82";"11.47";"929.91";"73.85";"107.55";"5.02";"93.68";"12.43";"4.3";"0.96";"48.04";"9742.61";"162.38";"2041.57";"885.37";"73.86";"236.61";"13.43";"1121.98";"87.29";"98.8";"4.48";"76.1";"10.55";"4.16";"0.96";"58.19";"3557.0";"158.09";"759.0";"314.5";"26.25";"74.0";"4.25";"388.5";"30.5";"33.25";"2.0";"24.75";"3.0";"1.75";"0.25";"20.0";"4060.5";"166.33";"837.25";"377.75";"31.5";"111.0";"6.25";"488.75";"37.75";"44.0";"1.5";"34.75";"5.25";"1.5";"0.5";"25.5";"4742.67";"158.09";"1012.0";"419.33";"35.0";"98.67";"5.67";"518.0";"40.67";"44.33";"2.67";"33.0";"4.0";"2.33";"0.33";"26.67";"4989.86";"166.33";"1028.88";"464.21";"38.71";"136.41";"7.68";"600.61";"46.39";"54.07";"1.84";"42.7";"6.45";"1.84";"0.61";"31.34"
"Luka Bobičanec";"L. Bobičanec";"58585";"1993-05-23";"NS Mura";"1770";"SVN - 1. SNL";"235";"2025/2026";"129";"Wide Attacker";"94.35";"48.15";"22.51";"25.64";"4";"0";"10867.75";"115.19";"1622.5";"642.0";"63.5";"209.25";"11.25";"851.25";"74.75";"28.15";"28.15";"29.73";"30.0";"123.25";"9.25";"101.5";"18.25";"6.75";"0.63";"0.73";"2.5";"1.56";"1.67";"44.5";"2.06";"2.89";"10366.69";"115.19";"1547.69";"612.4";"60.57";"199.6";"10.73";"812.0";"71.3";"117.57";"8.82";"96.82";"17.41";"6.44";"2.38";"42.45";"9064.8";"151.08";"1775.7";"728.04";"73.21";"244.86";"12.15";"972.9";"85.36";"115.89";"8.1";"85.05";"13.4";"6.23";"2.18";"51.4";"3373.5";"149.88";"686.75";"289.75";"28.0";"94.5";"5.5";"384.25";"33.5";"44.75";"2.75";"28.75";"4.75";"2.0";"1.0";"18.25";"3901.0";"152.14";"738.25";"294.5";"30.75";"102.0";"4.25";"396.5";"35.0";"48.25";"3.75";"39.5";"6.0";"3.0";"0.75";"23.0";"4496.33";"149.88";"915.33";"386.19";"37.32";"125.95";"7.33";"512.14";"44.65";"59.64";"3.67";"38.32";"6.33";"2.67";"1.33";"24.32";"4564.06";"152.14";"863.73";"344.56";"35.98";"119.34";"4.97";"463.89";"40.95";"56.45";"4.39";"46.21";"7.02";"3.51";"0.88";"26.91"
"Žan Karničnik";"Ž. Karničnik";"58587";"1994-09-18";"NK Celje";"1780";"SVN - 1. SNL";"235";"2025/2026";"129";"Full Back";"91.25";"50.91";"30.66";"20.25";"18";"0";"10517.56";"115.26";"1350.61";"519.72";"51.28";"200.17";"10.78";"719.89";"62.06";"28.94";"30.08";"30.84";"32.57";"105.11";"6.0";"91.06";"14.94";"3.67";"0.7";"0.72";"0.89";"1.37";"1.56";"38.11";"1.84";"2.54";"10373.16";"115.26";"1332.07";"512.59";"50.57";"197.42";"10.63";"710.01";"61.2";"103.67";"5.92";"89.81";"14.74";"3.62";"0.88";"37.59";"8756.5";"145.94";"1422.81";"564.97";"53.95";"218.88";"10.87";"783.85";"64.82";"89.44";"5.17";"66.91";"9.89";"2.55";"0.65";"40.2";"4314.33";"140.71";"581.28";"187.39";"19.33";"60.5";"3.5";"247.89";"22.83";"38.61";"2.44";"31.61";"4.17";"1.28";"0.22";"13.83";"3115.72";"153.87";"626.0";"292.0";"26.44";"125.22";"5.72";"417.22";"32.17";"37.28";"1.94";"25.17";"4.22";"0.89";"0.33";"20.28";"4221.18";"140.71";"568.73";"183.34";"18.92";"59.19";"3.42";"242.54";"22.34";"37.78";"2.39";"30.93";"4.08";"1.25";"0.22";"13.53";"4616.1";"153.87";"927.45";"432.61";"39.18";"185.52";"8.48";"618.14";"47.66";"55.23";"2.88";"37.29";"6.26";"1.32";"0.49";"30.04"
"Žan Karničnik";"Ž. Karničnik";"58587";"1994-09-18";"NK Celje";"1780";"SVN - 1. SNL";"235";"2025/2026";"129";"Midfield";"86.98";"46.65";"31.23";"15.42";"6";"0";"10050.17";"115.54";"1238.83";"450.5";"42.17";"161.5";"8.33";"612.0";"50.5";"29.02";"29.56";"30.62";"32.03";"93.67";"3.83";"83.67";"9.0";"3.0";"0.68";"0.89";"1.17";"1.45";"null";"36.5";"1.92";"3.24";"10398.72";"115.54";"1281.8";"466.12";"43.63";"167.1";"8.62";"633.22";"52.25";"96.92";"3.97";"86.57";"9.31";"3.1";"1.21";"37.77";"9058.74";"150.98";"1437.73";"534.62";"48.23";"189.5";"8.36";"724.12";"56.59";"88.32";"3.0";"66.45";"6.86";"2.36";"0.64";"42.66";"4553.83";"145.8";"635.33";"162.83";"15.67";"44.17";"2.0";"207.0";"17.67";"39.17";"1.33";"32.83";"2.5";"0.83";"0.17";"15.0";"2489.33";"161.47";"482.5";"252.83";"21.83";"103.17";"4.5";"356.0";"26.33";"29.5";"1.0";"18.83";"2.83";"1.0";"0.33";"18.17";"4374.01";"145.8";"610.25";"156.4";"15.05";"42.42";"1.92";"198.83";"16.97";"37.62";"1.28";"31.54";"2.4";"0.8";"0.16";"14.41";"4844.11";"161.47";"938.92";"492.0";"42.49";"200.76";"8.76";"692.76";"51.24";"57.41";"1.95";"36.65";"5.51";"1.95";"0.65";"35.35"
"Kai Cipot";"K. Cipot";"58592";"2001-04-28";"Veres Rivne";"1850";"UKR - Premier League";"26";"2025/2026";"129";"Central Defender";"95.5";"47.77";"19.62";"28.15";"28";"0";"9634.07";"100.88";"1059.96";"325.0";"29.79";"84.61";"4.54";"409.61";"34.32";"28.02";"30.44";"29.46";"31.83";"98.82";"4.64";"77.61";"11.82";"2.29";"0.69";"0.79";"0.61";"1.46";"1.6";"21.21";"2.09";"2.91";"9078.89";"100.88";"998.88";"306.27";"28.07";"79.73";"4.27";"386.0";"32.34";"93.13";"4.38";"73.13";"11.14";"2.15";"0.57";"19.99";"7959.86";"132.66";"1079.01";"351.0";"30.82";"95.91";"4.08";"446.91";"34.9";"85.86";"4.08";"60.47";"7.58";"1.79";"0.45";"23.46";"2520.82";"128.5";"312.93";"78.79";"6.32";"14.36";"0.57";"93.14";"6.89";"20.96";"1.14";"15.29";"2.14";"0.39";"0.07";"4.18";"3816.04";"135.57";"546.07";"200.64";"18.21";"62.0";"2.68";"262.64";"20.89";"47.39";"2.11";"32.86";"3.89";"1.04";"0.29";"14.5";"3855.01";"128.5";"478.55";"120.48";"9.67";"21.96";"0.87";"142.44";"10.54";"32.06";"1.75";"23.38";"3.28";"0.6";"0.11";"6.39";"4067.0";"135.57";"581.98";"213.84";"19.41";"66.08";"2.85";"279.92";"22.27";"50.51";"2.25";"35.02";"4.15";"1.1";"0.3";"15.45"
"Tio Cipot";"T. Cipot";"58596";"2003-04-20";"NK Maribor";"544";"SVN - 1. SNL";"235";"2025/2026";"129";"Wide Attacker";"80.15";"40.3";"24.4";"15.9";"12";"0";"8895.17";"110.99";"1324.08";"569.83";"52.25";"203.25";"9.83";"773.08";"62.08";"30.0";"31.9";"31.58";"33.9";"94.58";"6.67";"79.5";"14.17";"5.42";"0.64";"0.72";"1.83";"1.36";"1.56";"36.25";"1.8";"2.76";"9988.85";"110.99";"1486.88";"639.9";"58.67";"228.24";"11.04";"868.14";"69.72";"106.21";"7.49";"89.27";"15.91";"6.08";"2.06";"40.71";"8822.75";"147.05";"1754.65";"778.24";"68.37";"281.54";"12.16";"1059.79";"80.53";"97.53";"7.07";"66.76";"11.79";"5.58";"1.86";"48.89";"3416.58";"140.02";"637.67";"297.75";"27.42";"126.83";"5.25";"424.58";"32.67";"39.0";"2.92";"25.17";"4.0";"2.67";"1.0";"18.08";"2508.75";"157.82";"540.75";"224.92";"18.5";"62.25";"2.92";"287.17";"21.42";"26.5";"1.83";"19.67";"3.92";"1.08";"0.25";"14.75";"4200.72";"140.02";"784.02";"366.09";"33.71";"155.94";"6.45";"522.03";"40.16";"47.95";"3.59";"30.94";"4.92";"3.28";"1.23";"22.23";"4734.73";"157.82";"1020.55";"424.48";"34.91";"117.48";"5.5";"541.97";"40.42";"50.01";"3.46";"37.12";"7.39";"2.04";"0.47";"27.84"
"Filip Kosi";"F. Kosi";"58626";"2002-09-20";"NK Aluminij";"4977";"SVN - 1. SNL";"235";"2025/2026";"129";"Full Back";"82.8";"42.88";"20.17";"22.7";"17";"0";"9286.53";"112.15";"1277.06";"641.06";"66.06";"315.47";"16.76";"956.53";"82.82";"31.12";"32.34";"32.43";"33.6";"103.41";"9.29";"86.76";"19.88";"7.06";"0.62";"0.7";"2.65";"1.17";"1.31";"37.76";"1.94";"2.58";"10093.7";"112.15";"1388.06";"696.78";"71.8";"342.89";"18.22";"1039.67";"90.02";"112.4";"10.1";"94.31";"21.61";"7.67";"2.88";"41.05";"8648.92";"144.15";"1511.98";"818.71";"82.65";"400.05";"20.5";"1218.77";"103.14";"100.43";"7.9";"69.47";"15.72";"5.84";"2.39";"47.17";"2766.35";"137.14";"432.18";"251.94";"25.65";"150.76";"6.88";"402.71";"32.53";"28.12";"2.59";"20.12";"3.76";"2.06";"0.82";"10.59";"3414.24";"150.37";"648.29";"333.12";"33.41";"135.12";"7.76";"468.24";"41.18";"43.65";"3.06";"29.53";"7.47";"2.12";"0.88";"23.12";"4114.24";"137.14";"642.75";"374.7";"38.14";"224.22";"10.24";"598.92";"48.38";"41.82";"3.85";"29.92";"5.6";"3.06";"1.22";"15.75";"4511.23";"150.37";"856.59";"440.15";"44.15";"178.53";"10.26";"618.68";"54.41";"57.67";"4.04";"39.02";"9.87";"2.8";"1.17";"30.55"
"Marin Laušić";"M. Laušić";"58999";"2001-06-26";"FC Spartak Trnava";"430";"SVK - Niké Liga";"241";"2025/2026";"129";"Midfield";"88.46";"43.76";"23.16";"20.61";"9";"0";"10549.67";"119.27";"1729.56";"525.33";"45.56";"101.89";"6.22";"627.22";"51.78";"27.21";"27.9";"29.53";"30.57";"97.89";"3.22";"89.89";"11.0";"2.0";"0.86";"0.88";"0.67";"2.09";"null";"31.33";"1.93";"2.74";"10733.87";"119.27";"1759.75";"534.51";"46.35";"103.67";"6.33";"638.17";"52.68";"99.6";"3.28";"91.46";"11.19";"2.03";"0.68";"31.88";"9842.31";"164.04";"2087.37";"661.41";"55.9";"128.72";"7.31";"790.13";"63.22";"92.46";"2.59";"72.66";"9.75";"1.52";"0.61";"38.23";"3716.56";"160.49";"744.56";"164.22";"15.33";"31.89";"1.89";"196.11";"17.22";"29.44";"0.78";"24.67";"2.67";"0.33";"0.22";"8.89";"3462.56";"168.02";"778.0";"318.22";"25.44";"62.0";"3.44";"380.22";"28.89";"38.0";"1.11";"28.33";"4.44";"0.78";"0.22";"19.0";"4814.73";"160.49";"964.56";"212.75";"19.86";"41.31";"2.45";"254.06";"22.31";"38.14";"1.01";"31.96";"3.45";"0.43";"0.29";"11.52";"5040.74";"168.02";"1132.6";"463.26";"37.04";"90.26";"5.01";"553.52";"42.06";"55.32";"1.62";"41.25";"6.47";"1.13";"0.32";"27.66"
"Ilya Sadygov";"I. Sadygov";"60076";"2000-09-29";"Serik Belediye Spor Kulübü";"5129";"TUR - 1. Lig";"120";"2025/2026";"129";"Center Forward";"67.83";"35.55";"14.42";"21.13";"19";"0";"7928.89";"116.9";"1112.68";"414.95";"34.79";"46.11";"3.63";"461.05";"38.42";"25.83";"27.0";"27.38";"29.03";"70.26";"3.89";"55.84";"11.63";"2.05";"0.81";"0.94";"0.32";"null";"null";"25.58";"2.05";"2.88";"10521.13";"116.9";"1476.46";"550.61";"46.16";"61.18";"4.82";"611.79";"50.98";"93.23";"5.17";"74.1";"15.43";"2.72";"0.42";"33.94";"9056.9";"150.95";"1641.93";"626.96";"51.7";"69.02";"4.0";"695.98";"55.7";"85.99";"4.17";"62.45";"11.1";"1.33";"0.09";"39.26";"2063.58";"143.07";"367.84";"160.05";"13.84";"24.68";"1.32";"184.74";"15.16";"23.89";"1.47";"15.0";"2.68";"0.47";"0.05";"8.11";"3302.63";"156.33";"605.0";"211.42";"16.79";"16.21";"1.05";"227.63";"17.84";"27.05";"1.0";"22.0";"3.89";"0.32";"0.0";"15.16";"4292.06";"143.07";"765.08";"332.9";"28.79";"51.34";"2.74";"384.24";"31.53";"49.7";"3.07";"31.2";"5.58";"0.99";"0.11";"16.86";"4689.84";"156.33";"859.12";"300.22";"23.84";"23.02";"1.49";"323.24";"25.34";"38.42";"1.42";"31.24";"5.53";"0.45";"0.0";"21.52"
"Stefan   Škrbo";"S. Škrbo";"60106";"2001-01-23";"FC Spartak Trnava";"430";"SVK - Niké Liga";"241";"2025/2026";"129";"Center Forward";"53.82";"26.99";"12.85";"14.14";"3";"0";"6522.0";"121.18";"1030.67";"465.0";"41.0";"173.67";"9.0";"638.67";"50.0";"28.87";"28.87";"30.4";"30.4";"66.33";"3.0";"52.67";"8.67";"1.33";"null";"null";"0.67";"null";"null";"31.67";"2.3";"null";"10905.9";"121.18";"1723.45";"777.56";"68.56";"290.4";"15.05";"1067.96";"83.61";"110.92";"5.02";"88.07";"14.49";"2.23";"1.11";"52.95";"9921.12";"165.35";"2057.88";"950.76";"80.03";"368.3";"17.04";"1319.06";"97.08";"103.01";"3.71";"73.36";"11.12";"1.48";"1.48";"65.21";"2129.67";"165.73";"418.67";"250.33";"20.67";"117.0";"5.33";"367.33";"26.0";"25.33";"1.0";"16.0";"3.0";"0.33";"0.33";"15.33";"2333.0";"165.01";"507.0";"177.33";"15.33";"48.67";"2.33";"226.0";"17.67";"21.0";"0.67";"17.0";"2.0";"0.33";"0.33";"14.0";"4971.98";"165.73";"977.43";"584.44";"48.25";"273.15";"12.45";"857.59";"60.7";"59.14";"2.33";"37.35";"7.0";"0.78";"0.78";"35.8";"4950.18";"165.01";"1075.76";"376.27";"32.53";"103.26";"4.95";"479.53";"37.49";"44.56";"1.41";"36.07";"4.24";"0.71";"0.71";"29.71"
