"Player";"Short Name";"Player ID";"Birthdate";"Team";"Team ID";"Competition";"Competition ID";"Season";"Season ID";"Position Group";"Minutes";"Minutes BIP";"Minutes TIP";"Minutes OTIP";"Count Performances (Physical Check passed)";"Count Performances (Physical Check failed)";"Distance";"M/min";"Running Distance";"HSR Distance";"HSR Count";"Sprint Distance";"Sprint Count";"HI Distance";"HI Count";"PSV-99";"TOP 5 PSV-99";"Peak Velocity";"TOP 3 Peak Velocity";"Medium Acceleration Count";"High Acceleration Count";"Medium Deceleration Count";"High Deceleration Count";"Explosive Acceleration to HSR Count";"TOP 3 Time to HSR";"TOP 3 Time to HSR post-COD";"Explosive Acceleration to Sprint Count";"TOP 3 Time to Sprint";"TOP 3 Time to Sprint post-COD";"Change of Direction Count";"TOP 3 Time to 505 around 90";"TOP 3 Time to 505 around 180";"Distance P90";"M/min P90";"Running Distance P90";"HSR Distance P90";"HSR Count P90";"Sprint Distance P90";"Sprint Count P90";"HI Distance P90";"HI Count P90";"Medium Acceleration Count P90";"High Acceleration Count P90";"Medium Deceleration Count P90";"High Deceleration Count P90";"Explosive Acceleration to HSR Count P90";"Explosive Acceleration to Sprint Count P90";"Change of Direction Count P90";"Distance P60BIP";"M/min BIP P60BIP";"Running Distance P60BIP";"HSR Distance P60BIP";"HSR Count P60BIP";"Sprint Distance P60BIP";"Sprint Count P60BIP";"HI Distance BIP P60BIP";"HI Count BIP P60BIP";"Medium Acceleration Count P60BIP";"High Acceleration Count P60BIP";"Medium Deceleration Count P60BIP";"High Deceleration Count P60BIP";"Explosive Acceleration to HSR Count P60BIP";"Explosive Acceleration to Sprint Count P60BIP";"Change of Direction Count P60BIP";"Distance TIP";"M/min TIP";"Running Distance TIP";"HSR Distance TIP";"HSR Count TIP";"Sprint Distance TIP";"Sprint Count TIP";"HI Distance TIP";"HI Count TIP";"Medium Acceleration Count TIP";"High Acceleration Count TIP";"Medium Deceleration Count TIP";"High Deceleration Count TIP";"Explosive Acceleration to HSR Count TIP";"Explosive Acceleration to Sprint Count TIP";"Change of Direction Count TIP";"Distance OTIP";"M/min OTIP";"Running Distance OTIP";"HSR Distance OTIP";"HSR Count OTIP";"Sprint Distance OTIP";"Sprint Count OTIP";"HI Distance OTIP";"HI Count OTIP";"Medium Acceleration Count OTIP";"High Acceleration Count OTIP";"Medium Deceleration Count OTIP";"High Deceleration Count OTIP";"Explosive Acceleration to HSR Count OTIP";"Explosive Acceleration to Sprint Count OTIP";"Change of Direction Count OTIP";"Distance TIP P30TIP";"M/min TIP P30TIP";"Running Distance TIP P30TIP";"HSR Distance TIP P30TIP";"HSR Count TIP P30TIP";"Sprint Distance TIP P30TIP";"Sprint Count TIP P30TIP";"HI Distance TIP P30TIP";"HI Count TIP P30TIP";"Medium Acceleration Count TIP P30TIP";"High Acceleration Count TIP P30TIP";"Medium Deceleration Count TIP P30TIP";"High Deceleration Count TIP P30TIP";"Explosive Acceleration to HSR Count TIP P30TIP";"Explosive Acceleration to Sprint Count TIP P30TIP";"Change of Direction Count TIP P30TIP";"Distance OTIP P30OTIP";"M/min OTIP P30OTIP";"Running Distance OTIP P30OTIP";"HSR Distance OTIP P30OTIP";"HSR Count OTIP P30OTIP";"Sprint Distance OTIP P30OTIP";"Sprint Count OTIP P30OTIP";"HI Distance OTIP P30OTIP";"HI Count OTIP P30OTIP";"Medium Acceleration Count OTIP P30OTIP";"High Acceleration Count OTIP P30OTIP";"Medium Deceleration Count OTIP P30OTIP";"High Deceleration Count OTIP P30OTIP";"Explosive Acceleration to HSR Count OTIP P30OTIP";"Explosive Acceleration to Sprint Count OTIP P30OTIP";"Change of Direction Count OTIP P30OTIP"
"Stefan Schimmer";"S. Schimmer";"25540";"1994-04-28";"1. FC Heidenheim 1846";"763";"GER - Bundesliga";"6";"2025/2026";"129";"Center Forward";"53.04";"29.82";"15.25";"14.57";"10";"0";"6553.4";"123.56";"1094.8";"467.0";"40.6";"111.9";"7.2";"578.9";"47.8";"28.04";"29.14";"29.53";"30.7";"64.6";"4.5";"52.0";"13.4";"2.9";"0.75";"0.77";"0.6";"1.57";"null";"32.7";"2.07";"3.04";"11120.72";"123.56";"1857.81";"792.47";"68.9";"189.89";"12.22";"982.36";"81.11";"109.62";"7.64";"88.24";"22.74";"4.92";"1.02";"55.49";"9425.75";"157.1";"1937.42";"855.13";"70.62";"203.82";"10.87";"1058.95";"81.49";"93.16";"5.23";"65.39";"15.9";"3.22";"0.6";"59.56";"2275.1";"149.17";"431.5";"239.6";"18.9";"64.2";"3.3";"303.8";"22.2";"23.6";"1.5";"15.4";"3.8";"1.1";"0.3";"14.3";"2409.5";"165.39";"531.4";"185.4";"16.2";"37.1";"2.1";"222.5";"18.3";"22.7";"1.1";"17.1";"4.1";"0.5";"0.0";"15.3";"4475.12";"149.17";"848.76";"471.29";"37.18";"126.28";"6.49";"597.57";"43.67";"46.42";"2.95";"30.29";"7.47";"2.16";"0.59";"28.13";"4961.79";"165.39";"1094.29";"381.79";"33.36";"76.4";"4.32";"458.19";"37.68";"46.75";"2.27";"35.21";"8.44";"1.03";"0.0";"31.51"
"Stefan Schimmer";"S. Schimmer";"25540";"1994-04-28";"1. FC Heidenheim 1846";"763";"GER - Bundesliga";"6";"2025/2026";"129";"Midfield";"38.53";"19.61";"9.54";"10.07";"3";"0";"4773.0";"123.88";"793.33";"346.0";"30.33";"116.33";"6.33";"462.33";"36.67";"29.2";"29.2";"30.1";"30.1";"46.67";"1.67";"37.67";"9.0";"1.67";"0.88";"null";"0.67";"null";"null";"25.33";"null";"null";"11149.62";"123.88";"1853.21";"808.25";"70.86";"271.75";"14.79";"1080.0";"85.65";"109.01";"3.89";"87.99";"21.02";"3.89";"1.56";"59.18";"10015.75";"166.93";"2083.51";"959.66";"79.55";"330.42";"15.3";"1290.08";"94.84";"90.76";"4.08";"61.19";"10.2";"2.04";"1.02";"70.37";"1459.67";"153.02";"270.67";"111.33";"11.0";"31.33";"2.67";"142.67";"13.67";"14.33";"0.67";"10.0";"1.67";"0.67";"0.33";"9.0";"1814.0";"180.1";"410.33";"202.33";"15.0";"76.67";"2.33";"279.0";"17.33";"15.33";"0.67";"10.0";"1.67";"0.0";"0.0";"14.0";"4590.68";"153.02";"851.25";"350.15";"34.6";"98.54";"8.39";"448.69";"42.98";"45.08";"2.1";"31.45";"5.24";"2.1";"1.05";"28.31";"5402.98";"180.1";"1222.17";"602.65";"44.68";"228.35";"6.95";"831.0";"51.63";"45.67";"1.99";"29.78";"4.96";"0.0";"0.0";"41.7"
"Tim Lemperle";"T. Lemperle";"25551";"2002-02-05";"TSG 1899 Hoffenheim";"113";"GER - Bundesliga";"6";"2025/2026";"129";"Center Forward";"77.0";"40.71";"21.67";"19.05";"21";"0";"9183.29";"119.27";"1389.43";"670.86";"69.9";"276.86";"17.05";"947.71";"86.95";"29.8";"31.22";"31.61";"33.57";"100.95";"9.43";"81.0";"19.71";"7.05";"0.6";"0.61";"3.05";"1.18";"1.22";"62.0";"1.81";"2.63";"10734.37";"119.27";"1624.11";"784.17";"81.71";"323.62";"19.93";"1107.79";"101.64";"118.0";"11.02";"94.68";"23.04";"8.24";"3.56";"72.47";"9308.22";"155.14";"1798.88";"871.54";"88.35";"366.96";"21.54";"1238.5";"109.9";"103.16";"7.58";"73.27";"16.28";"5.4";"2.39";"80.78";"3189.24";"147.19";"557.05";"309.95";"31.9";"139.38";"8.43";"449.33";"40.33";"40.19";"3.1";"26.86";"5.43";"2.14";"1.19";"25.95";"3126.81";"164.18";"663.57";"281.43";"28.05";"109.62";"6.19";"391.05";"34.24";"29.81";"2.05";"22.86";"5.62";"1.52";"0.43";"28.86";"4415.71";"147.19";"771.27";"429.15";"44.17";"192.98";"11.67";"622.13";"55.84";"55.65";"4.29";"37.19";"7.52";"2.97";"1.65";"35.93";"4925.34";"164.18";"1045.26";"443.31";"44.18";"172.67";"9.75";"615.98";"53.93";"46.96";"3.23";"36.0";"8.85";"2.4";"0.68";"45.46"
"Tim Lemperle";"T. Lemperle";"25551";"2002-02-05";"TSG 1899 Hoffenheim";"113";"GER - Bundesliga";"6";"2025/2026";"129";"Wide Attacker";"88.32";"46.76";"27.04";"19.72";"4";"0";"10287.75";"116.49";"1476.25";"726.75";"81.0";"333.5";"19.5";"1060.25";"100.5";"30.48";"30.48";"32.2";"32.43";"111.75";"9.75";"88.25";"25.0";"7.5";"0.7";"0.81";"3.75";"1.29";"null";"68.25";"1.98";"3.0";"10483.84";"116.49";"1504.39";"740.6";"82.54";"339.86";"19.87";"1080.46";"102.42";"113.88";"9.94";"89.93";"25.48";"7.64";"3.82";"69.55";"9005.45";"150.09";"1647.62";"832.79";"87.9";"388.17";"20.53";"1220.96";"108.43";"101.05";"6.74";"67.37";"17.32";"5.45";"2.89";"79.24";"3796.75";"140.43";"644.0";"367.5";"37.25";"164.75";"9.0";"532.25";"46.25";"47.5";"3.25";"29.25";"6.5";"2.75";"1.5";"32.25";"3221.25";"163.34";"640.0";"281.5";"31.25";"137.75";"7.0";"419.25";"38.25";"31.25";"2.0";"23.25";"7.0";"1.5";"0.75";"29.5";"4212.76";"140.43";"714.56";"407.77";"41.33";"182.8";"9.99";"590.57";"51.32";"52.7";"3.61";"32.45";"7.21";"3.05";"1.66";"35.78";"4900.27";"163.34";"973.59";"428.23";"47.54";"209.55";"10.65";"637.78";"58.19";"47.54";"3.04";"35.37";"10.65";"2.28";"1.14";"44.88"
"Pathé Ismaël Ciss";"P. Ciss";"25573";"1994-03-16";"Rayo Vallecano";"284";"ESP - LaLiga";"4";"2025/2026";"129";"Central Defender";"84.13";"43.1";"23.99";"19.11";"10";"0";"7835.4";"93.13";"835.5";"322.7";"33.6";"125.4";"6.6";"448.1";"40.2";"29.75";"31.08";"30.92";"32.5";"87.5";"5.9";"68.4";"12.4";"2.9";"0.71";"null";"1.1";"1.37";"null";"20.4";"2.15";"2.95";"8382.1";"93.13";"893.8";"345.22";"35.94";"134.15";"7.06";"479.37";"43.0";"93.61";"6.31";"73.17";"13.27";"3.1";"1.18";"21.82";"7399.05";"123.32";"995.66";"398.65";"40.78";"157.29";"7.38";"555.94";"48.16";"82.26";"4.32";"59.85";"8.49";"1.67";"0.7";"24.78";"2768.2";"115.38";"299.4";"87.3";"10.1";"33.4";"1.5";"120.7";"11.6";"24.0";"1.4";"19.9";"2.7";"0.3";"0.1";"5.5";"2547.4";"133.28";"415.9";"199.1";"19.2";"79.6";"3.8";"278.7";"23.0";"35.1";"1.7";"23.1";"3.4";"0.9";"0.4";"12.3";"3461.45";"115.38";"374.38";"109.16";"12.63";"41.76";"1.88";"150.93";"14.51";"30.01";"1.75";"24.88";"3.38";"0.38";"0.13";"6.88";"3998.36";"133.28";"652.79";"312.5";"30.14";"124.94";"5.96";"437.44";"36.1";"55.09";"2.67";"36.26";"5.34";"1.41";"0.63";"19.31"
"Pathé Ismaël Ciss";"P. Ciss";"25573";"1994-03-16";"Rayo Vallecano";"284";"ESP - LaLiga";"4";"2025/2026";"129";"Midfield";"82.53";"41.82";"21.48";"20.34";"15";"0";"8279.67";"100.33";"995.93";"324.4";"32.27";"85.4";"4.27";"409.8";"36.53";"27.75";"29.5";"29.53";"31.3";"83.47";"4.2";"71.13";"9.87";"2.6";"0.68";"0.7";"0.47";"1.48";"null";"22.73";"1.91";"2.77";"9029.32";"100.33";"1086.11";"353.77";"35.19";"93.13";"4.65";"446.9";"39.84";"91.02";"4.58";"77.57";"10.76";"2.84";"0.51";"24.79";"8066.05";"134.43";"1283.72";"438.52";"41.32";"114.58";"4.69";"553.1";"46.0";"82.54";"3.83";"63.51";"8.13";"1.91";"0.29";"30.22";"2781.07";"129.47";"392.6";"84.93";"9.6";"19.93";"0.73";"104.87";"10.33";"25.27";"1.2";"19.87";"2.33";"0.47";"0.0";"6.93";"2841.27";"139.67";"502.2";"220.73";"19.2";"59.93";"2.53";"280.67";"21.73";"32.27";"1.47";"24.4";"3.33";"0.87";"0.2";"14.13";"3884.17";"129.47";"548.32";"118.62";"13.41";"27.84";"1.02";"146.46";"14.43";"35.29";"1.68";"27.75";"3.26";"0.65";"0.0";"9.68";"4190.2";"139.67";"740.63";"325.53";"28.32";"88.39";"3.74";"413.92";"32.05";"47.59";"2.16";"35.98";"4.92";"1.28";"0.29";"20.84"
"Randy Nteka";"R. Nteka";"25574";"1997-12-06";"Rayo Vallecano";"284";"ESP - LaLiga";"4";"2025/2026";"129";"Center Forward";"81.87";"41.48";"20.6";"20.88";"3";"0";"8737.67";"106.72";"1162.0";"583.0";"54.0";"183.67";"11.33";"766.67";"65.33";"28.73";"28.73";"30.67";"30.67";"97.0";"8.33";"77.33";"16.67";"3.33";"1.01";"null";"1.33";"null";"null";"39.33";"2.1";"3.11";"9605.09";"106.72";"1277.36";"640.88";"59.36";"201.9";"12.46";"842.78";"71.82";"106.63";"9.16";"85.01";"18.32";"3.66";"1.47";"43.24";"8534.21";"142.24";"1468.26";"782.59";"70.88";"249.77";"13.98";"1032.36";"84.86";"100.29";"6.75";"68.47";"13.98";"2.89";"0.96";"52.08";"2924.67";"141.97";"531.67";"260.0";"24.0";"101.67";"5.0";"361.67";"29.0";"37.33";"2.67";"23.67";"4.67";"0.33";"0.0";"17.33";"2975.0";"142.5";"483.33";"281.0";"25.0";"71.0";"4.67";"352.0";"29.67";"32.0";"2.0";"23.67";"5.0";"1.67";"0.67";"18.67";"4259.22";"141.97";"774.27";"378.64";"34.95";"148.06";"7.28";"526.7";"42.23";"54.37";"3.88";"34.47";"6.8";"0.49";"0.0";"25.24";"4274.88";"142.5";"694.52";"403.78";"35.92";"102.02";"6.71";"505.8";"42.63";"45.98";"2.87";"34.01";"7.18";"2.39";"0.96";"26.82"
"Luis Milla Manzanares";"Luis Milla";"25592";"1994-10-07";"Getafe CF";"268";"ESP - LaLiga";"4";"2025/2026";"129";"Midfield";"98.05";"46.61";"19.31";"27.3";"37";"0";"11168.68";"113.91";"1782.7";"624.43";"55.08";"145.3";"8.73";"769.73";"63.81";"27.61";"29.82";"29.83";"32.07";"114.41";"4.59";"101.65";"12.59";"2.7";"0.6";"0.61";"0.81";"1.29";"1.35";"50.11";"1.88";"2.66";"10252.14";"113.91";"1636.41";"573.19";"50.56";"133.37";"8.01";"706.56";"58.57";"105.02";"4.22";"93.31";"11.56";"2.48";"0.74";"46.0";"9478.85";"157.98";"2039.4";"738.04";"64.75";"175.15";"9.32";"913.2";"74.08";"106.43";"4.14";"80.9";"10.68";"2.37";"0.63";"59.22";"2773.73";"143.67";"498.49";"158.35";"15.05";"40.81";"2.16";"199.16";"17.22";"29.76";"1.57";"22.24";"2.68";"0.86";"0.22";"13.51";"4589.24";"168.1";"1085.68";"414.95";"35.24";"95.24";"5.08";"510.19";"40.32";"52.92";"1.65";"40.59";"5.62";"0.97";"0.27";"32.49";"4309.99";"143.67";"774.58";"246.06";"23.39";"63.41";"3.36";"309.47";"26.75";"46.24";"2.44";"34.56";"4.16";"1.34";"0.34";"21.0";"5043.12";"168.1";"1193.05";"455.98";"38.73";"104.66";"5.58";"560.65";"44.31";"58.15";"1.81";"44.61";"6.18";"1.07";"0.3";"35.7"
"José Antonio Morente Oliva";"Tete Morente";"25614";"1996-12-04";"Elche CF";"286";"ESP - LaLiga";"4";"2025/2026";"129";"Full Back";"75.56";"40.42";"23.15";"17.27";"12";"0";"8969.75";"118.72";"1348.33";"558.33";"55.0";"245.67";"12.42";"804.0";"67.42";"30.43";"32.08";"31.96";"33.9";"92.5";"6.33";"75.92";"15.33";"4.92";"0.67";"0.67";"2.5";"1.21";"1.28";"40.92";"2.05";"2.57";"10684.36";"118.72";"1606.07";"665.06";"65.51";"292.63";"14.79";"957.69";"80.3";"110.18";"7.54";"90.43";"18.26";"5.86";"2.98";"48.74";"9052.14";"150.87";"1751.08";"754.01";"73.72";"324.44";"15.34";"1078.45";"89.06";"93.76";"5.57";"66.67";"11.13";"4.45";"1.98";"52.69";"3287.83";"142.03";"588.92";"253.75";"27.0";"128.08";"6.0";"381.83";"33.0";"32.67";"2.25";"23.08";"4.0";"1.83";"0.92";"17.58";"2810.83";"162.71";"590.83";"254.25";"22.67";"90.5";"4.33";"344.75";"27.0";"30.5";"1.5";"21.83";"3.5";"1.17";"0.42";"17.92";"4260.95";"142.03";"763.22";"328.85";"34.99";"165.99";"7.78";"494.85";"42.77";"42.34";"2.92";"29.92";"5.18";"2.38";"1.19";"22.79";"4881.33";"162.71";"1026.05";"441.53";"39.36";"157.16";"7.53";"598.7";"46.89";"52.97";"2.6";"37.92";"6.08";"2.03";"0.72";"31.11"
"José Antonio Morente Oliva";"Tete Morente";"25614";"1996-12-04";"Lecce";"147";"ITA - Serie A";"5";"2025/2026";"129";"Wide Attacker";"70.01";"36.17";"15.97";"20.2";"12";"0";"8201.58";"117.15";"1242.17";"544.67";"54.75";"225.08";"11.0";"769.75";"65.75";"30.26";"32.02";"31.93";"34.07";"83.67";"5.33";"65.92";"13.25";"3.83";"0.73";"0.73";"1.08";"1.34";"1.35";"47.08";"2.03";"2.55";"10543.85";"117.15";"1596.91";"700.22";"70.39";"289.36";"14.14";"989.58";"84.53";"107.56";"6.86";"84.74";"17.03";"4.93";"1.39";"60.53";"9201.69";"153.36";"1833.87";"822.52";"80.59";"333.71";"15.07";"1156.22";"95.66";"102.02";"6.64";"67.74";"12.3";"4.29";"1.11";"72.58";"2464.67";"154.3";"468.33";"261.0";"25.67";"125.08";"5.58";"386.08";"31.25";"28.75";"1.92";"16.25";"3.58";"1.33";"0.67";"21.08";"3082.33";"152.62";"637.17";"234.83";"22.92";"76.08";"3.5";"310.92";"26.42";"32.75";"2.08";"24.58";"3.83";"1.25";"0.0";"22.67";"4628.88";"154.3";"879.58";"490.18";"48.2";"234.92";"10.49";"725.1";"58.69";"54.0";"3.6";"30.52";"6.73";"2.5";"1.25";"39.6";"4578.67";"152.62";"946.48";"348.83";"34.04";"113.02";"5.2";"461.85";"39.24";"48.65";"3.09";"36.52";"5.69";"1.86";"0.0";"33.67"
"Javier Galán Gil";"Javi Galán";"25625";"1994-11-19";"CA Osasuna";"259";"ESP - LaLiga";"4";"2025/2026";"129";"Full Back";"95.17";"50.01";"24.16";"25.84";"19";"0";"10117.42";"106.31";"1358.95";"593.79";"57.58";"200.79";"12.11";"794.58";"69.68";"28.81";"30.24";"30.45";"32.3";"114.0";"8.63";"93.26";"20.42";"6.37";"0.62";"0.67";"1.95";"1.21";"1.34";"39.42";"1.78";"2.56";"9567.52";"106.31";"1285.09";"561.52";"54.45";"189.88";"11.45";"751.39";"65.9";"107.8";"8.16";"88.19";"19.31";"6.02";"1.84";"37.28";"8207.88";"136.8";"1400.04";"644.38";"59.87";"217.55";"11.94";"861.94";"71.8";"97.69";"6.95";"70.41";"12.57";"5.18";"1.45";"42.31";"3274.74";"135.52";"554.89";"254.26";"23.79";"99.16";"5.42";"353.42";"29.21";"35.0";"2.47";"25.05";"4.32";"1.74";"0.79";"12.84";"3566.0";"138.0";"611.95";"282.79";"26.11";"82.16";"4.53";"364.95";"30.63";"46.42";"3.32";"33.63";"6.16";"2.58";"0.42";"22.42";"4065.49";"135.52";"688.88";"315.66";"29.53";"123.1";"6.73";"438.76";"36.26";"43.45";"3.07";"31.1";"5.36";"2.16";"0.98";"15.94";"4139.9";"138.0";"710.43";"328.3";"30.31";"95.38";"5.25";"423.68";"35.56";"53.89";"3.85";"39.04";"7.15";"2.99";"0.49";"26.03"
"Álvaro Juan Cruz Armada";"Juan Cruz";"25637";"1992-07-28";"CA Osasuna";"259";"ESP - LaLiga";"4";"2025/2026";"129";"Central Defender";"76.43";"42.4";"18.14";"24.26";"7";"0";"7915.86";"103.58";"770.43";"281.43";"29.71";"121.86";"6.43";"403.29";"36.14";"29.57";"30.76";"30.94";"32.53";"72.57";"3.71";"62.0";"8.29";"3.14";"0.7";"0.87";"1.43";"1.34";"null";"20.29";"2.22";"2.8";"9321.77";"103.58";"907.26";"331.41";"34.99";"143.5";"7.57";"474.91";"42.56";"85.46";"4.37";"73.01";"9.76";"3.7";"1.68";"23.89";"7766.04";"129.43";"925.88";"349.33";"37.4";"159.1";"7.88";"508.42";"45.28";"75.81";"3.64";"58.42";"6.27";"2.63";"0.81";"24.87";"2275.29";"125.41";"219.86";"63.86";"8.14";"47.14";"1.86";"111.0";"10.0";"16.43";"0.86";"15.14";"1.86";"0.14";"0.0";"3.43";"3212.71";"132.44";"434.43";"183.0";"18.29";"65.29";"3.71";"248.29";"22.0";"37.14";"1.71";"26.14";"2.57";"1.71";"0.57";"14.14";"3762.28";"125.41";"363.54";"105.59";"13.46";"77.95";"3.07";"183.54";"16.54";"27.17";"1.42";"25.04";"3.07";"0.24";"0.0";"5.67";"3973.32";"132.44";"537.28";"226.33";"22.61";"80.74";"4.59";"307.07";"27.21";"45.94";"2.12";"32.33";"3.18";"2.12";"0.71";"17.49"
"Daniel Pedro Calvo San Román";"Dani Calvo";"25639";"1994-04-01";"Real Oviedo";"776";"ESP - LaLiga";"4";"2025/2026";"129";"Central Defender";"93.26";"50.37";"23.66";"26.71";"18";"0";"9002.33";"96.53";"958.78";"267.0";"24.56";"64.0";"3.28";"331.0";"27.83";"27.69";"29.46";"29.38";"31.2";"92.61";"3.11";"76.06";"8.78";"1.67";"0.81";"0.84";"0.5";"1.81";"1.81";"19.39";"2.02";"2.93";"8687.72";"96.53";"925.27";"257.67";"23.7";"61.76";"3.16";"319.43";"26.86";"89.37";"3.0";"73.4";"8.47";"1.61";"0.48";"18.71";"7448.7";"124.14";"992.67";"286.75";"25.48";"71.14";"2.71";"357.89";"28.19";"79.08";"2.32";"60.35";"5.89";"0.93";"0.33";"20.91";"2671.67";"112.9";"269.72";"49.89";"4.61";"12.72";"0.28";"62.61";"4.89";"23.56";"0.61";"19.0";"1.78";"0.22";"0.0";"4.22";"3581.44";"134.11";"563.61";"190.83";"16.78";"47.0";"2.0";"237.83";"18.78";"42.83";"1.33";"31.67";"3.17";"0.56";"0.28";"13.33";"3387.02";"112.9";"341.94";"63.25";"5.85";"16.13";"0.35";"79.38";"6.2";"29.86";"0.77";"24.09";"2.25";"0.28";"0.0";"5.35";"4023.26";"134.11";"633.14";"214.37";"18.85";"52.8";"2.25";"267.17";"21.09";"48.12";"1.5";"35.57";"3.56";"0.62";"0.31";"14.98"
"Lucas Ahijado Quintana";"Lucas Ahijado";"25661";"1995-01-30";"Real Oviedo";"776";"ESP - LaLiga";"4";"2025/2026";"129";"Full Back";"86.01";"45.89";"22.02";"23.87";"13";"0";"9668.31";"112.41";"1338.46";"655.85";"65.23";"261.54";"14.62";"917.38";"79.85";"30.05";"31.02";"31.63";"32.83";"110.54";"9.0";"89.77";"21.38";"6.23";"0.64";"0.64";"1.92";"1.19";"1.3";"41.85";"1.97";"2.6";"10116.94";"112.41";"1400.57";"686.28";"68.26";"273.67";"15.29";"959.95";"83.55";"115.67";"9.42";"93.93";"22.38";"6.52";"2.01";"43.79";"8724.31";"145.41";"1524.01";"765.72";"74.93";"310.8";"16.09";"1076.52";"91.03";"105.51";"7.24";"73.63";"16.09";"4.73";"1.51";"48.78";"3127.38";"142.03";"521.31";"237.85";"23.46";"73.92";"4.69";"311.77";"28.15";"33.15";"2.46";"22.85";"4.77";"1.38";"0.23";"12.38";"3544.85";"148.52";"644.23";"347.77";"33.85";"163.77";"7.62";"511.54";"41.46";"47.54";"3.08";"33.46";"7.54";"2.23";"0.92";"24.92";"4260.89";"142.03";"710.25";"324.05";"31.97";"100.72";"6.39";"424.77";"38.36";"45.17";"3.35";"31.13";"6.5";"1.89";"0.31";"16.87";"4455.57";"148.52";"809.74";"437.12";"42.54";"205.84";"9.57";"642.96";"52.11";"59.75";"3.87";"42.06";"9.48";"2.8";"1.16";"31.33"
"Alejandro Baena Rodríguez";"Álex Baena";"25697";"2001-07-20";"Atlético Madrid";"275";"ESP - LaLiga";"4";"2025/2026";"129";"Center Forward";"61.65";"32.92";"15.6";"17.32";"4";"0";"7054.0";"114.42";"977.5";"429.0";"45.0";"189.25";"11.0";"618.25";"56.0";"29.8";"29.8";"31.35";"32.3";"73.0";"7.0";"59.75";"13.5";"5.25";"0.65";"0.72";"3.0";"1.28";"null";"34.5";"2.23";"null";"10297.81";"114.42";"1427.01";"626.28";"65.69";"276.28";"16.06";"902.55";"81.75";"106.57";"10.22";"87.23";"19.71";"7.66";"4.38";"50.36";"8925.72";"148.76";"1541.62";"695.39";"73.37";"311.24";"17.32";"1006.63";"90.68";"98.89";"10.48";"70.18";"13.67";"7.75";"3.65";"56.51";"2336.5";"149.78";"392.25";"198.0";"20.25";"102.5";"5.25";"300.5";"25.5";"26.5";"2.25";"18.25";"3.25";"1.5";"1.0";"14.5";"2560.25";"147.85";"453.5";"183.5";"20.0";"68.25";"4.25";"251.75";"24.25";"27.75";"3.5";"20.25";"4.25";"2.75";"1.0";"16.5";"4493.27";"149.78";"754.33";"380.77";"38.94";"197.12";"10.1";"577.88";"49.04";"50.96";"4.33";"35.1";"6.25";"2.88";"1.92";"27.88";"4435.47";"147.85";"785.66";"317.9";"34.65";"118.24";"7.36";"436.14";"42.01";"48.08";"6.06";"35.08";"7.36";"4.76";"1.73";"28.59"
"Alejandro Baena Rodríguez";"Álex Baena";"25697";"2001-07-20";"Atlético Madrid";"275";"ESP - LaLiga";"4";"2025/2026";"129";"Midfield";"71.21";"41.42";"23.3";"18.12";"11";"0";"8555.27";"120.15";"1364.64";"493.82";"49.18";"171.91";"9.36";"665.73";"58.55";"28.8";"29.9";"30.96";"32.47";"90.27";"3.45";"78.36";"14.82";"2.82";"0.64";"0.71";"0.82";"1.28";"null";"39.82";"1.93";"2.67";"10813.1";"120.15";"1724.78";"624.14";"62.16";"217.28";"11.83";"841.42";"74.0";"114.1";"4.37";"99.04";"18.73";"3.56";"1.03";"50.33";"9089.56";"151.49";"1781.03";"664.71";"64.27";"232.46";"11.19";"897.17";"75.47";"98.78";"3.42";"74.54";"11.99";"2.11";"0.53";"52.95";"3416.64";"146.66";"598.27";"243.91";"23.73";"92.09";"4.27";"336.0";"28.0";"36.36";"1.27";"27.45";"3.09";"0.73";"0.18";"15.36";"2857.45";"157.71";"631.09";"214.91";"20.64";"68.36";"3.45";"283.27";"24.09";"31.82";"1.09";"24.0";"5.18";"0.73";"0.18";"21.18";"4399.67";"146.66";"770.41";"314.09";"30.55";"118.59";"5.5";"432.67";"36.06";"46.83";"1.64";"35.35";"3.98";"0.94";"0.23";"19.78";"4731.36";"157.71";"1044.96";"355.85";"34.17";"113.2";"5.72";"469.04";"39.89";"52.68";"1.81";"39.74";"8.58";"1.2";"0.3";"35.07"
