"Player";"Short Name";"Player ID";"Birthdate";"Team";"Team ID";"Competition";"Competition ID";"Season";"Season ID";"Position Group";"Minutes";"Minutes BIP";"Minutes TIP";"Minutes OTIP";"Count Performances (Physical Check passed)";"Count Performances (Physical Check failed)";"Distance";"M/min";"Running Distance";"HSR Distance";"HSR Count";"Sprint Distance";"Sprint Count";"HI Distance";"HI Count";"PSV-99";"TOP 5 PSV-99";"Medium Acceleration Count";"High Acceleration Count";"Medium Deceleration Count";"High Deceleration Count";"Explosive Acceleration to HSR Count";"TOP 3 Time to HSR";"TOP 3 Time to HSR post-COD";"Explosive Acceleration to Sprint Count";"TOP 3 Time to Sprint";"TOP 3 Time to Sprint post-COD";"Change of Direction Count";"TOP 3 Time to 505 around 90";"TOP 3 Time to 505 around 180";"Distance P90";"M/min P90";"Running Distance P90";"HSR Distance P90";"HSR Count P90";"Sprint Distance P90";"Sprint Count P90";"HI Distance P90";"HI Count P90";"Medium Acceleration Count P90";"High Acceleration Count P90";"Medium Deceleration Count P90";"High Deceleration Count P90";"Explosive Acceleration to HSR Count P90";"Explosive Acceleration to Sprint Count P90";"Change of Direction Count P90";"Distance P60BIP";"M/min BIP P60BIP";"Running Distance P60BIP";"HSR Distance P60BIP";"HSR Count P60BIP";"Sprint Distance P60BIP";"Sprint Count P60BIP";"HI Distance BIP P60BIP";"HI Count BIP P60BIP";"Medium Acceleration Count P60BIP";"High Acceleration Count P60BIP";"Medium Deceleration Count P60BIP";"High Deceleration Count P60BIP";"Distance TIP";"M/min TIP";"Running Distance TIP";"HSR Distance TIP";"HSR Count TIP";"Sprint Distance TIP";"Sprint Count TIP";"HI Distance TIP";"HI Count TIP";"Medium Acceleration Count TIP";"High Acceleration Count TIP";"Medium Deceleration Count TIP";"High Deceleration Count TIP";"Explosive Acceleration to HSR Count TIP";"Explosive Acceleration to Sprint Count TIP";"Change of Direction Count TIP";"Distance OTIP";"M/min OTIP";"Running Distance OTIP";"HSR Distance OTIP";"HSR Count OTIP";"Sprint Distance OTIP";"Sprint Count OTIP";"HI Distance OTIP";"HI Count OTIP";"Medium Acceleration Count OTIP";"High Acceleration Count OTIP";"Medium Deceleration Count OTIP";"High Deceleration Count OTIP";"Explosive Acceleration to HSR Count OTIP";"Explosive Acceleration to Sprint Count OTIP";"Change of Direction Count OTIP";"Distance TIP P30TIP";"M/min TIP P30TIP";"Running Distance TIP P30TIP";"HSR Distance TIP P30TIP";"HSR Count TIP P30TIP";"Sprint Distance TIP P30TIP";"Sprint Count TIP P30TIP";"HI Distance TIP P30TIP";"HI Count TIP P30TIP";"Medium Acceleration Count TIP P30TIP";"High Acceleration Count TIP P30TIP";"Medium Deceleration Count TIP P30TIP";"High Deceleration Count TIP P30TIP";"Explosive Acceleration to HSR Count TIP P30TIP";"Explosive Acceleration to Sprint Count TIP P30TIP";"Change of Direction Count TIP P30TIP";"Distance OTIP P30OTIP";"M/min OTIP P30OTIP";"Running Distance OTIP P30OTIP";"HSR Distance OTIP P30OTIP";"HSR Count OTIP P30OTIP";"Sprint Distance OTIP P30OTIP";"Sprint Count OTIP P30OTIP";"HI Distance OTIP P30OTIP";"HI Count OTIP P30OTIP";"Medium Acceleration Count OTIP P30OTIP";"High Acceleration Count OTIP P30OTIP";"Medium Deceleration Count OTIP P30OTIP";"High Deceleration Count OTIP P30OTIP";"Explosive Acceleration to HSR Count OTIP P30OTIP";"Explosive Acceleration to Sprint Count OTIP P30OTIP";"Change of Direction Count OTIP P30OTIP";"Explosive Acceleration to Sprint Count P60BIP";"Explosive Acceleration to HSR Count P60BIP";"Change of Direction Count P60BIP"
"Raphael Hofer";"R. Hofer";"507711";"2003-02-14";"NS Mura";"1770";"SVN - 1. SNL";"235";"2025/2026";"129";"Full Back";"84,21";"43,96";"19,27";"24,68";"3";"0";"9812,33";"116,52";"1410,0";"657,0";"60,33";"200,67";"10,67";"857,67";"71,0";"28,43";"28,43";"106,0";"8,33";"89,67";"20,0";"4,33";"0,83";"0,86";"0,33";"null";"null";"42,0";"2,13";"2,94";"10486,86";"116,52";"1506,93";"702,16";"64,48";"214,46";"11,4";"916,62";"75,88";"113,29";"8,91";"95,83";"21,37";"4,63";"0,36";"44,89";"9082,81";"151,38";"1658,95";"810,82";"72,8";"245,25";"12,29";"1056,07";"85,09";"103,29";"7,28";"72,35";"15,02";"2883,0";"149,59";"477,67";"224,67";"20,67";"44,0";"3,0";"268,67";"23,67";"31,0";"2,33";"20,67";"5,0";"1,0";"0,0";"10,0";"3771,0";"152,78";"737,67";"369,33";"32,67";"135,67";"6,0";"505,0";"38,67";"44,67";"3,0";"32,33";"6,0";"2,0";"0,0";"29,0";"4487,81";"149,59";"743,56";"349,73";"32,17";"68,49";"4,67";"418,22";"36,84";"48,26";"3,63";"32,17";"7,78";"1,56";"0,0";"15,57";"4583,25";"152,78";"896,56";"448,89";"39,7";"164,89";"7,29";"613,77";"47,0";"54,29";"3,65";"39,3";"7,29";"2,43";"0,0";"35,25";"0,0";"4,1";"53,24"
"Cedomir Bumbic";"C. Bumbic";"507740";"1999-09-08";"NK Maribor";"544";"SVN - 1. SNL";"235";"2025/2026";"129";"Full Back";"89,23";"44,57";"24,46";"20,11";"15";"0";"9899,8";"110,95";"1392,67";"626,73";"61,27";"285,27";"15,27";"912,0";"76,53";"29,94";"31,06";"105,53";"8,2";"90,6";"17,07";"6,27";"0,63";"0,63";"2,0";"1,27";"1,31";"31,93";"2,12";"2,66";"9985,73";"110,95";"1404,75";"632,17";"61,8";"287,74";"15,4";"919,92";"77,2";"106,45";"8,27";"91,39";"17,21";"6,32";"2,02";"32,21";"8851,56";"147,53";"1614,32";"778,71";"72,87";"359,52";"17,86";"1138,23";"90,73";"101,68";"7,18";"72,96";"12,56";"3541,4";"144,79";"607,4";"300,87";"28,67";"161,73";"7,47";"462,6";"36,13";"36,93";"3,13";"27,47";"4,73";"2,67";"0,6";"12,73";"3034,0";"150,85";"591,8";"277,6";"25,47";"105,33";"5,8";"382,93";"31,27";"38,6";"2,2";"26,73";"4,6";"1,6";"0,8";"16,0";"4343,7";"144,79";"745,01";"369,03";"35,16";"198,37";"9,16";"567,4";"44,32";"45,3";"3,84";"33,69";"5,81";"3,27";"0,74";"15,62";"4525,61";"150,85";"882,75";"414,08";"37,99";"157,12";"8,65";"571,19";"46,64";"57,58";"3,28";"39,88";"6,86";"2,39";"1,19";"23,87";"1,88";"5,74";"38,68"
"Julian Keiblinger";"J. Keiblinger";"507750";"2001-05-18";"GKS Tychy '71";"3655";"POL - I liga";"407";"2025/2026";"129";"Full Back";"93,84";"49,44";"26,27";"23,17";"18";"0";"11401,22";"121,5";"1893,83";"812,33";"67,72";"232,33";"14,28";"1044,67";"82,0";"28,61";"30,26";"123,5";"6,72";"107,28";"17,0";"5,5";"0,57";"0,63";"1,39";"1,28";"1,32";"44,56";"2,0";"2,6";"10935,24";"121,5";"1816,43";"779,13";"64,95";"222,84";"13,69";"1001,97";"78,65";"118,45";"6,45";"102,89";"16,31";"5,28";"1,33";"42,73";"9475,92";"157,93";"2003,12";"924,93";"74,3";"267,34";"14,77";"1192,27";"89,07";"107,0";"5,93";"80,98";"11,66";"3927,44";"149,5";"787,06";"355,44";"29,11";"106,67";"6,11";"462,11";"35,22";"43,44";"2,56";"32,0";"4,89";"1,94";"0,39";"17,33";"3880,39";"167,5";"863,44";"406,67";"32,11";"113,61";"6,06";"520,28";"38,17";"44,72";"2,33";"34,72";"4,72";"2,0";"0,61";"23,06";"4484,87";"149,5";"898,76";"405,89";"33,24";"121,81";"6,98";"527,7";"40,22";"49,61";"2,92";"36,54";"5,58";"2,22";"0,44";"19,79";"5024,96";"167,5";"1118,13";"526,62";"41,58";"147,12";"7,84";"673,74";"49,42";"57,91";"3,02";"44,96";"6,12";"2,59";"0,79";"29,86";"1,21";"4,79";"49,02"
"Julian Keiblinger";"J. Keiblinger";"507750";"2001-05-18";"GKS Tychy '71";"3655";"POL - I liga";"407";"2025/2026";"129";"Midfield";"95,78";"52,76";"25,8";"26,96";"8";"0";"11847,62";"123,7";"2029,5";"696,88";"60,75";"183,88";"10,0";"880,75";"70,75";"29,24";"29,94";"131,25";"5,25";"115,62";"14,38";"3,88";"0,71";"0,89";"0,62";"1,56";"null";"48,0";"2,06";"2,98";"11133,0";"123,7";"1907,08";"654,84";"57,09";"172,78";"9,4";"827,62";"66,48";"123,33";"4,93";"108,65";"13,51";"3,64";"0,59";"45,1";"9658,33";"160,97";"2101,23";"746,75";"64,4";"186,51";"9,38";"933,26";"73,78";"109,18";"4,26";"83,3";"9,38";"3894,12";"150,92";"724,62";"246,5";"22,25";"72,75";"4,12";"319,25";"26,38";"41,75";"1,75";"32,88";"3,0";"1,25";"0,12";"14,88";"4598,5";"170,59";"1123,0";"410,12";"34,38";"91,25";"4,12";"501,38";"38,5";"54,25";"2,0";"40,38";"5,25";"1,62";"0,25";"30,0";"4527,69";"150,92";"842,52";"286,6";"25,87";"84,59";"4,8";"371,19";"30,67";"48,54";"2,03";"38,22";"3,49";"1,45";"0,15";"17,3";"5117,74";"170,59";"1249,8";"456,43";"38,26";"101,55";"4,59";"557,99";"42,85";"60,38";"2,23";"44,93";"5,84";"1,81";"0,28";"33,39";"0,43";"3,27";"51,03"
"Dominic Sadi";"D. Sadi";"511631";"2003-09-02";"FK Novi Pazar";"1619";"SRB - Superliga";"105";"2025/2026";"129";"Midfield";"78,62";"42,07";"20,38";"21,69";"8";"0";"9124,62";"116,06";"1585,0";"543,0";"50,25";"76,25";"5,62";"619,25";"55,88";"26,25";"26,86";"102,38";"4,12";"88,25";"13,0";"2,38";"0,7";"0,73";"0,75";"1,51";"null";"41,62";"1,88";"2,69";"10445,28";"116,06";"1814,4";"621,59";"57,52";"87,29";"6,44";"708,88";"63,96";"117,19";"4,72";"101,02";"14,88";"2,72";"0,86";"47,65";"9188,25";"153,14";"2065,09";"729,84";"64,89";"101,97";"6,6";"831,81";"71,49";"103,4";"3,92";"76,83";"11,59";"3015,62";"147,98";"617,88";"233,38";"19,5";"34,62";"2,0";"268,0";"21,5";"31,75";"1,38";"23,5";"2,12";"0,75";"0,38";"16,12";"3427,0";"157,99";"830,12";"278,38";"26,0";"36,88";"2,62";"315,25";"28,62";"40,75";"1,38";"30,38";"6,0";"0,88";"0,25";"22,12";"4439,28";"147,98";"909,57";"343,55";"28,71";"50,97";"2,94";"394,52";"31,65";"46,74";"2,02";"34,59";"3,13";"1,1";"0,55";"23,74";"4739,61";"157,99";"1148,08";"385,0";"35,96";"51,0";"3,63";"436,0";"39,59";"56,36";"1,9";"42,01";"8,3";"1,21";"0,35";"30,6";"0,89";"2,32";"54,55"
"Dominic Sadi";"D. Sadi";"511631";"2003-09-02";"FK Novi Pazar";"1619";"SRB - Superliga";"105";"2025/2026";"129";"Wide Attacker";"95,52";"48,56";"19,62";"28,94";"8";"0";"10547,75";"110,42";"1593,62";"615,88";"58,12";"124,25";"7,38";"740,12";"65,5";"26,94";"27,58";"119,38";"7,0";"100,75";"18,38";"4,38";"0,76";"0,85";"0,62";"1,67";"null";"45,0";"1,95";"2,67";"9937,9";"110,42";"1501,49";"580,27";"54,76";"117,07";"6,95";"697,33";"61,71";"112,47";"6,6";"94,92";"17,31";"4,12";"0,59";"42,4";"8863,7";"147,73";"1796,22";"725,44";"67,03";"141,94";"7,72";"867,37";"74,75";"109,35";"6,02";"79,23";"13,44";"2853,62";"145,42";"572,25";"246,25";"22,88";"58,62";"3,62";"304,88";"26,5";"36,38";"1,88";"23,0";"3,75";"0,88";"0,38";"16,12";"4320,12";"149,29";"881,5";"340,88";"31,38";"56,25";"2,62";"397,12";"34,0";"52,12";"3,0";"41,12";"7,12";"2,12";"0,25";"26,12";"4362,69";"145,42";"874,87";"376,47";"34,97";"89,63";"5,54";"466,1";"40,51";"55,61";"2,87";"35,16";"5,73";"1,34";"0,57";"24,65";"4478,75";"149,29";"913,87";"353,39";"32,53";"58,32";"2,72";"411,71";"35,25";"54,04";"3,11";"42,63";"7,39";"2,2";"0,26";"27,08";"0,77";"3,71";"52,2"
"Rocco Žiković";"R. Žiković";"513309";"2005-01-21";"União de Leiria, SAD";"227";"POR - Segunda Liga";"102";"2025/2026";"129";"Central Defender";"89,28";"45,94";"23,48";"22,46";"3";"0";"9774,33";"109,48";"1389,67";"397,67";"29,33";"28,33";"3,0";"426,0";"32,33";"25,07";"25,07";"106,67";"5,0";"82,33";"11,0";"3,0";"1,12";"null";"0,0";"null";"null";"37,33";"2,46";"null";"9852,79";"109,48";"1400,82";"400,86";"29,57";"28,56";"3,02";"429,42";"32,59";"107,52";"5,04";"82,99";"11,09";"3,02";"0,0";"37,63";"8649,32";"144,16";"1508,53";"473,67";"35,26";"33,09";"2,61";"506,76";"37,88";"93,6";"3,48";"70,53";"6,53";"3268,0";"139,2";"514,67";"67,67";"7,0";"4,67";"0,33";"72,33";"7,33";"32,33";"1,0";"27,0";"1,0";"0,33";"0,0";"9,0";"3354,33";"149,34";"640,33";"295,0";"20,0";"20,67";"1,67";"315,67";"21,67";"39,33";"1,67";"27,0";"4,0";"1,0";"0,0";"22,0";"4175,86";"139,2";"657,64";"86,46";"8,94";"5,96";"0,43";"92,43";"9,37";"41,32";"1,28";"34,5";"1,28";"0,43";"0,0";"11,5";"4480,19";"149,34";"855,26";"394,01";"26,71";"27,6";"2,23";"421,62";"28,94";"52,54";"2,23";"36,06";"5,34";"1,34";"0,0";"29,38";"0,0";"1,74";"40,49"
"Alin Roman";"A. Roman";"513370";"1994-01-27";"AFC UTA Arad";"3133";"ROU - Liga 1";"104";"2025/2026";"129";"Midfield";"82,87";"43,62";"20,23";"23,4";"33";"2";"9586,48";"115,68";"1529,85";"549,52";"48,3";"141,94";"7,52";"691,45";"55,82";"27,47";"29,6";"101,61";"4,67";"88,7";"14,0";"2,94";"0,64";"0,68";"0,64";"1,39";"1,65";"33,58";"1,89";"2,62";"10411,52";"115,68";"1661,51";"596,81";"52,46";"154,16";"8,16";"750,96";"60,62";"110,35";"5,07";"96,33";"15,2";"3,19";"0,69";"36,47";"9176,78";"152,95";"1871,17";"696,78";"60,81";"177,26";"8,42";"874,04";"69,23";"99,2";"4,46";"76,11";"10,84";"2976,91";"147,17";"604,18";"252,85";"21,64";"66,0";"3,21";"318,85";"24,85";"32,42";"1,67";"22,42";"3,33";"1,09";"0,12";"12,55";"3695,18";"157,94";"756,27";"253,76";"22,58";"62,88";"2,91";"316,64";"25,48";"39,7";"1,58";"32,91";"4,55";"0,85";"0,21";"18,39";"4415,19";"147,17";"896,09";"375,01";"32,09";"97,89";"4,76";"472,9";"36,85";"48,09";"2,47";"33,26";"4,94";"1,62";"0,18";"18,61";"4738,13";"157,94";"969,73";"325,38";"28,95";"80,63";"3,73";"406,01";"32,68";"50,9";"2,02";"42,2";"5,83";"1,09";"0,27";"23,59";"0,46";"2,67";"42,55"
"Guilherme Manuel Serrão Montóia";"Guilherme Montóia";"514492";"2003-09-14";"Jagiellonia Białystok";"200";"POL - Ekstraklasa";"43";"2025/2026";"129";"Full Back";"82,09";"42,94";"23,44";"19,5";"8";"0";"9280,38";"113,05";"1481,5";"583,75";"54,38";"225,38";"11,88";"809,12";"66,25";"29,25";"30,0";"105,5";"7,38";"84,0";"18,88";"5,25";"0,66";"0,67";"1,38";"1,35";"1,35";"38,0";"2,22";"2,75";"10174,92";"113,05";"1624,3";"640,02";"59,62";"247,1";"13,02";"887,12";"72,64";"115,67";"8,09";"92,1";"20,69";"5,76";"1,51";"41,66";"8845,08";"147,42";"1760,7";"729,54";"66,37";"296,74";"13,97";"1026,28";"80,34";"105,14";"6,64";"73,01";"15,37";"3401,75";"145,1";"672,88";"303,5";"26,0";"138,12";"6,0";"441,62";"32,0";"36,88";"2,75";"26,12";"5,75";"2,12";"0,5";"12,75";"2928,62";"150,2";"587,25";"218,62";"21,5";"74,25";"4,0";"292,88";"25,5";"38,38";"2,0";"26,12";"5,25";"1,12";"0,25";"20,88";"4353,08";"145,1";"861,05";"388,38";"33,27";"176,75";"7,68";"565,13";"40,95";"47,19";"3,52";"33,43";"7,36";"2,72";"0,64";"16,32";"4506,06";"150,2";"903,56";"336,38";"33,08";"114,24";"6,15";"450,63";"39,23";"59,04";"3,08";"40,2";"8,08";"1,73";"0,38";"32,12";"1,05";"4,54";"46,98"
"Hugo Miguel Lourido Faria";"Hugo Faria";"514493";"2004-08-02";"Leixões SC";"223";"POR - Segunda Liga";"102";"2025/2026";"129";"Central Defender";"88,47";"41,81";"20,28";"21,53";"9";"0";"8902,33";"100,63";"1097,33";"375,11";"32,11";"90,0";"5,22";"465,11";"37,33";"27,42";"28,26";"94,89";"4,22";"73,33";"10,78";"2,33";"0,74";"0,76";"0,22";"null";"null";"23,67";"2,24";"3,03";"9056,44";"100,63";"1116,33";"381,6";"32,67";"91,56";"5,31";"473,16";"37,98";"96,53";"4,3";"74,6";"10,96";"2,37";"0,23";"24,08";"8150,94";"135,85";"1280,36";"462,56";"38,75";"112,41";"5,74";"574,97";"44,49";"90,88";"4,31";"62,5";"8,13";"2455,78";"121,11";"278,0";"85,67";"8,11";"26,11";"1,33";"111,78";"9,44";"21,56";"1,33";"17,0";"2,22";"0,67";"0,0";"4,89";"3224,22";"149,73";"614,22";"236,67";"18,89";"52,22";"2,67";"288,89";"21,56";"41,78";"1,67";"26,56";"3,44";"0,44";"0,0";"16,0";"3633,21";"121,11";"411,29";"126,74";"12,0";"38,63";"1,97";"165,37";"13,97";"31,89";"1,97";"25,15";"3,29";"0,99";"0,0";"7,23";"4491,95";"149,73";"855,73";"329,72";"26,32";"72,76";"3,72";"402,48";"30,03";"58,2";"2,32";"37,0";"4,8";"0,62";"0,0";"22,29";"0,0";"1,59";"29,98"
"Iuri Alexandre da Silva Moreira";"Iuri Moreira";"514494";"2004-03-24";"FC Paços de Ferreira";"217";"POR - Segunda Liga";"102";"2025/2026";"129";"Center Forward";"55,56";"26,58";"14,85";"11,73";"5";"0";"6288,0";"113,17";"847,8";"308,4";"27,0";"84,8";"4,8";"393,2";"31,8";"28,34";"28,34";"66,6";"3,4";"53,2";"7,6";"2,2";"0,87";"1,04";"0,8";"1,92";"null";"19,4";"2,16";"3,21";"10185,75";"113,17";"1373,33";"499,57";"43,74";"137,37";"7,78";"636,93";"51,51";"107,88";"5,51";"86,18";"12,31";"3,56";"1,3";"31,43";"9221,47";"153,69";"1653,93";"643,87";"55,54";"179,71";"8,58";"823,58";"64,12";"99,34";"5,87";"70,44";"9,93";"2239,4";"150,8";"424,8";"159,0";"11,4";"33,8";"1,2";"192,8";"12,6";"26,4";"1,4";"17,2";"2,2";"1,0";"0,6";"10,8";"1845,2";"157,35";"307,8";"126,2";"13,2";"45,8";"2,6";"172,0";"15,8";"17,6";"1,2";"14,0";"2,2";"0,4";"0,0";"7,4";"4524,04";"150,8";"858,18";"321,21";"23,03";"68,28";"2,42";"389,49";"25,45";"53,33";"2,83";"34,75";"4,44";"2,02";"1,21";"21,82";"4720,52";"157,35";"787,44";"322,85";"33,77";"117,17";"6,65";"440,02";"40,42";"45,03";"3,07";"35,82";"5,63";"1,02";"0,0";"18,93";"1,35";"3,16";"41,09"
"Gonçalo Miguel Negrão e Sousa";"Gonçalo Negrão";"514498";"2003-01-17";"FC Penafiel";"236";"POR - Segunda Liga";"102";"2025/2026";"129";"Full Back";"72,27";"34,91";"15,88";"19,04";"17";"1";"7777,47";"107,62";"1073,65";"441,35";"45,35";"211,88";"10,65";"653,24";"56,0";"30,36";"32,52";"90,76";"6,29";"72,35";"14,88";"4,59";"0,61";"0,63";"2,06";"1,28";"1,34";"33,12";"1,85";"2,77";"9685,96";"107,62";"1337,11";"549,66";"56,48";"263,88";"13,26";"813,53";"69,74";"113,04";"7,84";"90,11";"18,53";"5,71";"2,56";"41,24";"8598,74";"143,31";"1556,84";"667,37";"65,71";"314,78";"15,16";"982,16";"80,87";"106,85";"7,18";"74,4";"13,75";"2255,47";"142,04";"375,76";"163,53";"16,82";"103,65";"4,71";"267,18";"21,53";"25,18";"2,0";"17,12";"3,59";"1,53";"0,65";"9,53";"2748,24";"144,38";"530,18";"224,82";"21,41";"79,53";"4,12";"304,35";"25,53";"37,0";"2,18";"26,18";"4,41";"0,94";"0,29";"19,35";"4261,12";"142,04";"709,91";"308,95";"31,78";"195,81";"8,89";"504,76";"40,67";"47,56";"3,78";"32,34";"6,78";"2,89";"1,22";"18,0";"4331,27";"144,38";"835,57";"354,33";"33,75";"125,34";"6,49";"479,67";"40,23";"58,31";"3,43";"41,25";"6,95";"1,48";"0,46";"30,5";"1,62";"4,25";"49,63"
"Gonçalo Miguel Negrão e Sousa";"Gonçalo Negrão";"514498";"2003-01-17";"FC Penafiel";"236";"POR - Segunda Liga";"102";"2025/2026";"129";"Wide Attacker";"49,2";"22,48";"8,07";"14,4";"4";"0";"5295,0";"107,63";"733,5";"294,5";"30,0";"149,25";"7,75";"443,75";"37,75";"29,82";"29,82";"55,25";"4,5";"44,25";"10,25";"2,75";"0,72";"0,72";"0,5";"null";"null";"21,0";"2,31";"2,71";"9686,8";"107,63";"1341,88";"538,77";"54,88";"273,04";"14,18";"811,81";"69,06";"101,08";"8,23";"80,95";"18,75";"5,03";"0,91";"38,42";"8890,55";"148,18";"1671,19";"695,44";"71,41";"377,09";"15,35";"1072,53";"86,76";"104,78";"4,67";"74,75";"16,02";"1231,25";"152,48";"241,5";"103,5";"10,25";"63,75";"2,75";"167,25";"13,0";"14,5";"0,75";"10,0";"2,0";"0,5";"0,0";"6,25";"2099,0";"145,76";"384,5";"157,0";"16,5";"77,5";"3,0";"234,5";"19,5";"24,75";"1,0";"18,0";"4,0";"0,5";"0,0";"12,0";"4574,3";"152,48";"897,21";"384,52";"38,08";"236,84";"10,22";"621,36";"48,3";"53,87";"2,79";"37,15";"7,43";"1,86";"0,0";"23,22";"4372,92";"145,76";"801,04";"327,08";"34,38";"161,46";"6,25";"488,54";"40,62";"51,56";"2,08";"37,5";"8,33";"1,04";"0,0";"25,0";"0,0";"2,67";"48,72"
"José Miguel Reis Melro";"José Melro";"514499";"2004-05-26";"Benfica II";"1589";"POR - Segunda Liga";"102";"2025/2026";"129";"Center Forward";"67,44";"30,63";"15,32";"15,3";"5";"0";"6929,0";"102,75";"874,0";"375,8";"37,6";"135,2";"7,8";"511,0";"45,4";"29,42";"29,42";"76,0";"7,2";"66,0";"13,6";"4,2";"0,71";"0,73";"0,8";"null";"null";"28,6";"2,1";"3,26";"9247,34";"102,75";"1166,43";"501,54";"50,18";"180,44";"10,41";"681,97";"60,59";"101,43";"9,61";"88,08";"18,15";"5,61";"1,07";"38,17";"8439,7";"140,66";"1465,78";"661,38";"67,0";"249,59";"14,5";"910,97";"81,5";"95,6";"7,05";"74,84";"14,89";"2110,4";"137,72";"395,0";"166,0";"17,4";"50,6";"3,8";"216,6";"21,2";"26,0";"2,2";"18,6";"3,0";"1,0";"0,2";"14,0";"2197,6";"143,6";"353,2";"171,6";"16,8";"76,8";"3,6";"248,4";"20,4";"22,8";"1,4";"19,6";"4,6";"0,8";"0,2";"11,4";"4131,74";"137,72";"773,33";"324,99";"34,07";"99,06";"7,44";"424,06";"41,51";"50,9";"4,31";"36,42";"5,87";"1,96";"0,39";"27,41";"4308,08";"143,6";"692,4";"336,4";"32,93";"150,56";"7,06";"486,95";"39,99";"44,7";"2,74";"38,42";"9,02";"1,57";"0,39";"22,35";"0,78";"3,53";"49,76"
"Rafael Ferreira Nel";"Rafael Nel";"514501";"2005-04-03";"Sporting CP II";"2444";"POR - Segunda Liga";"102";"2025/2026";"129";"Center Forward";"81,65";"40,73";"21,29";"19,44";"19";"0";"8757,68";"107,26";"1084,21";"621,84";"66,32";"294,63";"16,84";"916,47";"83,16";"30,63";"32,2";"87,58";"8,47";"71,58";"15,0";"7,32";"0,56";"0,63";"2,58";"1,15";"1,27";"41,26";"1,79";"2,72";"9653,5";"107,26";"1195,11";"685,45";"73,1";"324,77";"18,56";"1010,22";"91,66";"96,54";"9,34";"78,9";"16,53";"8,06";"2,84";"45,48";"8599,82";"143,33";"1365,32";"825,32";"87,53";"404,32";"21,55";"1229,64";"109,09";"88,54";"7,44";"62,41";"11,63";"2902,79";"136,35";"453,58";"259,47";"28,32";"149,63";"7,05";"409,11";"35,37";"34,53";"2,63";"21,63";"4,16";"2,26";"0,89";"17,53";"2935,16";"150,97";"473,26";"300,79";"31,11";"124,84";"7,58";"425,63";"38,68";"25,58";"2,42";"20,74";"3,74";"2,05";"0,58";"19,26";"4090,63";"136,35";"639,19";"365,65";"39,9";"210,86";"9,94";"576,51";"49,84";"48,65";"3,71";"30,48";"5,86";"3,19";"1,26";"24,7";"4529,07";"150,97";"730,27";"464,13";"48,0";"192,64";"11,69";"656,77";"59,69";"39,47";"3,74";"32,0";"5,77";"3,17";"0,89";"29,72";"2,17";"6,36";"54,19"
"David Miguel Madeira Moreira";"David Moreira";"514504";"2004-04-18";"Sporting CP II";"2444";"POR - Segunda Liga";"102";"2025/2026";"129";"Central Defender";"100,28";"50,53";"27,34";"23,19";"10";"0";"10329,1";"103,0";"1296,9";"500,7";"42,5";"123,8";"7,7";"624,5";"50,2";"28,92";"29,92";"104,5";"4,8";"81,6";"11,7";"4,0";"0,77";"null";"0,6";"1,58";"null";"23,9";"2,19";"2,9";"9269,93";"103,0";"1163,91";"449,36";"38,14";"111,11";"6,91";"560,46";"45,05";"93,78";"4,31";"73,23";"10,5";"3,59";"0,54";"21,45";"8159,82";"136,0";"1261,79";"514,17";"45,12";"122,55";"7,24";"636,71";"52,37";"83,48";"4,39";"59,97";"6,41";"3383,6";"123,77";"428,6";"146,7";"13,2";"28,6";"1,7";"175,3";"14,9";"28,4";"1,9";"22,1";"2,4";"1,4";"0,2";"6,0";"3488,1";"150,41";"634,0";"286,3";"24,8";"74,6";"4,4";"360,9";"29,2";"41,9";"1,8";"28,4";"3,0";"1,0";"0,2";"14,9";"3713,03";"123,77";"470,33";"160,98";"14,49";"31,38";"1,87";"192,37";"16,35";"31,17";"2,08";"24,25";"2,63";"1,54";"0,22";"6,58";"4512,42";"150,41";"820,18";"370,38";"32,08";"96,51";"5,69";"466,88";"37,77";"54,2";"2,33";"36,74";"3,88";"1,29";"0,26";"19,28";"0,47";"2,85";"24,82"
"David Miguel Madeira Moreira";"David Moreira";"514504";"2004-04-18";"Sporting CP II";"2444";"POR - Segunda Liga";"102";"2025/2026";"129";"Full Back";"96,55";"51,9";"29,91";"21,99";"9";"0";"9997,0";"103,54";"1328,67";"515,89";"49,11";"160,11";"9,22";"676,0";"58,33";"28,79";"29,64";"107,56";"7,0";"89,78";"15,44";"4,33";"0,65";"0,7";"1,0";"1,42";"null";"29,44";"1,98";"2,94";"9318,98";"103,54";"1238,55";"480,9";"45,78";"149,25";"8,6";"630,15";"54,38";"100,26";"6,53";"83,69";"14,4";"4,04";"0,93";"27,45";"8007,04";"133,45";"1297,96";"542,56";"49,84";"172,89";"8,99";"715,45";"58,83";"89,53";"5,27";"64,1";"9,76";"3684,56";"123,18";"513,33";"193,22";"18,0";"68,56";"2,78";"261,78";"20,78";"37,56";"2,0";"29,89";"4,0";"1,11";"0,22";"10,11";"3241,78";"147,43";"609,44";"276,11";"25,11";"81,0";"5,0";"357,11";"30,11";"39,89";"2,56";"25,56";"4,44";"1,44";"0,44";"15,78";"3695,28";"123,18";"514,83";"193,78";"18,05";"68,76";"2,79";"262,54";"20,84";"37,66";"2,01";"29,98";"4,01";"1,11";"0,22";"10,14";"4422,84";"147,43";"831,48";"376,71";"34,26";"110,51";"6,82";"487,22";"41,08";"54,42";"3,49";"34,87";"6,06";"1,97";"0,61";"21,53";"0,77";"2,95";"29,93"
