"Player";"Short Name";"Player ID";"Birthdate";"Team";"Team ID";"Competition";"Competition ID";"Season";"Season ID";"Position Group";"Minutes";"Minutes BIP";"Minutes TIP";"Minutes OTIP";"Count Performances (Physical Check passed)";"Count Performances (Physical Check failed)";"Distance";"M/min";"Running Distance";"HSR Distance";"HSR Count";"Sprint Distance";"Sprint Count";"HI Distance";"HI Count";"PSV-99";"TOP 5 PSV-99";"Medium Acceleration Count";"High Acceleration Count";"Medium Deceleration Count";"High Deceleration Count";"Explosive Acceleration to HSR Count";"TOP 3 Time to HSR";"TOP 3 Time to HSR post-COD";"Explosive Acceleration to Sprint Count";"TOP 3 Time to Sprint";"TOP 3 Time to Sprint post-COD";"Change of Direction Count";"TOP 3 Time to 505 around 90";"TOP 3 Time to 505 around 180";"Distance P90";"M/min P90";"Running Distance P90";"HSR Distance P90";"HSR Count P90";"Sprint Distance P90";"Sprint Count P90";"HI Distance P90";"HI Count P90";"Medium Acceleration Count P90";"High Acceleration Count P90";"Medium Deceleration Count P90";"High Deceleration Count P90";"Explosive Acceleration to HSR Count P90";"Explosive Acceleration to Sprint Count P90";"Change of Direction Count P90";"Distance P60BIP";"M/min BIP P60BIP";"Running Distance P60BIP";"HSR Distance P60BIP";"HSR Count P60BIP";"Sprint Distance P60BIP";"Sprint Count P60BIP";"HI Distance BIP P60BIP";"HI Count BIP P60BIP";"Medium Acceleration Count P60BIP";"High Acceleration Count P60BIP";"Medium Deceleration Count P60BIP";"High Deceleration Count P60BIP";"Distance TIP";"M/min TIP";"Running Distance TIP";"HSR Distance TIP";"HSR Count TIP";"Sprint Distance TIP";"Sprint Count TIP";"HI Distance TIP";"HI Count TIP";"Medium Acceleration Count TIP";"High Acceleration Count TIP";"Medium Deceleration Count TIP";"High Deceleration Count TIP";"Explosive Acceleration to HSR Count TIP";"Explosive Acceleration to Sprint Count TIP";"Change of Direction Count TIP";"Distance OTIP";"M/min OTIP";"Running Distance OTIP";"HSR Distance OTIP";"HSR Count OTIP";"Sprint Distance OTIP";"Sprint Count OTIP";"HI Distance OTIP";"HI Count OTIP";"Medium Acceleration Count OTIP";"High Acceleration Count OTIP";"Medium Deceleration Count OTIP";"High Deceleration Count OTIP";"Explosive Acceleration to HSR Count OTIP";"Explosive Acceleration to Sprint Count OTIP";"Change of Direction Count OTIP";"Distance TIP P30TIP";"M/min TIP P30TIP";"Running Distance TIP P30TIP";"HSR Distance TIP P30TIP";"HSR Count TIP P30TIP";"Sprint Distance TIP P30TIP";"Sprint Count TIP P30TIP";"HI Distance TIP P30TIP";"HI Count TIP P30TIP";"Medium Acceleration Count TIP P30TIP";"High Acceleration Count TIP P30TIP";"Medium Deceleration Count TIP P30TIP";"High Deceleration Count TIP P30TIP";"Explosive Acceleration to HSR Count TIP P30TIP";"Explosive Acceleration to Sprint Count TIP P30TIP";"Change of Direction Count TIP P30TIP";"Distance OTIP P30OTIP";"M/min OTIP P30OTIP";"Running Distance OTIP P30OTIP";"HSR Distance OTIP P30OTIP";"HSR Count OTIP P30OTIP";"Sprint Distance OTIP P30OTIP";"Sprint Count OTIP P30OTIP";"HI Distance OTIP P30OTIP";"HI Count OTIP P30OTIP";"Medium Acceleration Count OTIP P30OTIP";"High Acceleration Count OTIP P30OTIP";"Medium Deceleration Count OTIP P30OTIP";"High Deceleration Count OTIP P30OTIP";"Explosive Acceleration to HSR Count OTIP P30OTIP";"Explosive Acceleration to Sprint Count OTIP P30OTIP";"Change of Direction Count OTIP P30OTIP";"Explosive Acceleration to Sprint Count P60BIP";"Explosive Acceleration to HSR Count P60BIP";"Change of Direction Count P60BIP"
"Celal Hanalp";"C. Hanalp";"331355";"1996-05-01";"Amed Sportif Faliyetler";"3831";"TUR - 1. Lig";"120";"2025/2026";"129";"Central Defender";"97,7";"53,81";"25,0";"28,81";"4";"0";"10187,5";"104,27";"1107,75";"365,0";"36,25";"103,25";"7,25";"468,25";"43,5";"28,1";"28,1";"100,75";"4,5";"82,0";"10,75";"1,75";"0,83";"null";"0,0";"null";"null";"21,25";"2,53";"null";"9384,6";"104,27";"1020,45";"336,23";"33,39";"95,11";"6,68";"431,35";"40,07";"92,81";"4,15";"75,54";"9,9";"1,61";"0,0";"19,58";"7969,96";"132,83";"1072,42";"354,03";"34,85";"98,68";"5,3";"452,72";"40,14";"80,56";"3,62";"61,33";"6,97";"3182,75";"127,31";"356,0";"83,75";"10,25";"33,0";"1,5";"116,75";"11,75";"20,5";"1,5";"19,25";"2,25";"0,25";"0,0";"4,75";"3964,75";"137,63";"605,75";"233,75";"21,0";"55,5";"3,25";"289,25";"24,25";"51,75";"1,75";"35,75";"4,0";"0,5";"0,0";"13,25";"3819,3";"127,31";"427,2";"100,5";"12,3";"39,6";"1,8";"140,1";"14,1";"24,6";"1,8";"23,1";"2,7";"0,3";"0,0";"5,7";"4128,75";"137,63";"630,81";"243,42";"21,87";"57,8";"3,38";"301,21";"25,25";"53,89";"1,82";"37,23";"4,17";"0,52";"0,0";"13,8";"0,0";"0,84";"20,07"
"Celal Hanalp";"C. Hanalp";"331355";"1996-05-01";"Amed Sportif Faliyetler";"3831";"TUR - 1. Lig";"120";"2025/2026";"129";"Full Back";"89,4";"45,88";"24,85";"21,03";"12";"0";"9689,67";"108,39";"1216,75";"509,25";"47,25";"173,42";"9,25";"682,67";"56,5";"28,8";"30,02";"99,08";"6,25";"82,67";"17,17";"4,75";"0,68";"0,81";"1,33";"1,51";"1,58";"25,83";"2,12";"2,65";"9755,15";"108,39";"1224,97";"512,69";"47,57";"174,59";"9,31";"687,28";"56,88";"99,75";"6,29";"83,23";"17,28";"4,78";"1,34";"26,01";"8286,62";"138,11";"1333,58";"590,17";"54,17";"201,41";"9,59";"791,58";"63,76";"92,1";"5,45";"66,05";"11,77";"3257,58";"131,1";"438,83";"176,83";"17,5";"64,17";"3,33";"241,0";"20,83";"31,5";"1,92";"24,67";"3,5";"1,42";"0,42";"8,08";"3078,42";"146,4";"580,83";"274,42";"23,92";"89,83";"4,0";"364,25";"27,92";"38,92";"2,25";"25,83";"5,5";"1,75";"0,42";"14,75";"3932,92";"131,1";"529,81";"213,49";"21,13";"77,47";"4,02";"290,96";"25,15";"38,03";"2,31";"29,78";"4,23";"1,71";"0,5";"9,76";"4391,93";"146,4";"828,67";"391,51";"34,12";"128,16";"5,71";"519,67";"39,83";"55,52";"3,21";"36,86";"7,85";"2,5";"0,59";"21,04";"1,09";"4,14";"29,86"
"Cengizhan Bayrak";"C. Bayrak";"331357";"1999-11-15";"Erzurum Buyuksehir";"465";"TUR - 1. Lig";"120";"2025/2026";"129";"Full Back";"92,96";"51,82";"31,44";"20,38";"3";"0";"10126,0";"108,93";"1250,67";"619,67";"63,67";"227,67";"14,0";"847,33";"77,67";"29,07";"29,07";"108,33";"7,0";"95,67";"18,0";"4,0";"0,78";"null";"1,33";"null";"null";"32,33";"2,35";"2,96";"9804,04";"108,93";"1210,9";"599,96";"61,64";"220,43";"13,55";"820,39";"75,2";"104,89";"6,78";"92,62";"17,43";"3,87";"1,29";"31,31";"8262,86";"137,71";"1262,01";"644,13";"63,68";"241,6";"13,12";"885,72";"76,8";"90,69";"6,17";"69,08";"10,81";"4251,0";"135,21";"607,33";"292,0";"28,67";"109,67";"6,33";"401,67";"35,0";"43,33";"3,33";"37,0";"5,67";"2,0";"0,67";"11,67";"2885,67";"141,57";"482,67";"264,33";"26,33";"99,0";"5,0";"363,33";"31,33";"35,0";"2,0";"22,67";"3,67";"0,67";"0,0";"17,33";"4056,44";"135,21";"579,54";"278,64";"27,35";"104,65";"6,04";"383,28";"33,4";"41,35";"3,18";"35,31";"5,41";"1,91";"0,64";"11,13";"4247,1";"141,57";"710,38";"389,04";"38,76";"145,71";"7,36";"534,75";"46,12";"51,51";"2,94";"33,36";"5,4";"0,98";"0,0";"25,51";"0,77";"3,09";"33,58"
"Bekir Turaç Böke";"T. Böke";"331362";"1999-06-21";"Sivasspor";"472";"TUR - 1. Lig";"120";"2025/2026";"129";"Center Forward";"77,03";"39,43";"20,17";"19,26";"21";"1";"7950,57";"103,21";"854,05";"425,33";"47,05";"193,43";"10,95";"618,76";"58,0";"29,88";"32,16";"76,62";"6,0";"61,57";"14,62";"4,29";"0,68";"0,72";"1,48";"1,41";"1,68";"31,52";"1,89";"2,84";"9289,14";"103,21";"997,84";"496,94";"54,97";"225,99";"12,8";"722,94";"67,76";"89,52";"7,01";"71,94";"17,08";"5,01";"1,72";"36,83";"8000,22";"133,34";"1142,25";"584,78";"63,41";"264,64";"13,77";"849,42";"77,17";"81,52";"6,3";"59,35";"11,16";"2751,38";"136,39";"436,19";"224,76";"23,48";"111,05";"5,43";"335,81";"28,9";"32,71";"2,43";"20,9";"3,9";"1,48";"0,62";"16,38";"2505,9";"130,13";"314,43";"159,52";"18,19";"62,86";"3,62";"222,38";"21,81";"20,86";"1,71";"18,1";"3,43";"0,81";"0,24";"12,62";"4091,84";"136,39";"648,7";"334,26";"34,91";"165,15";"8,07";"499,41";"42,99";"48,65";"3,61";"31,09";"5,81";"2,2";"0,92";"24,36";"3904,02";"130,13";"489,86";"248,53";"28,34";"97,93";"5,64";"346,45";"33,98";"32,49";"2,67";"28,19";"5,34";"1,26";"0,37";"19,66";"1,3";"3,48";"44,13"
"Yunus Emre Gedik";"E. Gedik";"331366";"1999-06-29";"Esenler Erokspor";"3729";"TUR - 1. Lig";"120";"2025/2026";"129";"Full Back";"62,13";"34,41";"21,31";"13,1";"5";"0";"6944,4";"111,77";"871,6";"371,6";"35,8";"150,2";"8,0";"521,8";"43,8";"30,46";"30,46";"67,6";"5,2";"58,8";"10,8";"3,8";"0,67";"0,67";"2,6";"1,22";"1,22";"20,4";"2,19";"null";"10058,95";"111,77";"1262,51";"538,26";"51,86";"217,56";"11,59";"755,83";"63,44";"97,92";"7,53";"85,17";"15,64";"5,5";"3,77";"29,55";"8318,98";"138,65";"1314,61";"578,5";"57,88";"236,07";"11,16";"814,57";"69,04";"84,39";"5,93";"60,67";"11,16";"2849,2";"133,68";"396,6";"147,8";"15,2";"59,6";"3,4";"207,4";"18,6";"24,6";"1,6";"20,6";"2,6";"1,2";"0,6";"8,6";"1922,2";"146,73";"357,4";"184,0";"18,0";"75,8";"3,0";"259,8";"21,0";"23,8";"1,8";"14,2";"3,8";"1,0";"0,6";"10,8";"4010,45";"133,68";"558,24";"208,04";"21,4";"83,89";"4,79";"291,93";"26,18";"34,63";"2,25";"29,0";"3,66";"1,69";"0,84";"12,11";"4401,98";"146,73";"818,47";"421,37";"41,22";"173,59";"6,87";"594,96";"48,09";"54,5";"4,12";"32,52";"8,7";"2,29";"1,37";"24,73";"2,09";"3,84";"33,82"
"Kenneth Obinna Mamah";"K. Mamah";"331367";"1998-05-05";"Vanspor Futbol Kulübü";"5128";"TUR - 1. Lig";"120";"2025/2026";"129";"Wide Attacker";"73,12";"35,35";"18,56";"16,79";"5";"0";"8009,6";"109,54";"1058,8";"436,6";"38,6";"113,0";"6,4";"549,6";"45,0";"27,54";"27,54";"78,2";"6,0";"63,4";"12,8";"4,0";"0,78";"0,83";"0,0";"null";"null";"27,4";"2,14";"3,13";"9858,64";"109,54";"1303,23";"537,39";"47,51";"139,09";"7,88";"676,48";"55,39";"96,25";"7,39";"78,04";"15,75";"4,92";"0,0";"33,73";"8715,16";"145,25";"1546,06";"665,75";"59,41";"163,98";"7,47";"829,72";"66,88";"95,4";"7,47";"62,47";"12,22";"2621,2";"141,23";"457,6";"201,6";"16,8";"51,0";"2,0";"252,6";"18,8";"33,2";"2,2";"19,4";"2,8";"1,4";"0,0";"12,2";"2513,0";"149,7";"453,2";"190,6";"18,2";"45,6";"2,4";"236,2";"20,6";"23,0";"2,2";"17,4";"4,4";"1,2";"0,0";"12,0";"4236,85";"141,23";"739,66";"325,86";"27,16";"82,44";"3,23";"408,3";"30,39";"53,66";"3,56";"31,36";"4,53";"2,26";"0,0";"19,72";"4491,06";"149,7";"809,93";"340,63";"32,53";"81,49";"4,29";"422,12";"36,81";"41,1";"3,93";"31,1";"7,86";"2,14";"0,0";"21,45";"0,0";"4,41";"41,08"
"Ali Dere";"A. Dere";"331368";"1992-09-29";"Keçiörengücü Ankara";"2718";"TUR - 1. Lig";"120";"2025/2026";"129";"Full Back";"93,81";"45,82";"21,92";"23,9";"31";"2";"9705,0";"103,46";"1178,45";"548,42";"58,68";"256,29";"13,81";"804,71";"72,48";"30,77";"32,2";"100,84";"7,65";"84,45";"17,55";"6,06";"0,57";"0,62";"2,23";"1,12";"1,16";"32,97";"1,91";"2,59";"9311,3";"103,46";"1130,65";"526,17";"56,3";"245,89";"13,25";"772,07";"69,54";"96,75";"7,34";"81,03";"16,84";"5,82";"2,14";"31,63";"8295,97";"138,27";"1336,0";"641,09";"66,58";"313,28";"15,04";"954,37";"81,61";"92,05";"6,51";"64,63";"11,95";"2934,45";"133,89";"416,39";"210,23";"22,42";"136,42";"5,71";"346,65";"28,13";"29,0";"2,42";"20,87";"3,84";"1,77";"0,81";"9,77";"3400,52";"142,28";"603,81";"279,32";"28,42";"102,81";"5,77";"382,13";"34,19";"41,29";"2,55";"28,48";"5,29";"1,97";"0,68";"20,16";"4016,74";"133,89";"569,96";"287,76";"30,69";"186,73";"7,82";"474,5";"38,5";"39,7";"3,31";"28,57";"5,25";"2,43";"1,1";"13,38";"4268,33";"142,28";"757,9";"350,61";"35,67";"129,04";"7,25";"479,65";"42,92";"51,83";"3,2";"35,75";"6,64";"2,47";"0,85";"25,31";"1,94";"4,9";"39,2"
"Alperen Selvi";"A. Selvi";"331394";"2001-04-13";"Iğdır Spor Kulubu AS";"3825";"TUR - 1. Lig";"120";"2025/2026";"129";"Central Defender";"83,31";"43,33";"24,56";"18,77";"7";"0";"8283,0";"99,42";"909,57";"321,71";"32,29";"128,71";"6,43";"450,43";"38,71";"30,04";"30,54";"89,71";"4,86";"71,43";"11,29";"2,86";"0,75";"0,98";"0,86";"1,54";"null";"19,0";"2,17";"3,1";"8948,2";"99,42";"982,62";"347,55";"34,88";"139,05";"6,94";"486,6";"41,82";"96,92";"5,25";"77,16";"12,19";"3,09";"0,93";"20,53";"7738,22";"128,97";"1042,22";"382,35";"37,78";"158,44";"5,93";"540,79";"43,71";"82,29";"4,15";"60,73";"6,73";"2977,14";"121,2";"320,43";"62,71";"6,71";"17,43";"0,71";"80,14";"7,43";"27,43";"1,29";"22,0";"1,86";"0,57";"0,0";"3,86";"2611,57";"139,14";"432,29";"213,43";"20,57";"97,0";"3,57";"310,43";"24,14";"32,0";"1,71";"21,86";"3,0";"0,86";"0,29";"12,43";"3635,94";"121,2";"391,33";"76,59";"8,2";"21,29";"0,87";"97,88";"9,07";"33,5";"1,57";"26,87";"2,27";"0,7";"0,0";"4,71";"4174,27";"139,14";"690,96";"341,14";"32,88";"155,04";"5,71";"496,18";"38,59";"51,15";"2,74";"34,94";"4,8";"1,37";"0,46";"19,87";"0,4";"1,98";"22,55"
"Marco Micaletto";"M. Micaletto";"332758";"1996-01-19";"Tampa Bay Rowdies";"2765";"USA - USL Championship";"191";"2026/2026";"130";"Midfield";"57,41";"29,43";"13,32";"16,11";"6";"0";"6930,0";"120,72";"1188,0";"463,17";"36,33";"133,33";"5,5";"596,5";"41,83";"28,43";"28,74";"63,0";"2,83";"53,17";"6,0";"1,33";"0,83";"null";"0,0";"null";"null";"26,17";"2,21";"null";"10864,8";"120,72";"1862,54";"726,15";"56,96";"209,04";"8,62";"935,19";"65,59";"98,77";"4,44";"83,35";"9,41";"2,09";"0,0";"41,02";"9909,09";"165,15";"2172,57";"856,93";"67,62";"237,51";"9,17";"1094,44";"76,79";"92,08";"3,06";"70,0";"7,48";"2144,0";"160,93";"438,17";"219,67";"18,0";"77,33";"3,0";"297,0";"21,0";"19,67";"1,17";"14,17";"1,67";"0,33";"0,0";"9,5";"2716,5";"168,64";"627,5";"200,67";"15,17";"39,17";"1,5";"239,83";"16,67";"25,5";"0,33";"20,17";"2,0";"0,0";"0,0";"14,33";"4828,02";"160,93";"986,7";"494,66";"40,53";"174,15";"6,76";"668,81";"47,29";"44,29";"2,63";"31,9";"3,75";"0,75";"0,0";"21,39";"5059,18";"168,64";"1168,65";"373,72";"28,25";"72,94";"2,79";"446,66";"31,04";"47,49";"0,62";"37,56";"3,72";"0,0";"0,0";"26,69";"0,0";"0,68";"48,59"
"Max Schneider";"M. Schneider";"332771";"2000-07-28";"Tampa Bay Rowdies";"2765";"USA - USL Championship";"191";"2026/2026";"130";"Midfield";"93,99";"49,06";"25,19";"23,87";"8";"0";"11024,5";"117,3";"1933,0";"452,12";"34,62";"70,75";"3,38";"522,88";"38,0";"25,99";"26,86";"98,0";"2,5";"90,38";"8,88";"1,25";"0,71";"0,82";"0,0";"null";"null";"27,12";"2,14";"2,83";"10556,78";"117,3";"1850,99";"432,94";"33,16";"67,75";"3,23";"500,69";"36,39";"93,84";"2,39";"86,54";"8,5";"1,2";"0,0";"25,97";"9602,04";"160,03";"2158,84";"509,94";"38,98";"78,57";"2,9";"588,51";"41,88";"83,61";"2,14";"67,26";"7,8";"3900,12";"154,81";"834,0";"138,25";"9,75";"21,75";"0,62";"160,0";"10,38";"31,62";"0,75";"26,5";"2,25";"0,38";"0,0";"8,62";"3951,88";"165,55";"931,38";"278,75";"22,12";"42,5";"1,75";"321,25";"23,88";"36,75";"1,0";"28,5";"4,12";"0,38";"0,0";"17,0";"4644,16";"154,81";"993,1";"164,62";"11,61";"25,9";"0,74";"190,52";"12,35";"37,66";"0,89";"31,56";"2,68";"0,45";"0,0";"10,27";"4966,57";"165,55";"1170,52";"350,32";"27,81";"53,41";"2,2";"403,74";"30,01";"46,19";"1,26";"35,82";"5,18";"0,47";"0,0";"21,36";"0,0";"0,92";"31,34"
"Dida Armstrong";"D. Armstrong";"332784";"2004-04-06";"Sporting Club Jacksonville";"5841";"USA - USL Championship";"191";"2026/2026";"130";"Full Back";"74,37";"36,74";"17,99";"18,74";"3";"0";"8555,33";"115,03";"1222,67";"500,33";"51,33";"238,67";"11,33";"739,0";"62,67";"31,07";"31,07";"84,67";"7,33";"73,0";"13,67";"5,67";"0,8";"0,8";"2,67";"1,82";"null";"29,0";"2,17";"2,66";"10353,06";"115,03";"1479,58";"605,47";"62,12";"288,82";"13,71";"894,29";"75,83";"102,46";"8,87";"88,34";"16,54";"6,86";"3,23";"35,09";"9248,51";"154,14";"1724,06";"757,78";"74,04";"345,68";"14,7";"1103,46";"88,73";"101,8";"8,71";"73,49";"11,43";"2704,0";"150,27";"486,0";"209,33";"17,33";"87,33";"3,0";"296,67";"20,33";"26,67";"2,33";"21,33";"2,67";"1,67";"0,67";"9,67";"2959,0";"157,86";"569,67";"254,67";"28,0";"124,33";"6,0";"379,0";"34,0";"35,67";"3,0";"23,67";"4,33";"1,33";"0,33";"17,33";"4508,06";"150,27";"810,25";"349,0";"28,9";"145,6";"5,0";"494,6";"33,9";"44,46";"3,89";"35,57";"4,45";"2,78";"1,11";"16,12";"4735,8";"157,86";"911,74";"407,59";"44,81";"198,99";"9,6";"606,58";"54,42";"57,08";"4,8";"37,88";"6,94";"2,13";"0,53";"27,74";"1,63";"4,9";"44,09"
"Kwame Awuah";"K. Awuah";"332824";"1995-12-02";"Loudoun United FC";"2749";"USA - USL Championship";"191";"2026/2026";"130";"Full Back";"98,6";"51,9";"25,95";"25,95";"5";"1";"10658,8";"108,11";"1396,4";"611,0";"56,8";"283,2";"11,8";"894,2";"68,6";"29,94";"29,94";"118,8";"8,6";"99,6";"19,0";"6,4";"0,79";"0,86";"2,2";"1,5";"null";"26,8";"2,3";"3,1";"9729,46";"108,11";"1274,65";"557,73";"51,85";"258,51";"10,77";"816,23";"62,62";"108,44";"7,85";"90,92";"17,34";"5,84";"2,01";"24,46";"8431,99";"140,53";"1430,84";"642,35";"59,89";"314,24";"12,26";"956,59";"72,14";"104,05";"6,71";"72,37";"11,79";"3565,6";"137,42";"584,2";"258,0";"24,4";"164,6";"5,6";"422,6";"30,0";"40,4";"2,8";"29,4";"5,2";"1,6";"0,8";"8,2";"3727,6";"143,65";"653,4";"297,6";"27,4";"107,2";"5,0";"404,8";"32,4";"49,6";"3,0";"33,2";"5,0";"2,2";"0,6";"16,8";"4122,61";"137,42";"675,46";"298,3";"28,21";"190,31";"6,47";"488,62";"34,69";"46,71";"3,24";"33,99";"6,01";"1,85";"0,92";"9,48";"4309,36";"143,65";"755,38";"344,05";"31,68";"123,93";"5,78";"467,98";"37,46";"57,34";"3,47";"38,38";"5,78";"2,54";"0,69";"19,42";"1,62";"4,39";"28,9"
"Blaine Ferri";"B. Ferri";"332828";"2000-09-29";"Lexington Sporting Club";"4178";"USA - USL Championship";"191";"2026/2026";"130";"Midfield";"96,39";"53,08";"27,59";"25,48";"7";"1";"12036,57";"124,88";"2385,14";"570,86";"46,43";"106,43";"4,29";"677,29";"50,71";"26,06";"26,3";"102,57";"3,86";"87,14";"9,0";"2,14";"0,74";"0,82";"0,71";"1,73";"null";"42,0";"1,93";"2,82";"11238,85";"124,88";"2227,07";"533,02";"43,35";"99,38";"4,0";"632,4";"47,35";"95,77";"3,6";"81,37";"8,4";"2,0";"0,67";"39,22";"10053,9";"167,57";"2424,49";"623,04";"46,51";"108,2";"3,88";"731,24";"50,39";"80,42";"2,75";"61,21";"4,52";"4519,43";"163,79";"1039,14";"219,43";"15,86";"32,57";"1,29";"252,0";"17,14";"35,14";"1,0";"26,57";"1,0";"0,43";"0,0";"12,86";"4374,29";"171,65";"1105,57";"331,71";"25,29";"63,14";"2,14";"394,86";"27,43";"36,0";"1,43";"27,57";"3,0";"0,71";"0,29";"21,71";"4913,69";"163,79";"1129,8";"238,57";"17,24";"35,41";"1,4";"273,98";"18,64";"38,21";"1,09";"28,89";"1,09";"0,47";"0,0";"13,98";"5149,58";"171,65";"1301,52";"390,51";"29,77";"74,33";"2,52";"464,84";"32,29";"42,38";"1,68";"32,46";"3,53";"0,84";"0,34";"25,56";"0,32";"1,29";"39,08"
"Collin Smith";"C. Smith";"332830";"2003-12-04";"Phoenix Rising FC";"2766";"USA - USL Championship";"191";"2026/2026";"130";"Full Back";"98,6";"48,24";"24,43";"23,8";"7";"0";"10275,29";"104,21";"1331,57";"590,43";"58,71";"250,57";"13,57";"841,0";"72,29";"30,47";"30,94";"107,43";"8,14";"88,14";"20,0";"6,0";"0,58";"0,58";"2,71";"1,21";"1,28";"33,29";"1,99";"2,94";"9378,61";"104,21";"1215,37";"538,9";"53,59";"228,71";"12,39";"767,61";"65,98";"98,05";"7,43";"80,45";"18,25";"5,48";"2,48";"30,38";"8348,29";"139,14";"1420,17";"679,16";"64,86";"290,72";"14,22";"969,88";"79,08";"97,73";"6,22";"68,06";"14,57";"3215,57";"131,62";"494,71";"237,86";"23,14";"106,29";"5,14";"344,14";"28,29";"33,57";"2,57";"24,43";"4,57";"1,86";"1,0";"10,71";"3495,86";"146,86";"647,0";"308,14";"29,0";"127,43";"6,29";"435,57";"35,29";"45,0";"2,43";"30,29";"7,14";"2,14";"1,14";"20,43";"3948,56";"131,62";"607,48";"292,08";"28,42";"130,51";"6,32";"422,59";"34,73";"41,22";"3,16";"30,0";"5,61";"2,28";"1,23";"13,16";"4405,66";"146,86";"815,38";"388,34";"36,55";"160,59";"7,92";"548,93";"44,47";"56,71";"3,06";"38,17";"9,0";"2,7";"1,44";"25,75";"2,67";"4,98";"38,74"
"Hope Kodzo Avayevu";"H. Avayevu";"332831";"2002-10-19";"Phoenix Rising FC";"2766";"USA - USL Championship";"191";"2026/2026";"130";"Midfield";"85,56";"42,29";"21,76";"20,53";"4";"0";"9592,25";"112,11";"1593,25";"597,75";"50,25";"164,0";"9,75";"761,75";"60,0";"28,23";"28,23";"100,75";"5,75";"88,5";"12,25";"3,25";"0,76";"0,84";"1,25";"1,55";"null";"37,75";"2,06";"2,66";"10089,73";"112,11";"1675,88";"628,75";"52,86";"172,51";"10,26";"801,26";"63,11";"105,98";"6,05";"93,09";"12,89";"3,42";"1,31";"39,71";"9274,02";"154,57";"2087,85";"801,3";"68,11";"220,63";"12,06";"1021,93";"80,17";"103,58";"6,74";"74,49";"11,35";"3283,5";"150,91";"733,25";"316,0";"24,0";"90,75";"5,5";"406,75";"29,5";"37,5";"2,25";"25,5";"3,5";"1,25";"0,75";"15,25";"3252,75";"158,45";"738,25";"248,75";"24,0";"64,75";"3,0";"313,5";"27,0";"35,5";"2,5";"27,0";"4,5";"1,25";"0,5";"20,5";"4527,23";"150,91";"1010,99";"435,7";"33,09";"125,12";"7,58";"560,82";"40,67";"51,7";"3,1";"35,16";"4,83";"1,72";"1,03";"21,03";"4753,36";"158,45";"1078,83";"363,51";"35,07";"94,62";"4,38";"458,13";"39,46";"51,88";"3,65";"39,46";"6,58";"1,83";"0,73";"29,96";"1,77";"3,55";"50,72"
"Hope Kodzo Avayevu";"H. Avayevu";"332831";"2002-10-19";"Phoenix Rising FC";"2766";"USA - USL Championship";"191";"2026/2026";"130";"Wide Attacker";"84,89";"43,58";"22,94";"20,63";"3";"0";"8880,0";"104,61";"1266,0";"480,0";"46,67";"155,0";"8,33";"635,0";"55,0";"28,53";"28,53";"102,67";"7,33";"83,33";"14,67";"5,33";"0,68";"0,74";"0,67";"null";"null";"29,67";"2,32";"2,82";"9414,66";"104,61";"1342,23";"508,9";"49,48";"164,33";"8,84";"673,23";"58,31";"108,85";"7,77";"88,35";"15,55";"5,65";"0,71";"31,45";"8540,59";"142,34";"1592,55";"642,07";"59,2";"192,76";"9,64";"834,83";"68,84";"104,18";"7,34";"73,43";"11,93";"3120,0";"135,98";"561,33";"250,33";"22,67";"81,33";"3,33";"331,67";"26,0";"41,33";"3,0";"27,67";"3,33";"2,33";"0,33";"17,0";"3083,0";"149,42";"595,33";"216,0";"20,33";"58,67";"3,67";"274,67";"24,0";"34,33";"2,33";"25,67";"5,33";"1,33";"0,33";"11,33";"4079,42";"135,98";"733,95";"327,31";"29,64";"106,34";"4,36";"433,66";"34,0";"54,04";"3,92";"36,17";"4,36";"3,05";"0,44";"22,23";"4482,55";"149,42";"865,59";"314,05";"29,56";"85,3";"5,33";"399,35";"34,89";"49,92";"3,39";"37,32";"7,75";"1,94";"0,48";"16,48";"0,92";"5,05";"39,01"
"Lamar DeShawn Batista";"L. Batista";"332855";"1998-03-07";"FC Tulsa";"2715";"USA - USL Championship";"191";"2026/2026";"130";"Central Defender";"98,06";"46,9";"23,63";"23,27";"5";"1";"10024,6";"102,23";"1186,4";"476,8";"46,8";"196,8";"9,8";"673,6";"56,6";"30,16";"30,16";"109,6";"7,0";"80,0";"14,6";"5,8";"0,69";"0,69";"1,6";"1,42";"null";"25,6";"2,19";"2,9";"9200,95";"102,23";"1088,92";"437,62";"42,95";"180,63";"8,99";"618,25";"51,95";"100,59";"6,42";"73,43";"13,4";"5,32";"1,47";"23,5";"8186,03";"136,43";"1238,29";"515,02";"50,4";"221,05";"10,23";"736,07";"60,64";"96,45";"5,88";"64,47";"9,21";"2994,2";"126,69";"398,4";"95,0";"9,2";"22,6";"1,4";"117,6";"10,6";"30,4";"2,2";"22,4";"3,2";"1,6";"0,0";"6,0";"3405,0";"146,33";"569,6";"307,6";"30,2";"150,2";"6,6";"457,8";"36,8";"45,0";"2,4";"28,0";"4,0";"2,0";"1,0";"17,2";"3800,82";"126,69";"505,73";"120,59";"11,68";"28,69";"1,78";"149,28";"13,46";"38,59";"2,79";"28,43";"4,06";"2,03";"0,0";"7,62";"4389,77";"146,33";"734,34";"396,56";"38,93";"193,64";"8,51";"590,2";"47,44";"58,01";"3,09";"36,1";"5,16";"2,58";"1,29";"22,17";"1,28";"4,61";"29,68"
