"Player";"Short Name";"Player ID";"Birthdate";"Team";"Team ID";"Competition";"Competition ID";"Season";"Season ID";"Position Group";"Minutes";"Minutes BIP";"Minutes TIP";"Minutes OTIP";"Count Performances (Physical Check passed)";"Count Performances (Physical Check failed)";"Distance";"M/min";"Running Distance";"HSR Distance";"HSR Count";"Sprint Distance";"Sprint Count";"HI Distance";"HI Count";"PSV-99";"TOP 5 PSV-99";"Peak Velocity";"TOP 3 Peak Velocity";"Medium Acceleration Count";"High Acceleration Count";"Medium Deceleration Count";"High Deceleration Count";"Explosive Acceleration to HSR Count";"TOP 3 Time to HSR";"TOP 3 Time to HSR post-COD";"Explosive Acceleration to Sprint Count";"TOP 3 Time to Sprint";"TOP 3 Time to Sprint post-COD";"Change of Direction Count";"TOP 3 Time to 505 around 90";"TOP 3 Time to 505 around 180";"Distance P90";"M/min P90";"Running Distance P90";"HSR Distance P90";"HSR Count P90";"Sprint Distance P90";"Sprint Count P90";"HI Distance P90";"HI Count P90";"Medium Acceleration Count P90";"High Acceleration Count P90";"Medium Deceleration Count P90";"High Deceleration Count P90";"Explosive Acceleration to HSR Count P90";"Explosive Acceleration to Sprint Count P90";"Change of Direction Count P90";"Distance P60BIP";"M/min BIP P60BIP";"Running Distance P60BIP";"HSR Distance P60BIP";"HSR Count P60BIP";"Sprint Distance P60BIP";"Sprint Count P60BIP";"HI Distance BIP P60BIP";"HI Count BIP P60BIP";"Medium Acceleration Count P60BIP";"High Acceleration Count P60BIP";"Medium Deceleration Count P60BIP";"High Deceleration Count P60BIP";"Explosive Acceleration to HSR Count P60BIP";"Explosive Acceleration to Sprint Count P60BIP";"Change of Direction Count P60BIP";"Distance TIP";"M/min TIP";"Running Distance TIP";"HSR Distance TIP";"HSR Count TIP";"Sprint Distance TIP";"Sprint Count TIP";"HI Distance TIP";"HI Count TIP";"Medium Acceleration Count TIP";"High Acceleration Count TIP";"Medium Deceleration Count TIP";"High Deceleration Count TIP";"Explosive Acceleration to HSR Count TIP";"Explosive Acceleration to Sprint Count TIP";"Change of Direction Count TIP";"Distance OTIP";"M/min OTIP";"Running Distance OTIP";"HSR Distance OTIP";"HSR Count OTIP";"Sprint Distance OTIP";"Sprint Count OTIP";"HI Distance OTIP";"HI Count OTIP";"Medium Acceleration Count OTIP";"High Acceleration Count OTIP";"Medium Deceleration Count OTIP";"High Deceleration Count OTIP";"Explosive Acceleration to HSR Count OTIP";"Explosive Acceleration to Sprint Count OTIP";"Change of Direction Count OTIP";"Distance TIP P30TIP";"M/min TIP P30TIP";"Running Distance TIP P30TIP";"HSR Distance TIP P30TIP";"HSR Count TIP P30TIP";"Sprint Distance TIP P30TIP";"Sprint Count TIP P30TIP";"HI Distance TIP P30TIP";"HI Count TIP P30TIP";"Medium Acceleration Count TIP P30TIP";"High Acceleration Count TIP P30TIP";"Medium Deceleration Count TIP P30TIP";"High Deceleration Count TIP P30TIP";"Explosive Acceleration to HSR Count TIP P30TIP";"Explosive Acceleration to Sprint Count TIP P30TIP";"Change of Direction Count TIP P30TIP";"Distance OTIP P30OTIP";"M/min OTIP P30OTIP";"Running Distance OTIP P30OTIP";"HSR Distance OTIP P30OTIP";"HSR Count OTIP P30OTIP";"Sprint Distance OTIP P30OTIP";"Sprint Count OTIP P30OTIP";"HI Distance OTIP P30OTIP";"HI Count OTIP P30OTIP";"Medium Acceleration Count OTIP P30OTIP";"High Acceleration Count OTIP P30OTIP";"Medium Deceleration Count OTIP P30OTIP";"High Deceleration Count OTIP P30OTIP";"Explosive Acceleration to HSR Count OTIP P30OTIP";"Explosive Acceleration to Sprint Count OTIP P30OTIP";"Change of Direction Count OTIP P30OTIP"
"Alenis Vargas";"A. Vargas";"666532";"2003-12-04";"Seinäjoen Jalkapallokerho";"2507";"FIN - Veikkausliiga";"323";"2025/2025";"128";"Midfield";"69.51";"45.04";"20.46";"24.58";"3";"0";"8003.0";"115.14";"1022.0";"508.0";"58.0";"313.0";"15.0";"821.0";"73.0";"34.2";"34.2";"34.23";"34.23";"91.0";"8.0";"79.0";"21.0";"5.33";"0.75";"null";"2.33";"1.31";"null";"34.0";"2.37";"2.84";"10362.77";"115.14";"1323.35";"657.79";"75.1";"405.29";"19.42";"1063.08";"94.52";"117.83";"10.36";"102.29";"27.19";"6.91";"3.02";"44.03";"8147.18";"135.79";"1205.62";"641.67";"70.16";"361.02";"17.76";"1002.69";"87.92";"97.69";"7.1";"75.49";"17.76";"4.88";"2.66";"40.85";"2758.0";"134.83";"373.0";"244.0";"27.33";"174.33";"8.0";"418.33";"35.33";"30.33";"3.0";"21.33";"4.33";"2.33";"1.33";"11.67";"3357.67";"136.58";"532.0";"237.67";"25.33";"96.67";"5.33";"334.33";"30.67";"43.0";"2.33";"35.33";"9.0";"1.33";"0.67";"19.0";"4044.87";"134.83";"547.04";"357.85";"40.09";"255.68";"11.73";"613.53";"51.82";"44.49";"4.4";"31.29";"6.36";"3.42";"1.96";"17.11";"4097.49";"136.58";"649.22";"290.03";"30.92";"117.97";"6.51";"408.0";"37.42";"52.47";"2.85";"43.12";"10.98";"1.63";"0.81";"23.19"
"Alenis Vargas";"A. Vargas";"666532";"2003-12-04";"Seinäjoen Jalkapallokerho";"2507";"FIN - Veikkausliiga";"323";"2025/2025";"128";"Wide Attacker";"68.56";"37.75";"19.28";"18.47";"17";"0";"7613.82";"111.06";"1034.76";"473.41";"52.65";"265.88";"13.06";"739.29";"65.71";"32.19";"34.14";"33.39";"35.97";"84.47";"8.71";"66.53";"20.35";"6.65";"0.53";"0.55";"2.12";"1.06";"1.59";"30.59";"1.88";"2.67";"9995.12";"111.06";"1358.4";"621.48";"69.11";"349.04";"17.14";"970.52";"86.26";"110.89";"11.43";"87.34";"26.72";"8.73";"2.78";"40.16";"8440.36";"140.67";"1468.03";"683.39";"73.4";"390.83";"17.67";"1074.21";"91.07";"100.23";"8.6";"66.85";"19.54";"6.17";"2.43";"44.88";"2610.06";"135.4";"407.47";"222.18";"25.65";"180.94";"7.59";"403.12";"33.24";"34.29";"3.41";"20.94";"6.06";"2.65";"1.35";"14.12";"2700.06";"146.17";"516.12";"207.76";"20.53";"64.94";"3.53";"272.71";"24.06";"28.76";"2.0";"21.12";"6.24";"1.24";"0.18";"14.12";"4062.04";"135.4";"634.15";"345.77";"39.91";"281.6";"11.81";"627.37";"51.72";"53.37";"5.31";"32.59";"9.43";"4.12";"2.11";"21.97";"4385.21";"146.17";"838.24";"337.43";"33.34";"105.47";"5.73";"442.91";"39.07";"46.72";"3.25";"34.3";"10.13";"2.01";"0.29";"22.93"
"Bo Asulv Hegland";"B. Hegland";"668850";"2004-06-18";"Moss FK";"3758";"NOR - Obos Ligaen";"174";"2025/2025";"128";"Center Forward";"93.47";"53.17";"26.02";"27.15";"8";"0";"10981.25";"117.48";"1618.62";"682.88";"59.62";"203.5";"9.88";"886.38";"69.5";"28.9";"29.56";"30.98";"31.97";"108.0";"6.75";"88.62";"13.25";"5.0";"0.67";"0.72";"1.25";"1.44";"1.64";"46.88";"2.18";"2.82";"10573.25";"117.48";"1558.49";"657.5";"57.41";"195.94";"9.51";"853.44";"66.92";"103.99";"6.5";"85.33";"12.76";"4.81";"1.2";"45.13";"8784.41";"146.41";"1653.8";"709.2";"61.07";"209.6";"9.31";"918.79";"70.38";"89.0";"4.8";"66.43";"8.75";"3.39";"0.71";"50.07";"3703.12";"142.29";"696.12";"373.75";"33.12";"141.12";"6.38";"514.88";"39.5";"45.5";"2.38";"29.25";"4.25";"2.0";"0.5";"23.88";"4081.75";"150.35";"769.5";"254.75";"21.0";"44.62";"1.88";"299.38";"22.88";"33.38";"1.88";"29.62";"3.5";"1.0";"0.12";"20.5";"4268.73";"142.29";"802.45";"430.84";"38.18";"162.68";"7.35";"593.52";"45.53";"52.45";"2.74";"33.72";"4.9";"2.31";"0.58";"27.52";"4510.57";"150.35";"850.34";"281.51";"23.21";"49.31";"2.07";"330.83";"25.28";"36.88";"2.07";"32.74";"3.87";"1.11";"0.14";"22.65"
"Bo Asulv Hegland";"B. Hegland";"668850";"2004-06-18";"Moss FK";"3758";"NOR - Obos Ligaen";"174";"2025/2025";"128";"Midfield";"98.07";"58.84";"33.63";"25.21";"3";"0";"11712.67";"119.43";"1839.33";"859.67";"68.33";"159.0";"12.0";"1018.67";"80.33";"27.33";"27.33";"31.07";"31.07";"135.0";"5.67";"112.67";"20.33";"4.33";"0.8";"0.85";"1.0";"null";"null";"54.0";"2.27";"null";"10748.61";"119.43";"1687.94";"788.91";"62.71";"145.91";"11.01";"934.82";"73.72";"123.89";"5.2";"103.39";"18.66";"3.98";"0.92";"49.56";"8867.94";"147.8";"1731.51";"843.32";"67.64";"157.72";"11.56";"1001.04";"79.2";"103.33";"4.42";"76.48";"12.58";"3.74";"0.68";"52.01";"4826.0";"143.49";"892.0";"462.67";"38.33";"104.33";"7.33";"567.0";"45.67";"59.0";"3.33";"41.67";"8.0";"2.67";"0.67";"27.0";"3870.33";"153.55";"806.0";"364.33";"28.0";"50.33";"4.0";"414.67";"32.0";"42.33";"1.0";"33.33";"4.33";"1.0";"0.0";"24.0";"4304.66";"143.49";"795.64";"412.69";"34.19";"93.06";"6.54";"505.75";"40.73";"52.63";"2.97";"37.17";"7.14";"2.38";"0.59";"24.08";"4606.52";"153.55";"959.31";"433.63";"33.33";"59.91";"4.76";"493.54";"38.09";"50.39";"1.19";"39.67";"5.16";"1.19";"0.0";"28.57"
"Antonio Kujundžić";"A. Kujundžić";"669473";"2006-01-20";"IFK Värnamo";"2394";"SWE - Allsvenskan";"90";"2025/2025";"128";"Midfield";"75.96";"43.68";"19.32";"24.36";"4";"0";"9336.5";"122.91";"1546.25";"445.5";"37.75";"84.75";"6.0";"530.25";"43.75";"27.07";"27.07";"28.6";"29.27";"92.25";"3.0";"78.25";"6.5";"2.0";"0.78";"0.78";"0.5";"null";"null";"36.75";"2.08";"2.78";"11061.84";"122.91";"1831.99";"527.83";"44.73";"100.41";"7.11";"628.24";"51.83";"109.3";"3.55";"92.71";"7.7";"2.37";"0.59";"43.54";"9573.33";"159.56";"1980.12";"581.74";"49.45";"106.8";"7.56";"688.54";"57.01";"93.06";"3.09";"71.77";"4.81";"1.72";"0.69";"46.7";"3007.5";"155.66";"610.25";"120.5";"10.75";"15.5";"1.75";"136.0";"12.5";"27.0";"1.0";"21.0";"1.75";"0.5";"0.0";"11.0";"3961.75";"162.64";"831.25";"303.0";"25.25";"62.25";"3.75";"365.25";"29.0";"40.75";"1.25";"31.25";"1.75";"0.75";"0.5";"23.0";"4669.83";"155.66";"947.55";"187.1";"16.69";"24.07";"2.72";"211.17";"19.41";"41.92";"1.55";"32.61";"2.72";"0.78";"0.0";"17.08";"4879.34";"162.64";"1023.78";"373.18";"31.1";"76.67";"4.62";"449.85";"35.72";"50.19";"1.54";"38.49";"2.16";"0.92";"0.62";"28.33"
"Mason Melia";"M. Melia";"671413";"2007-09-22";"St Patrick's Athletic FC";"2535";"IRL - Premier Division";"406";"2025/2025";"128";"Center Forward";"81.27";"46.34";"24.53";"21.8";"26";"0";"8623.27";"106.1";"1013.15";"485.73";"53.08";"218.27";"11.96";"704.0";"65.04";"30.33";"32.42";"31.58";"34.03";"85.81";"7.69";"70.85";"15.88";"5.5";"0.58";"0.62";"1.69";"1.14";"1.39";"34.12";"1.82";"2.62";"9549.22";"106.1";"1121.94";"537.89";"58.78";"241.71";"13.25";"779.59";"72.02";"95.02";"8.52";"78.45";"17.59";"6.09";"1.87";"37.78";"7942.55";"132.38";"1159.64";"576.26";"62.85";"263.3";"13.05";"839.57";"75.9";"81.43";"6.03";"59.96";"12.3";"4.18";"1.2";"39.99";"3284.27";"133.87";"493.15";"248.77";"26.69";"122.15";"6.12";"370.92";"32.81";"38.08";"2.88";"23.77";"4.96";"2.04";"0.58";"18.0";"2849.65";"130.7";"402.42";"196.27";"21.85";"81.19";"3.96";"277.46";"25.81";"24.81";"1.77";"22.54";"4.54";"1.19";"0.35";"12.88";"4016.09";"133.87";"603.04";"304.2";"32.64";"149.37";"7.48";"453.57";"40.12";"46.56";"3.53";"29.07";"6.07";"2.49";"0.71";"22.01";"3920.85";"130.7";"553.7";"270.05";"30.06";"111.71";"5.45";"381.76";"35.51";"34.13";"2.43";"31.01";"6.24";"1.64";"0.48";"17.73"
"Monir Jelassi";"M. Jelassi";"671654";"1999-11-25";"GIF Sundsvall";"1524";"SWE - Superettan";"543";"2025/2025";"128";"Full Back";"72.73";"44.96";"22.01";"22.95";"9";"0";"8225.0";"113.09";"1032.67";"403.78";"41.56";"163.89";"9.11";"567.67";"50.67";"29.93";"30.86";"31.36";"32.9";"83.78";"5.0";"75.0";"12.33";"3.67";"0.62";"0.69";"1.56";"1.24";"null";"26.33";"2.12";"2.74";"10177.85";"113.09";"1277.85";"499.65";"51.42";"202.8";"11.27";"702.45";"62.7";"103.67";"6.19";"92.81";"15.26";"4.54";"1.92";"32.59";"8114.05";"135.23";"1240.14";"487.42";"48.64";"183.28";"9.64";"670.71";"58.28";"85.12";"3.86";"67.17";"9.64";"2.67";"1.19";"32.48";"2920.0";"132.66";"412.11";"145.56";"15.67";"82.0";"3.67";"227.56";"19.33";"28.33";"1.67";"21.33";"2.78";"1.22";"0.67";"8.67";"3159.78";"137.7";"517.11";"219.67";"20.78";"55.33";"3.56";"275.0";"24.33";"35.44";"1.22";"29.0";"4.44";"0.78";"0.22";"15.67";"3979.81";"132.66";"561.69";"198.38";"21.35";"111.76";"5.0";"310.15";"26.35";"38.62";"2.27";"29.08";"3.79";"1.67";"0.91";"11.81";"4131.1";"137.7";"676.07";"287.19";"27.16";"72.34";"4.65";"359.54";"31.81";"46.34";"1.6";"37.91";"5.81";"1.02";"0.29";"20.48"
"Oskar Spiten-Nysæter";"O. Spiten-Nysæter";"673248";"2007-08-29";"Molde FK";"518";"NOR - Eliteserien";"124";"2025/2025";"128";"Wide Attacker";"78.87";"46.54";"24.84";"21.7";"10";"0";"8815.6";"111.77";"1245.6";"521.4";"54.4";"227.1";"11.8";"748.5";"66.2";"30.18";"31.06";"31.67";"32.53";"96.0";"7.6";"78.6";"19.8";"5.8";"0.63";"0.64";"2.7";"1.27";"1.32";"39.8";"1.91";"2.81";"10059.64";"111.77";"1421.38";"594.98";"62.08";"259.15";"13.47";"854.13";"75.54";"109.55";"8.67";"89.69";"22.59";"6.62";"3.08";"45.42";"8339.02";"138.98";"1475.25";"632.1";"63.69";"276.67";"12.89";"908.77";"76.58";"93.47";"6.45";"64.59";"15.34";"4.9";"2.19";"47.06";"3430.8";"138.11";"603.6";"283.0";"29.2";"154.6";"6.7";"437.6";"35.9";"40.6";"2.8";"26.5";"4.9";"2.3";"1.1";"19.2";"3037.5";"139.99";"540.7";"207.3";"20.2";"60.0";"3.3";"267.3";"23.5";"31.9";"2.2";"23.6";"7.0";"1.5";"0.6";"17.3";"4143.2";"138.11";"728.94";"341.76";"35.26";"186.7";"8.09";"528.47";"43.35";"49.03";"3.38";"32.0";"5.92";"2.78";"1.33";"23.19";"4199.63";"139.99";"747.57";"286.61";"27.93";"82.96";"4.56";"369.57";"32.49";"44.1";"3.04";"32.63";"9.68";"2.07";"0.83";"23.92"
"Oskar Spiten-Nysæter";"O. Spiten-Nysæter";"673248";"2007-08-29";"Stabæk Fotball";"2109";"NOR - Obos Ligaen";"174";"2025/2025";"128";"Wide Attacker";"59.05";"32.79";"17.62";"15.17";"7";"0";"6385.0";"108.12";"846.86";"373.29";"37.43";"122.86";"6.86";"496.14";"44.29";"29.39";"29.98";"30.69";"31.73";"69.29";"8.29";"53.14";"15.43";"6.29";"0.63";"0.63";"2.43";"1.2";"1.32";"27.86";"2.09";"2.88";"9731.19";"108.12";"1290.67";"568.91";"57.04";"187.24";"10.45";"756.16";"67.49";"105.6";"12.63";"80.99";"23.51";"9.58";"3.7";"42.46";"8160.45";"136.01";"1363.82";"631.07";"60.39";"207.04";"9.93";"838.11";"70.32";"85.22";"9.15";"60.65";"16.73";"6.54";"2.88";"45.49";"2338.86";"132.73";"392.43";"195.0";"19.29";"81.29";"3.14";"276.29";"22.43";"26.29";"3.43";"18.0";"4.43";"2.57";"1.29";"14.57";"2120.57";"139.82";"352.86";"149.86";"13.71";"31.86";"2.29";"181.71";"16.0";"20.29";"1.57";"15.14";"4.71";"1.0";"0.29";"10.29";"3981.84";"132.73";"668.1";"331.98";"32.83";"138.39";"5.35";"470.37";"38.18";"44.75";"5.84";"30.64";"7.54";"4.38";"2.19";"24.81";"4194.54";"139.82";"697.96";"296.42";"27.13";"63.01";"4.52";"359.43";"31.65";"40.13";"3.11";"29.95";"9.32";"1.98";"0.57";"20.35"
"William Nicolai Wendt";"W. Wendt";"673249";"2006-01-23";"Stabæk Fotball";"2109";"NOR - Obos Ligaen";"174";"2025/2025";"128";"Midfield";"45.15";"24.76";"12.43";"12.33";"3";"0";"5545.0";"122.81";"1007.67";"340.0";"27.33";"63.33";"3.67";"403.33";"31.0";"26.8";"26.8";"28.33";"28.33";"51.67";"2.0";"45.67";"5.0";"1.33";"null";"null";"0.67";"null";"null";"20.0";"2.38";"null";"11053.16";"122.81";"2008.64";"677.74";"54.49";"126.25";"7.31";"803.99";"61.79";"102.99";"3.99";"91.03";"9.97";"2.66";"1.33";"39.87";"9678.64";"161.31";"2254.04";"748.11";"58.98";"133.3";"4.85";"881.42";"63.82";"87.25";"3.23";"68.67";"5.66";"1.62";"1.62";"44.43";"1867.33";"150.25";"408.0";"105.67";"8.0";"11.0";"0.33";"116.67";"8.33";"15.33";"0.67";"11.67";"1.0";"0.33";"0.33";"6.67";"2126.0";"172.46";"522.0";"203.0";"16.33";"44.0";"1.67";"247.0";"18.0";"20.67";"0.67";"16.67";"1.33";"0.33";"0.33";"11.67";"4507.64";"150.25";"984.89";"255.07";"19.31";"26.55";"0.8";"281.63";"20.12";"37.01";"1.61";"28.16";"2.41";"0.8";"0.8";"16.09";"5173.68";"172.46";"1270.3";"494.01";"39.75";"107.08";"4.06";"601.08";"43.8";"50.29";"1.62";"40.56";"3.24";"0.81";"0.81";"28.39"
"Sebastian Olderheim";"S. Olderheim";"677221";"2007-07-08";"Stabæk Fotball";"2109";"NOR - Obos Ligaen";"174";"2025/2025";"128";"Center Forward";"67.9";"41.31";"19.41";"21.9";"4";"0";"9008.5";"132.67";"1518.25";"706.0";"67.0";"246.25";"14.25";"952.25";"81.25";"29.6";"29.6";"31.48";"31.83";"97.5";"8.0";"82.25";"10.75";"6.25";"0.66";"0.7";"3.25";"1.17";"1.28";"42.0";"1.98";"2.95";"11940.57";"132.67";"2012.41";"935.79";"88.81";"326.4";"18.89";"1262.19";"107.7";"129.23";"10.6";"109.02";"14.25";"8.28";"4.31";"55.67";"9869.32";"164.49";"1961.23";"923.42";"88.6";"334.07";"17.79";"1257.49";"106.39";"102.4";"7.26";"83.88";"9.08";"5.45";"2.54";"58.46";"3173.5";"163.48";"586.5";"326.0";"33.25";"141.75";"6.75";"467.75";"40.0";"34.5";"2.75";"25.75";"2.75";"2.5";"1.75";"18.0";"3621.25";"165.39";"763.75";"309.75";"27.75";"88.25";"5.5";"398.0";"33.25";"36.0";"2.25";"32.0";"3.5";"1.25";"0.0";"22.25";"4904.31";"163.48";"906.37";"503.8";"51.38";"219.06";"10.43";"722.86";"61.82";"53.32";"4.25";"39.79";"4.25";"3.86";"2.7";"27.82";"4961.56";"165.39";"1046.43";"424.4";"38.02";"120.91";"7.54";"545.31";"45.56";"49.32";"3.08";"43.84";"4.8";"1.71";"0.0";"30.49"
"Sebastian Olderheim";"S. Olderheim";"677221";"2007-07-08";"Stabæk Fotball";"2109";"NOR - Obos Ligaen";"174";"2025/2025";"128";"Wide Attacker";"78.4";"45.56";"24.09";"21.47";"18";"0";"9728.89";"124.09";"1556.72";"765.33";"73.44";"292.11";"16.44";"1057.44";"89.89";"29.68";"31.12";"31.23";"32.97";"115.22";"9.39";"95.78";"17.22";"7.22";"0.59";"0.63";"2.61";"1.17";"1.23";"43.61";"2.03";"2.61";"11168.24";"124.09";"1787.03";"878.56";"84.31";"335.33";"18.88";"1213.89";"103.19";"132.27";"10.78";"109.95";"19.77";"8.29";"3.0";"50.06";"9359.47";"155.99";"1853.05";"927.55";"87.58";"355.3";"19.1";"1282.85";"106.68";"108.14";"6.88";"80.05";"13.54";"5.12";"1.98";"51.36";"3697.61";"153.5";"703.67";"366.17";"35.89";"172.83";"9.44";"539.0";"45.33";"45.78";"2.89";"30.83";"4.33";"2.11";"1.0";"21.39";"3408.94";"158.79";"703.33";"338.11";"30.61";"96.94";"5.06";"435.06";"35.67";"36.33";"2.33";"29.94";"5.94";"1.78";"0.5";"17.61";"4604.96";"153.5";"876.34";"456.02";"44.7";"215.24";"11.76";"671.26";"56.46";"57.01";"3.6";"38.4";"5.4";"2.63";"1.25";"26.64";"4763.64";"158.79";"982.83";"472.47";"42.78";"135.47";"7.06";"607.94";"49.84";"50.77";"3.26";"41.84";"8.31";"2.48";"0.7";"24.61"
"Arttu Lötjönen";"A. Lötjönen";"677406";"2004-01-28";"Kuopio PS";"538";"FIN - Veikkausliiga";"323";"2025/2025";"128";"Central Defender";"82.87";"53.66";"29.47";"24.19";"5";"0";"9165.2";"110.6";"1104.6";"350.6";"34.2";"105.8";"5.8";"456.4";"40.0";"28.74";"28.74";"30.0";"30.73";"100.4";"5.8";"86.0";"9.0";"3.2";"0.7";"0.75";"1.2";"1.41";"null";"20.6";"2.55";"3.17";"9954.16";"110.6";"1199.69";"380.78";"37.14";"114.91";"6.3";"495.69";"43.44";"109.04";"6.3";"93.4";"9.77";"3.48";"1.3";"22.37";"7811.81";"130.2";"1071.57";"343.92";"32.65";"108.68";"5.37";"452.6";"38.01";"80.95";"4.25";"68.2";"5.37";"1.79";"0.22";"19.45";"3700.2";"125.56";"450.8";"114.0";"10.6";"31.0";"1.8";"145.0";"12.4";"33.2";"1.8";"32.4";"2.4";"0.8";"0.0";"6.6";"3286.6";"135.85";"507.6";"193.6";"18.6";"66.2";"3.0";"259.8";"21.6";"39.2";"2.0";"28.6";"2.4";"0.8";"0.2";"10.8";"3766.75";"125.56";"458.91";"116.05";"10.79";"31.56";"1.83";"147.61";"12.62";"33.8";"1.83";"32.98";"2.44";"0.81";"0.0";"6.72";"4075.42";"135.85";"629.43";"240.07";"23.06";"82.09";"3.72";"322.15";"26.78";"48.61";"2.48";"35.46";"2.98";"0.99";"0.25";"13.39"
"Andreas Heredia-Randen";"A. Heredia-Randen";"681906";"2006-02-22";"Strømsgodset IF";"2119";"NOR - Eliteserien";"124";"2025/2025";"128";"Midfield";"75.33";"47.38";"16.24";"31.14";"3";"0";"9450.33";"125.46";"1532.0";"354.67";"32.33";"47.0";"2.33";"401.67";"34.67";"26.83";"26.83";"28.73";"28.73";"121.67";"3.67";"94.67";"16.0";"2.67";"0.75";"null";"1.33";"1.68";"null";"27.0";"2.69";"2.95";"11291.05";"125.46";"1830.4";"423.75";"38.63";"56.15";"2.79";"479.9";"41.42";"145.36";"4.38";"113.11";"19.12";"3.19";"1.59";"32.26";"9271.61";"154.53";"1813.3";"432.64";"36.72";"58.25";"1.69";"490.89";"38.41";"124.09";"4.22";"85.68";"13.93";"2.53";"0.84";"32.92";"2548.0";"156.85";"544.0";"62.67";"6.0";"4.67";"0.0";"67.33";"6.0";"35.33";"1.33";"19.33";"3.33";"0.33";"0.0";"8.0";"4774.0";"153.31";"888.0";"279.0";"23.0";"41.33";"1.33";"320.33";"24.33";"62.67";"2.0";"48.33";"7.67";"1.67";"0.67";"18.0";"4705.61";"156.85";"1004.65";"115.73";"11.08";"8.62";"0.0";"124.35";"11.08";"65.25";"2.46";"35.7";"6.16";"0.62";"0.0";"14.77";"4599.39";"153.31";"855.52";"268.8";"22.16";"39.82";"1.28";"308.62";"23.44";"60.37";"1.93";"46.57";"7.39";"1.61";"0.64";"17.34"
"Chovanie Amatkarijo";"C. Amatkarijo";"686079";"1999-05-20";"Östersunds FK";"1488";"SWE - Superettan";"543";"2025/2025";"128";"Wide Attacker";"89.93";"51.77";"23.75";"28.02";"13";"0";"10312.31";"114.67";"1528.46";"797.31";"79.69";"362.69";"19.46";"1160.0";"99.15";"30.51";"32.02";"32.6";"34.63";"116.69";"11.54";"98.08";"27.46";"9.38";"0.53";"0.58";"3.92";"1.01";"1.08";"42.69";"1.86";"2.61";"10320.1";"114.67";"1529.62";"797.91";"79.75";"362.97";"19.48";"1160.88";"99.23";"116.78";"11.55";"98.15";"27.48";"9.39";"3.93";"42.72";"8611.29";"143.52";"1609.3";"859.35";"83.45";"387.99";"19.61";"1247.34";"103.06";"101.99";"9.18";"72.3";"19.97";"7.4";"3.39";"46.63";"3334.54";"140.42";"595.77";"345.15";"34.38";"178.38";"9.62";"523.54";"44.0";"43.92";"3.92";"28.0";"6.23";"3.38";"2.08";"18.69";"4095.46";"146.15";"792.77";"396.31";"37.62";"156.38";"7.31";"552.69";"44.92";"44.08";"4.0";"34.38";"11.0";"3.0";"0.85";"21.54";"4212.5";"140.42";"752.63";"436.03";"43.44";"225.35";"12.15";"661.38";"55.58";"55.49";"4.96";"35.37";"7.87";"4.28";"2.62";"23.61";"4384.58";"146.15";"848.73";"424.29";"40.27";"167.42";"7.82";"591.71";"48.09";"47.19";"4.28";"36.81";"11.78";"3.21";"0.91";"23.06"
"Chovanie Amatkarijo";"C. Amatkarijo";"686079";"1999-05-20";"GAIS";"3534";"SWE - Allsvenskan";"90";"2025/2025";"128";"Wide Attacker";"61.23";"37.15";"20.74";"16.41";"6";"0";"7499.5";"122.49";"1169.33";"648.5";"65.67";"279.83";"16.0";"928.33";"81.67";"29.92";"30.46";"31.63";"32.77";"83.83";"10.5";"70.17";"19.33";"8.0";"0.6";"0.6";"3.33";"1.31";"1.81";"40.33";"2.03";"2.66";"11023.67";"122.49";"1718.83";"953.24";"96.52";"411.33";"23.52";"1364.58";"120.04";"123.23";"15.43";"103.14";"28.42";"11.76";"4.9";"59.29";"9046.43";"150.77";"1715.08";"960.9";"95.55";"413.16";"21.8";"1374.06";"117.35";"100.67";"9.96";"74.02";"19.65";"7.27";"3.23";"60.29";"2858.83";"137.85";"488.33";"249.0";"26.17";"132.17";"7.0";"381.17";"33.17";"34.67";"2.83";"22.83";"4.83";"1.83";"0.67";"13.5";"2742.83";"167.1";"573.67";"346.0";"33.0";"123.67";"6.5";"469.67";"39.5";"27.67";"3.33";"23.0";"7.33";"2.67";"1.33";"23.83";"4135.47";"137.85";"706.4";"360.19";"37.85";"191.19";"10.13";"551.38";"47.98";"50.15";"4.1";"33.03";"6.99";"2.65";"0.96";"19.53";"5013.13";"167.1";"1048.5";"632.39";"60.31";"226.03";"11.88";"858.42";"72.19";"50.57";"6.09";"42.04";"13.4";"4.87";"2.44";"43.56"
