"Player";"Short Name";"Player ID";"Birthdate";"Team";"Team ID";"Competition";"Competition ID";"Season";"Season ID";"Position Group";"Minutes";"Minutes BIP";"Minutes TIP";"Minutes OTIP";"Count Performances (Physical Check passed)";"Count Performances (Physical Check failed)";"Distance";"M/min";"Running Distance";"HSR Distance";"HSR Count";"Sprint Distance";"Sprint Count";"HI Distance";"HI Count";"PSV-99";"TOP 5 PSV-99";"Peak Velocity";"TOP 3 Peak Velocity";"Medium Acceleration Count";"High Acceleration Count";"Medium Deceleration Count";"High Deceleration Count";"Explosive Acceleration to HSR Count";"TOP 3 Time to HSR";"TOP 3 Time to HSR post-COD";"Explosive Acceleration to Sprint Count";"TOP 3 Time to Sprint";"TOP 3 Time to Sprint post-COD";"Change of Direction Count";"TOP 3 Time to 505 around 90";"TOP 3 Time to 505 around 180";"Distance P90";"M/min P90";"Running Distance P90";"HSR Distance P90";"HSR Count P90";"Sprint Distance P90";"Sprint Count P90";"HI Distance P90";"HI Count P90";"Medium Acceleration Count P90";"High Acceleration Count P90";"Medium Deceleration Count P90";"High Deceleration Count P90";"Explosive Acceleration to HSR Count P90";"Explosive Acceleration to Sprint Count P90";"Change of Direction Count P90";"Distance P60BIP";"M/min BIP P60BIP";"Running Distance P60BIP";"HSR Distance P60BIP";"HSR Count P60BIP";"Sprint Distance P60BIP";"Sprint Count P60BIP";"HI Distance BIP P60BIP";"HI Count BIP P60BIP";"Medium Acceleration Count P60BIP";"High Acceleration Count P60BIP";"Medium Deceleration Count P60BIP";"High Deceleration Count P60BIP";"Explosive Acceleration to HSR Count P60BIP";"Explosive Acceleration to Sprint Count P60BIP";"Change of Direction Count P60BIP";"Distance TIP";"M/min TIP";"Running Distance TIP";"HSR Distance TIP";"HSR Count TIP";"Sprint Distance TIP";"Sprint Count TIP";"HI Distance TIP";"HI Count TIP";"Medium Acceleration Count TIP";"High Acceleration Count TIP";"Medium Deceleration Count TIP";"High Deceleration Count TIP";"Explosive Acceleration to HSR Count TIP";"Explosive Acceleration to Sprint Count TIP";"Change of Direction Count TIP";"Distance OTIP";"M/min OTIP";"Running Distance OTIP";"HSR Distance OTIP";"HSR Count OTIP";"Sprint Distance OTIP";"Sprint Count OTIP";"HI Distance OTIP";"HI Count OTIP";"Medium Acceleration Count OTIP";"High Acceleration Count OTIP";"Medium Deceleration Count OTIP";"High Deceleration Count OTIP";"Explosive Acceleration to HSR Count OTIP";"Explosive Acceleration to Sprint Count OTIP";"Change of Direction Count OTIP";"Distance TIP P30TIP";"M/min TIP P30TIP";"Running Distance TIP P30TIP";"HSR Distance TIP P30TIP";"HSR Count TIP P30TIP";"Sprint Distance TIP P30TIP";"Sprint Count TIP P30TIP";"HI Distance TIP P30TIP";"HI Count TIP P30TIP";"Medium Acceleration Count TIP P30TIP";"High Acceleration Count TIP P30TIP";"Medium Deceleration Count TIP P30TIP";"High Deceleration Count TIP P30TIP";"Explosive Acceleration to HSR Count TIP P30TIP";"Explosive Acceleration to Sprint Count TIP P30TIP";"Change of Direction Count TIP P30TIP";"Distance OTIP P30OTIP";"M/min OTIP P30OTIP";"Running Distance OTIP P30OTIP";"HSR Distance OTIP P30OTIP";"HSR Count OTIP P30OTIP";"Sprint Distance OTIP P30OTIP";"Sprint Count OTIP P30OTIP";"HI Distance OTIP P30OTIP";"HI Count OTIP P30OTIP";"Medium Acceleration Count OTIP P30OTIP";"High Acceleration Count OTIP P30OTIP";"Medium Deceleration Count OTIP P30OTIP";"High Deceleration Count OTIP P30OTIP";"Explosive Acceleration to HSR Count OTIP P30OTIP";"Explosive Acceleration to Sprint Count OTIP P30OTIP";"Change of Direction Count OTIP P30OTIP"
"Daniel Merchán Úbeda";"Dani Merchán";"745343";"2002-02-05";"Zamora CF";"3929";"ESP - Primera Division RFEF";"133";"2025/2026";"129";"Full Back";"91.41";"45.01";"21.88";"23.13";"16";"0";"10158.31";"111.12";"1516.75";"660.38";"58.31";"168.62";"10.69";"829.0";"69.0";"28.09";"29.6";"29.96";"32.0";"110.44";"7.0";"89.12";"18.88";"5.06";"0.64";"0.73";"1.31";"1.36";"1.63";"39.56";"1.8";"2.6";"10001.23";"111.12";"1493.3";"650.16";"57.41";"166.02";"10.52";"816.18";"67.93";"108.73";"6.89";"87.75";"18.58";"4.98";"1.29";"38.95";"8924.68";"148.74";"1730.43";"803.6";"69.74";"205.88";"12.58";"1009.48";"82.32";"103.15";"6.25";"72.32";"14.66";"4.0";"1.17";"48.24";"3212.94";"146.84";"563.81";"262.81";"22.62";"81.12";"4.44";"343.94";"27.06";"33.12";"2.06";"24.31";"4.12";"1.0";"0.12";"11.0";"3481.81";"150.55";"734.25";"340.0";"29.69";"73.31";"5.0";"413.31";"34.69";"44.25";"2.62";"29.94";"6.88";"2.0";"0.75";"25.19";"4405.06";"146.84";"773.01";"360.33";"31.02";"111.23";"6.08";"471.55";"37.1";"45.42";"2.83";"33.33";"5.66";"1.37";"0.17";"15.08";"4516.54";"150.55";"952.45";"441.04";"38.51";"95.1";"6.49";"536.14";"45.0";"57.4";"3.41";"38.83";"8.92";"2.59";"0.97";"32.67"
"José Luis Cortés Sen";"José Luis Cortés";"745374";"2001-08-22";"SD Ponferradina";"923";"ESP - Primera Division RFEF";"133";"2025/2026";"129";"Center Forward";"64.83";"30.17";"13.95";"16.22";"20";"0";"7081.55";"109.23";"1013.9";"433.2";"43.45";"150.85";"8.4";"584.05";"51.85";"29.75";"31.66";"31.14";"33.17";"70.6";"6.3";"56.75";"11.15";"3.9";"0.6";"0.73";"1.25";"1.3";"1.54";"27.95";"1.95";"2.86";"9830.81";"109.23";"1407.52";"601.38";"60.32";"209.41";"11.66";"810.79";"71.98";"98.01";"8.75";"78.78";"15.48";"5.41";"1.74";"38.8";"9202.8";"153.38";"1767.63";"768.03";"76.56";"280.01";"14.12";"1048.03";"90.68";"97.74";"7.86";"70.4";"12.63";"4.18";"1.69";"50.91";"2077.05";"148.91";"391.95";"192.45";"20.3";"91.85";"4.5";"284.3";"24.8";"24.2";"2.15";"14.65";"3.4";"1.0";"0.5";"11.95";"2550.55";"157.22";"496.9";"193.75";"18.2";"48.95";"2.6";"242.7";"20.8";"24.95";"1.8";"20.75";"2.95";"1.1";"0.35";"13.65";"4467.31";"148.91";"843.0";"413.92";"43.66";"197.55";"9.68";"611.47";"53.34";"52.05";"4.62";"31.51";"7.31";"2.15";"1.08";"25.7";"4716.69";"157.22";"918.91";"358.3";"33.66";"90.52";"4.81";"448.82";"38.47";"46.14";"3.33";"38.37";"5.46";"2.03";"0.65";"25.24"
"José Luis Cortés Sen";"José Luis Cortés";"745374";"2001-08-22";"SD Ponferradina";"923";"ESP - Primera Division RFEF";"133";"2025/2026";"129";"Midfield";"47.3";"19.21";"8.74";"10.48";"5";"0";"4873.4";"103.02";"721.0";"315.6";"28.6";"88.8";"4.6";"404.4";"33.2";"28.06";"28.06";"29.44";"31.2";"51.2";"3.4";"41.2";"7.2";"2.6";"0.78";"null";"0.8";"1.59";"null";"21.0";"2.16";"null";"9272.2";"103.02";"1371.78";"600.47";"54.41";"168.95";"8.75";"769.42";"63.17";"97.41";"6.47";"78.39";"13.7";"4.95";"1.52";"39.95";"9452.19";"157.54";"1928.66";"890.01";"81.19";"270.44";"12.49";"1160.44";"93.68";"104.3";"6.87";"72.45";"13.12";"5.0";"0.62";"58.08";"1325.6";"151.73";"279.8";"139.6";"13.0";"51.4";"2.2";"191.0";"15.2";"14.2";"1.0";"9.4";"2.0";"0.8";"0.0";"9.0";"1701.2";"162.38";"337.8";"145.4";"13.0";"35.2";"1.8";"180.6";"14.8";"19.2";"1.2";"13.8";"2.2";"0.8";"0.2";"9.6";"4551.85";"151.73";"960.78";"479.36";"44.64";"176.5";"7.55";"655.86";"52.19";"48.76";"3.43";"32.28";"6.87";"2.75";"0.0";"30.9";"4871.4";"162.38";"967.29";"416.35";"37.23";"100.8";"5.15";"517.15";"42.38";"54.98";"3.44";"39.52";"6.3";"2.29";"0.57";"27.49"
"Marcel Fischer ";"M. Fischer";"746295";"2004-08-03";"TSV Aubstadt";"3817";"GER - Regionalliga Bayern";"542";"2025/2026";"129";"Midfield";"82.2";"48.27";"23.88";"24.39";"14";"0";"10536.0";"128.17";"1897.57";"680.5";"66.43";"187.79";"12.43";"868.29";"78.86";"28.62";"29.84";"30.36";"32.3";"116.21";"6.29";"96.57";"15.29";"4.79";"0.54";"0.57";"1.07";"1.29";"1.75";"49.29";"1.96";"2.6";"11535.1";"128.17";"2077.51";"745.03";"72.73";"205.59";"13.61";"950.62";"86.33";"127.23";"6.88";"105.73";"16.74";"5.24";"1.17";"53.96";"9714.3";"161.9";"2155.42";"809.92";"76.36";"224.46";"13.41";"1034.38";"89.76";"101.13";"4.79";"76.54";"11.28";"3.64";"0.89";"55.94";"3899.29";"163.29";"873.43";"318.43";"28.57";"97.43";"5.43";"415.86";"34.0";"37.0";"2.14";"27.0";"3.71";"1.71";"0.36";"19.14";"3915.71";"160.55";"860.57";"333.14";"32.86";"83.14";"5.36";"416.29";"38.21";"44.36";"1.71";"34.57";"5.36";"1.21";"0.36";"25.86";"4898.65";"163.29";"1097.28";"400.04";"35.89";"122.4";"6.82";"522.44";"42.71";"46.48";"2.69";"33.92";"4.67";"2.15";"0.45";"24.05";"4816.52";"160.55";"1058.54";"409.78";"40.42";"102.27";"6.59";"512.05";"47.01";"54.56";"2.11";"42.52";"6.59";"1.49";"0.44";"31.81"
"Tim Sausen";"T. Sausen";"746296";"2002-03-21";"SV Eintracht Trier 05";"2576";"GER - Regionalliga Südwest";"539";"2025/2026";"129";"Center Forward";"57.06";"34.0";"16.78";"17.22";"11";"0";"7036.27";"123.31";"1016.73";"398.0";"38.18";"117.27";"7.64";"515.27";"45.82";"28.34";"29.32";"29.54";"30.9";"63.18";"5.55";"52.55";"8.64";"3.73";"0.6";"0.7";"0.82";"1.61";"1.79";"34.27";"1.88";"2.76";"11097.51";"123.31";"1603.57";"627.72";"60.22";"184.96";"12.04";"812.68";"72.26";"99.65";"8.75";"82.87";"13.62";"5.88";"1.29";"54.05";"9238.35";"153.97";"1687.61";"646.13";"61.61";"175.85";"11.07";"821.98";"72.68";"77.02";"5.29";"61.93";"8.82";"3.53";"0.64";"56.32";"2516.18";"149.98";"466.0";"191.64";"18.0";"62.64";"4.18";"254.27";"22.18";"21.82";"1.73";"16.18";"2.45";"1.36";"0.09";"15.82";"2718.18";"157.87";"490.18";"174.45";"16.91";"37.0";"2.09";"211.45";"19.0";"21.82";"1.27";"18.91";"2.55";"0.64";"0.27";"16.09";"4499.27";"149.98";"833.27";"342.67";"32.19";"112.0";"7.48";"454.67";"39.66";"39.01";"3.09";"28.94";"4.39";"2.44";"0.16";"28.29";"4736.01";"157.87";"854.07";"303.96";"29.46";"64.47";"3.64";"368.43";"33.1";"38.01";"2.22";"32.95";"4.44";"1.11";"0.48";"28.04"
"Iván Ramos Fuentes";"Iván Ramos";"746534";"2001-12-03";"CD Teruel";"3270";"ESP - Primera Division RFEF";"133";"2025/2026";"129";"Wide Attacker";"50.67";"21.19";"9.0";"12.19";"4";"0";"5285.5";"104.32";"640.75";"329.5";"32.5";"143.75";"8.0";"473.25";"40.5";"29.1";"29.1";"30.38";"30.9";"55.75";"5.75";"40.75";"9.0";"4.25";"0.79";"0.96";"2.0";"null";"null";"23.25";"2.42";"null";"9388.72";"104.32";"1138.17";"585.3";"57.73";"255.35";"14.21";"840.64";"71.94";"99.03";"10.21";"72.38";"15.99";"7.55";"3.55";"41.3";"8777.03";"146.28";"1505.54";"800.55";"79.28";"348.25";"18.4";"1148.8";"97.68";"105.47";"9.91";"69.37";"14.86";"5.66";"3.54";"58.75";"1317.75";"146.42";"242.75";"128.0";"12.25";"43.0";"2.25";"171.0";"14.5";"16.25";"1.5";"10.0";"1.5";"0.25";"0.25";"10.25";"1782.25";"146.19";"289.0";"154.75";"15.75";"80.0";"4.25";"234.75";"20.0";"21.0";"2.0";"14.5";"3.75";"1.75";"1.0";"10.5";"4392.5";"146.42";"809.17";"426.67";"40.83";"143.33";"7.5";"570.0";"48.33";"54.17";"5.0";"33.33";"5.0";"0.83";"0.83";"34.17";"4385.58";"146.19";"711.14";"380.79";"38.76";"196.86";"10.46";"577.65";"49.21";"51.67";"4.92";"35.68";"9.23";"4.31";"2.46";"25.84"
"Germán Novoa Enríquez";"Germán Novoa";"746539";"1996-08-06";"SD Ponferradina";"923";"ESP - Primera Division RFEF";"133";"2025/2026";"129";"Central Defender";"100.6";"44.84";"20.37";"24.47";"29";"0";"9475.9";"94.2";"1069.66";"402.34";"40.03";"159.34";"8.0";"561.69";"48.03";"29.91";"31.8";"31.29";"33.27";"101.79";"6.07";"78.21";"12.79";"3.93";"0.59";"0.69";"1.41";"1.25";"1.46";"27.0";"1.91";"2.6";"8477.59";"94.2";"956.96";"359.96";"35.82";"142.56";"7.16";"502.51";"42.97";"91.07";"5.43";"69.97";"11.45";"3.52";"1.26";"24.16";"7932.88";"132.21";"1177.37";"467.15";"45.82";"188.72";"8.77";"655.87";"54.59";"92.7";"5.35";"64.74";"8.67";"2.86";"1.11";"31.98";"2569.62";"126.13";"338.1";"103.52";"10.86";"41.21";"1.93";"144.72";"12.79";"25.31";"1.76";"19.0";"2.66";"0.83";"0.17";"5.79";"3358.69";"137.28";"541.76";"245.59";"23.38";"99.83";"4.62";"345.41";"28.0";"43.97";"2.24";"29.38";"3.83";"1.31";"0.66";"18.1";"3783.86";"126.13";"497.87";"152.43";"15.99";"60.68";"2.84";"213.11";"18.84";"37.27";"2.59";"27.98";"3.91";"1.22";"0.25";"8.53";"4118.48";"137.28";"664.31";"301.14";"28.67";"122.41";"5.67";"423.55";"34.33";"53.91";"2.75";"36.03";"4.69";"1.61";"0.8";"22.2"
"Germán Novoa Enríquez";"Germán Novoa";"746539";"1996-08-06";"SD Ponferradina";"923";"ESP - Primera Division RFEF";"133";"2025/2026";"129";"Full Back";"105.7";"50.45";"20.56";"29.89";"4";"0";"10584.5";"100.14";"1209.5";"568.5";"58.0";"290.25";"13.0";"858.75";"71.0";"30.77";"30.78";"31.65";"32.17";"105.5";"8.25";"86.25";"18.5";"6.25";"0.67";"null";"1.5";"1.93";"null";"32.0";"2.44";"3.02";"9012.35";"100.14";"1029.85";"484.06";"49.39";"247.14";"11.07";"731.2";"60.45";"89.83";"7.02";"73.44";"15.75";"5.32";"1.28";"27.25";"8239.36";"137.32";"1238.85";"608.27";"62.73";"322.27";"13.08";"930.55";"75.81";"91.57";"7.43";"62.43";"11.89";"4.76";"1.49";"34.19";"2642.5";"128.51";"378.75";"184.25";"21.0";"110.5";"5.0";"294.75";"26.0";"26.5";"2.5";"18.0";"3.25";"1.5";"0.5";"7.25";"4286.0";"143.38";"663.0";"327.25";"31.75";"160.5";"6.0";"487.75";"37.75";"50.5";"3.75";"34.5";"6.75";"2.5";"0.75";"21.5";"3855.32";"128.51";"552.58";"268.81";"30.64";"161.22";"7.29";"430.03";"37.93";"38.66";"3.65";"26.26";"4.74";"2.19";"0.73";"10.58";"4301.53";"143.38";"665.4";"328.44";"31.87";"161.08";"6.02";"489.52";"37.89";"50.68";"3.76";"34.63";"6.77";"2.51";"0.75";"21.58"
"Luis Gonzaga Delege";"Manín";"746544";"2000-01-13";"Algeciras CF";"1998";"ESP - Primera Division RFEF";"133";"2025/2026";"129";"Center Forward";"95.12";"46.62";"20.9";"25.72";"15";"0";"10467.33";"110.05";"1451.33";"554.07";"52.47";"159.6";"9.6";"713.67";"62.07";"28.01";"28.74";"29.95";"30.97";"100.2";"7.2";"82.8";"12.93";"5.13";"0.65";"0.66";"1.73";"1.49";"1.73";"34.2";"1.9";"2.96";"9904.26";"110.05";"1373.26";"524.26";"49.64";"151.01";"9.08";"675.28";"58.73";"94.81";"6.81";"78.35";"12.24";"4.86";"1.64";"32.36";"8992.75";"149.88";"1663.62";"649.23";"61.43";"184.72";"10.21";"833.96";"71.64";"93.01";"5.41";"70.44";"10.64";"3.35";"1.2";"40.58";"2979.13";"142.55";"514.07";"231.6";"21.67";"84.0";"4.27";"315.6";"25.93";"33.4";"1.8";"21.6";"3.8";"1.0";"0.47";"14.0";"4008.4";"155.83";"778.6";"272.87";"26.07";"59.53";"3.67";"332.4";"29.73";"38.87";"2.4";"33.13";"4.47";"1.6";"0.47";"17.53";"4276.5";"142.55";"737.93";"332.46";"31.1";"120.58";"6.12";"453.04";"37.23";"47.95";"2.58";"31.01";"5.45";"1.44";"0.67";"20.1";"4675.02";"155.83";"908.09";"318.25";"30.4";"69.43";"4.28";"387.68";"34.68";"45.33";"2.8";"38.64";"5.21";"1.87";"0.54";"20.45"
"Tiago Rodríguez López";"T. Rodríguez";"746546";"2000-07-07";"Pontevedra CF";"2908";"ESP - Primera Division RFEF";"133";"2025/2026";"129";"Midfield";"91.19";"45.17";"20.77";"24.4";"14";"0";"10867.43";"119.17";"1748.57";"530.93";"48.43";"93.86";"5.93";"624.79";"54.36";"26.89";"28.26";"28.95";"30.83";"111.21";"4.29";"92.57";"12.86";"2.86";"0.61";"0.68";"0.21";"1.37";"null";"37.43";"2.06";"2.79";"10725.56";"119.17";"1725.74";"524.0";"47.8";"92.63";"5.85";"616.63";"53.65";"109.76";"4.23";"91.36";"12.69";"2.82";"0.21";"36.94";"9816.21";"163.6";"2095.56";"662.95";"60.05";"116.31";"6.64";"779.26";"66.69";"106.44";"3.51";"78.27";"10.91";"1.8";"0.19";"46.2";"3273.64";"157.58";"596.93";"212.57";"18.86";"44.07";"2.14";"256.64";"21.0";"35.21";"1.43";"26.36";"2.71";"0.64";"0.0";"11.07";"4117.14";"168.74";"980.86";"286.57";"26.36";"43.5";"2.86";"330.07";"29.21";"44.93";"1.21";"32.57";"5.5";"0.71";"0.14";"23.71";"4727.28";"157.58";"861.99";"306.96";"27.23";"63.64";"3.09";"370.6";"30.32";"50.85";"2.06";"38.06";"3.92";"0.93";"0.0";"15.99";"5062.06";"168.74";"1205.97";"352.34";"32.41";"53.48";"3.51";"405.83";"35.92";"55.24";"1.49";"40.05";"6.76";"0.88";"0.18";"29.16"
"César Palacios Pérez";"César Palacios";"747383";"2004-11-11";"Real Madrid Castilla";"1727";"ESP - Primera Division RFEF";"133";"2025/2026";"129";"Center Forward";"104.22";"53.15";"34.86";"18.29";"3";"0";"12124.0";"116.33";"2083.33";"763.0";"69.33";"163.33";"11.0";"926.33";"80.33";"27.37";"27.37";"29.63";"29.63";"136.33";"9.33";"116.0";"17.0";"6.33";"0.78";"null";"1.67";"1.63";"null";"61.33";"1.97";"2.95";"10469.55";"116.33";"1799.04";"658.88";"59.87";"141.04";"9.5";"799.93";"69.37";"117.73";"8.06";"100.17";"14.68";"5.47";"1.44";"52.96";"9615.43";"160.26";"2078.27";"793.98";"70.37";"173.47";"10.54";"967.45";"80.9";"117.4";"6.02";"86.92";"13.17";"4.14";"1.13";"64.72";"5413.0";"155.3";"1139.33";"381.0";"37.0";"91.67";"6.0";"472.67";"43.0";"72.0";"3.0";"51.0";"9.0";"2.0";"0.67";"33.0";"3104.67";"169.71";"701.67";"322.33";"25.33";"62.0";"3.33";"384.33";"28.67";"32.0";"2.33";"26.0";"2.67";"1.67";"0.33";"24.33";"4658.94";"155.3";"980.62";"327.92";"31.85";"78.9";"5.16";"406.82";"37.01";"61.97";"2.58";"43.9";"7.75";"1.72";"0.57";"28.4";"5091.16";"169.71";"1150.62";"528.58";"41.54";"101.67";"5.47";"630.25";"47.01";"52.47";"3.83";"42.64";"4.37";"2.73";"0.55";"39.9"
"César Palacios Pérez";"César Palacios";"747383";"2004-11-11";"Real Madrid Castilla";"1727";"ESP - Primera Division RFEF";"133";"2025/2026";"129";"Midfield";"87.14";"44.08";"26.7";"17.38";"3";"0";"10365.67";"118.96";"1902.0";"722.67";"62.67";"205.67";"10.33";"928.33";"73.0";"30.2";"30.2";"32.07";"32.07";"110.67";"4.33";"96.0";"12.0";"3.33";"0.78";"null";"2.33";"1.91";"null";"46.0";"2.46";"2.97";"10706.01";"118.96";"1964.45";"746.39";"64.72";"212.42";"10.67";"958.81";"75.4";"114.3";"4.48";"99.15";"12.39";"3.44";"2.41";"47.51";"9763.78";"162.73";"2290.66";"889.22";"80.76";"264.05";"11.34";"1153.27";"92.1";"107.52";"4.08";"81.66";"9.53";"2.72";"1.36";"57.62";"4072.67";"152.53";"865.0";"343.33";"28.33";"79.67";"4.0";"423.0";"32.33";"43.67";"1.33";"33.67";"3.67";"1.0";"0.67";"17.33";"3101.0";"178.39";"818.0";"310.0";"31.0";"114.33";"4.33";"424.33";"35.33";"35.33";"1.67";"26.33";"3.33";"1.0";"0.33";"25.0";"4576.03";"152.53";"971.91";"385.77";"31.84";"89.51";"4.49";"475.28";"36.33";"49.06";"1.5";"37.83";"4.12";"1.12";"0.75";"19.48";"5351.68";"178.39";"1411.7";"535.0";"53.5";"197.32";"7.48";"732.31";"60.98";"60.98";"2.88";"45.45";"5.75";"1.73";"0.58";"43.14"
"César Palacios Pérez";"César Palacios";"747383";"2004-11-11";"Real Madrid Castilla";"1727";"ESP - Primera Division RFEF";"133";"2025/2026";"129";"Wide Attacker";"92.48";"45.33";"28.81";"16.52";"21";"0";"10250.57";"110.85";"1628.14";"624.1";"56.48";"194.76";"9.52";"818.86";"66.0";"28.9";"31.42";"30.58";"33.37";"108.1";"6.0";"88.81";"16.48";"3.67";"0.61";"0.74";"0.71";"1.33";"2.03";"42.71";"1.84";"2.67";"9976.1";"110.85";"1584.55";"607.38";"54.96";"189.55";"9.27";"796.93";"64.23";"105.2";"5.84";"86.43";"16.04";"3.57";"0.7";"41.57";"9119.5";"151.99";"1899.9";"755.45";"67.69";"239.44";"10.65";"994.89";"78.34";"103.55";"5.67";"73.62";"12.98";"3.47";"0.69";"51.56";"4210.52";"146.15";"817.14";"311.24";"29.19";"94.81";"4.52";"406.05";"33.71";"49.62";"2.71";"36.0";"5.38";"1.76";"0.33";"23.29";"2679.52";"162.17";"618.29";"259.52";"21.95";"86.1";"3.52";"345.62";"25.48";"28.62";"1.57";"19.62";"4.43";"0.86";"0.19";"15.67";"4384.63";"146.15";"850.93";"324.11";"30.4";"98.73";"4.71";"422.84";"35.11";"51.67";"2.83";"37.49";"5.6";"1.83";"0.35";"24.25";"4865.08";"162.17";"1122.59";"471.2";"39.86";"156.32";"6.4";"627.52";"46.26";"51.96";"2.85";"35.62";"8.04";"1.56";"0.35";"28.45"
"David Suárez Cárdenes";"David Suárez";"747389";"2000-11-13";"SV Wehen Wiesbaden";"1452";"GER - 3. Liga";"64";"2025/2026";"129";"Midfield";"85.32";"48.25";"23.93";"24.32";"13";"0";"10027.38";"117.53";"1521.0";"455.46";"40.92";"91.85";"5.31";"547.31";"46.23";"27.23";"28.18";"29.2";"30.57";"112.15";"2.85";"97.23";"13.54";"1.08";"0.78";"1.03";"0.23";"null";"null";"33.0";"1.94";"2.73";"10577.35";"117.53";"1604.42";"480.44";"43.17";"96.88";"5.6";"577.33";"48.77";"118.31";"3.0";"102.56";"14.28";"1.14";"0.24";"34.81";"9114.59";"151.91";"1746.15";"542.26";"46.58";"106.84";"4.69";"649.1";"51.27";"102.64";"2.39";"77.57";"10.14";"0.48";"0.0";"38.93";"3494.77";"146.06";"590.23";"104.69";"10.15";"16.92";"0.77";"121.62";"10.92";"39.0";"0.77";"29.69";"2.69";"0.15";"0.0";"10.77";"3835.08";"157.66";"814.0";"331.38";"27.31";"69.0";"3.0";"400.38";"30.31";"43.54";"1.15";"32.69";"5.46";"0.23";"0.0";"20.54";"4381.8";"146.06";"740.04";"131.27";"12.73";"21.22";"0.96";"152.48";"13.7";"48.9";"0.96";"37.23";"3.38";"0.19";"0.0";"13.5";"4729.92";"157.66";"1003.93";"408.71";"33.68";"85.1";"3.7";"493.81";"37.38";"53.7";"1.42";"40.32";"6.74";"0.28";"0.0";"25.33"
"Juan Manuel  Lendínez Moreno";"Juanma";"748247";"2003-07-29";"CD Unionistas de Salamanca CF";"2874";"ESP - Primera Division RFEF";"133";"2025/2026";"129";"Midfield";"63.53";"27.61";"15.06";"12.55";"5";"0";"7011.0";"110.36";"1175.8";"359.8";"29.6";"48.0";"3.0";"407.8";"32.6";"26.06";"26.06";"27.68";"28.6";"70.4";"4.0";"56.8";"8.6";"2.4";"0.67";"null";"0.0";"null";"null";"25.0";"2.05";"2.96";"9932.16";"110.36";"1665.7";"509.71";"41.93";"68.0";"4.25";"577.71";"46.18";"99.73";"5.67";"80.47";"12.18";"3.4";"0.0";"35.42";"9913.8";"165.23";"2308.73";"705.4";"58.24";"85.19";"5.22";"790.58";"63.46";"107.79";"5.22";"70.41";"10.43";"3.04";"0.0";"49.55";"2458.6";"163.29";"570.6";"126.0";"11.4";"16.8";"0.8";"142.8";"12.2";"27.6";"1.2";"18.0";"3.2";"0.4";"0.0";"9.4";"2103.4";"167.56";"491.8";"198.6";"15.4";"22.4";"1.6";"221.0";"17.0";"22.0";"1.2";"14.4";"1.6";"1.0";"0.0";"13.4";"4898.69";"163.29";"1136.91";"251.05";"22.71";"33.47";"1.59";"284.53";"24.31";"54.99";"2.39";"35.86";"6.38";"0.8";"0.0";"18.73";"5026.71";"167.56";"1175.31";"474.61";"36.8";"53.53";"3.82";"528.15";"40.63";"52.58";"2.87";"34.41";"3.82";"2.39";"0.0";"32.02"
"Andrés López Carmona";"A. López";"748252";"2003-01-11";"Real Murcia CF";"2876";"ESP - Primera Division RFEF";"133";"2025/2026";"129";"Central Defender";"89.35";"44.67";"24.19";"20.48";"4";"0";"9230.5";"103.31";"1101.5";"351.5";"36.25";"148.25";"6.5";"499.75";"42.75";"30.3";"30.3";"31.7";"32.97";"90.5";"4.5";"69.75";"11.0";"2.25";"0.83";"null";"0.0";"null";"null";"30.75";"2.54";"2.97";"9298.08";"103.31";"1109.56";"354.07";"36.52";"149.34";"6.55";"503.41";"43.06";"91.16";"4.53";"70.26";"11.08";"2.27";"0.0";"30.98";"8268.15";"137.8";"1245.11";"407.31";"42.98";"180.99";"6.04";"588.3";"49.03";"84.62";"4.37";"63.46";"8.06";"1.68";"0.0";"34.92";"3216.25";"132.97";"423.0";"101.75";"12.5";"41.5";"1.75";"143.25";"14.25";"27.75";"1.75";"22.5";"2.25";"0.5";"0.0";"12.5";"2939.5";"143.51";"504.0";"201.5";"19.5";"93.25";"2.75";"294.75";"22.25";"35.25";"1.5";"24.75";"3.75";"0.75";"0.0";"13.5";"3989.15";"132.97";"524.65";"126.2";"15.5";"51.47";"2.17";"177.67";"17.67";"34.42";"2.17";"27.91";"2.79";"0.62";"0.0";"15.5";"4305.21";"143.51";"738.16";"295.12";"28.56";"136.57";"4.03";"431.69";"32.59";"51.63";"2.2";"36.25";"5.49";"1.1";"0.0";"19.77"
